"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Singapore]] govt [[extends]] third-party war [[risk]] [[insurance]] [[SINGAPORE]] : The government is extending third-party war [[risk]] [[insurance]] cover to the [[Civil]] Aviation Authority of Singapore and SATS Security Services, a [[unit]] of the [[Singapore]] Airlines [[group]].","[[Singapare]] govt [[extend]] third-party war [[rik]] [[insurNance]] [[SINYGAPORE]] : The government is extending third-party war [[rsik]] [[insuNrance]] cover to the [[Civli]] Aviation Authority of Singapore and SATS Security Services, a [[nit]] of the [[Sinagpore]] Airlines [[grou]].",0.6130994558334351,0.6134588718414307,2,2,2,136,"Failed"
"Mills Grabs \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors [[Asset]] [[Management]] Corp. for just over \$1 billion, [[creating]] a new joint venture between the groups. The deal will extend ...","Mills Grabs \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors [[HAsset]] [[Mnaagement]] Corp. for just over \$1 billion, [[creatiXng]] a new joint venture between the groups. The deal will extend ...",0.6130865812301636,0.6130893230438232,2,2,2,161,"Failed"
"Sun to shine spotlight on new operating system, Solaris 10 Sun Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.","Sun to shine spotlight on new operating system, Solaris 10 Sun Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.",0.6382547616958618,0.6382547616958618,2,2,3,1,"Skipped"
"[[Fed]] [[Cup]] all tied up [[FRANCE]] #[[39]];S [[Russian-born]] [[Tatiana]] Golovin [[left]] the [[Fed]] Cup [[final]] [[hanging]] in the balance [[today]] as she [[beat]] [[Russia]] #39;s US Open [[champion]] [[Svetlana]] Kuznetsova 6-4, 6-1 to level the tie at 2-2 and take it to the final doubles match.","[[eFd]] [[Cpu]] all tied up [[FRANgCE]] #[[93]];S [[Russian-bCrn]] [[atiana]] Golovin [[lzeft]] the [[ZFed]] Cup [[finZl]] [[hanigng]] in the balance [[etoday]] as she [[bea]] [[HRussia]] #39;s US Open [[cChampion]] [[Svetladna]] Kuznetsova 6-4, 6-1 to level the tie at 2-2 and take it to the final doubles match.",0.5570718050003052,0.8289743065834045,1,2,1,121,"Successful"
"Nokia announces Near Field Communication products With the Nokia NFC (Near Field Communication) shell on their phone, consumers will be able to access a variety of services and exchange information with a simple touch gesture.","Nokia announces Near Field Communication products With the Nokia NFC (Near Field Communication) shell on their phone, consumers will be able to access a variety of services and exchange information with a simple touch gesture.",0.6382570266723633,0.6382570266723633,2,2,3,1,"Skipped"
"Today in [[Athens]] Leontien Zijlaard-van [[Moorsel]] of the [[Netherlands]] [[wipes]] a [[tear]] after winning the [[gold]] [[medal]] in the [[women]] #[[39]];s [[road]] [[cycling]] [[individual]] time [[trial]] at the Vouliagmeni [[Olympic]] Centre in [[Athens]] on [[Wednesday]]. ","Today in [[Athns]] Leontien Zijlaard-van [[Moorse]] of the [[Netherlandqs]] [[wmipes]] a [[tar]] after winning the [[gld]] [[medl]] in the [[womn]] #[[n39]];s [[rad]] [[ccyling]] [[idnividual]] time [[trail]] at the Vouliagmeni [[Olypmic]] Centre in [[Atehns]] on [[Wednsday]]. ",0.5570721626281738,0.8958564400672913,1,2,1,104,"Successful"
"President Hu congratulates Sihamoni on becoming king of Cambodia Chinese President Hu Jintao sent a message to Norodom Sihamoni on Thursday to congratulate him on his election as the king of Cambodia.","President Hu congratulates Sihamoni on becoming king of Cambodia Chinese President Hu Jintao sent a message to Norodom Sihamoni on Thursday to congratulate him on his election as the king of Cambodia.",0.6886991262435913,0.6886991262435913,1,1,0,1,"Skipped"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.",0.6383048295974731,0.6383048295974731,2,2,3,1,"Skipped"
"Afghans rocky road to historic elections KALAKAN, Afghanistan There were toothless old men, turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and mujahedeen, and the presidential candidate #39;s 3-year-old son.","Afghans rocky road to historic elections KALAKAN, Afghanistan There were toothless old men, turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and mujahedeen, and the presidential candidate #39;s 3-year-old son.",0.6886973977088928,0.6886973977088928,1,1,0,1,"Skipped"
"Oil Prices Set a New Record Above \$50  [[SINGAPORE]] ([[Reuters]]) - Oil [[prices]] set a new record above \$50  a [[barrel]] on Tuesday as a prolonged U.S. [[production]] [[outage]]  following Hurricane Ivan attracted [[fresh]] [[speculative]] [[buying]].","Oil Prices Set a New Record Above \$50  [[SINAPORE]] ([[Reuterzs]]) - Oil [[rices]] set a new record above \$50  a [[banrel]] on Tuesday as a prolonged U.S. [[roduction]] [[ouage]]  following Hurricane Ivan attracted [[freash]] [[speculatiev]] [[buiyng]].",0.613080620765686,0.613227367401123,2,2,2,135,"Failed"
