"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Singapore]] [[govt]] [[extends]] [[third-party]] war risk insurance SINGAPORE : The government is extending [[third-party]] war risk insurance cover to the Civil [[Aviation]] Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines [[group]].","[[Siոgapore]] [[gov𝚝]] [[extendѕ]] [[third-prty]] war risk insurance SINGAPORE : The government is extending [[tհird-party]] war risk insurance cover to the Civil [[Aiation]] Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines [[gⲅoup]].",0.2188427448272705,0.6764434576034546,2,0,2,118,"Successful"
"Mills Grabs \$1B Portfolio; [[Taubman]] Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent [[interest]] in nine [[malls]] owned by General Motors Asset Management Corp. for just over \$1 [[billion]], creating a new joint venture between the groups. The deal will extend ...","Mills Grabs \$1B Portfolio; [[Tauban]] Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent [[in𝚝erest]] in nine [[mallѕ]] owned by General Motors Asset Management Corp. for just over \$1 [[bilⅼion]], creating a new joint venture between the groups. The deal will extend ...",0.2703583240509033,0.6674946546554565,2,0,2,93,"Successful"
"Sun to [[shine]] [[spotlight]] on new operating [[system]], [[Solaris]] [[10]] Sun [[Microsystems]] SUNW is expected to release a new version of its operating system [[today]] - a big [[part]] of the struggling computer maker #[[39]];s [[plan]] to save itself.","Sun to [[ѕhine]] [[spotligհt]] on new operating [[sstem]], [[Sоlaris]] [[1O]] Sun [[Microsystemѕ]] SUNW is expected to release a new version of its operating system [[toԁay]] - a big [[par𝚝]] of the struggling computer maker #[[3৭]];s [[paln]] to save itself.",0.20627784729003906,0.6544669270515442,3,3,3,167,"Failed"
"Fed [[Cup]] all tied up FRANCE #[[39]];S Russian-born Tatiana Golovin left the [[Fed]] [[Cup]] [[final]] hanging in the balance [[today]] as she beat [[Russia]] #[[39]];s US Open champion Svetlana [[Kuznetsova]] [[6-4]], [[6-1]] to [[level]] the tie at 2-2 and [[take]] it to the final doubles match.","Fed [[Cսp]] all tied up FRANCE #[[3৭]];S Russian-born Tatiana Golovin left the [[Fеd]] [[Cp]] [[finl]] hanging in the balance [[toԁay]] as she beat [[Russiɑ]] #[[3৭]];s US Open champion Svetlana [[Kuzոetsova]] [[64]], [[б-1]] to [[leveⅼ]] the tie at 2-2 and [[ta]] [[ke]] it to the final doubles match.",0.3224073052406311,0.8041359782218933,1,0,1,187,"Successful"
"[[Nokia]] announces [[Near]] [[Field]] [[Communication]] [[products]] With the Nokia NFC (Near [[Field]] Communication) shell on their phone, consumers will be able to access a variety of services and exchange information with a [[simple]] touch gesture.","[[N]] [[okia]] announces [[Neaⲅ]] [[Fielԁ]] [[Communica𝚝ion]] [[productѕ]] With the Nokia NFC (Near [[Fielԁ]] Communication) shell on their phone, consumers will be able to access a variety of services and exchange information with a [[simle]] touch gesture.",0.40481036901474,0.47631651163101196,3,3,3,149,"Failed"
"Today in Athens Leontien [[Zijlaard-van]] [[Moorsel]] of the Netherlands [[wipes]] a tear after winning the gold medal in the women #39;s road [[cycling]] individual [[time]] trial at the [[Vouliagmeni]] Olympic Centre in Athens on Wednesday. ","Today in Athens Leontien [[Zilaard-van]] [[Moоrsel]] of the Netherlands [[w]] [[ipes]] a tear after winning the gold medal in the women #39;s road [[cycliոg]] individual [[ti]] [[me]] trial at the [[Voulіagmeni]] Olympic Centre in Athens on Wednesday. ",0.18260622024536133,0.7425574064254761,1,0,1,84,"Successful"
"[[President]] Hu [[congratulates]] [[Sihamoni]] on becoming king of [[Cambodia]] [[Chinese]] President Hu [[Jintao]] sent a message to Norodom Sihamoni on Thursday to [[congratulate]] him on his [[election]] as the king of Cambodia.","[[Presiden𝚝]] Hu [[congrtulates]] [[Sihaｍoni]] on becoming king of [[Camboԁia]] [[Chineѕe]] President Hu [[Jitao]] sent a message to Norodom Sihamoni on Thursday to [[congratlate]] him on his [[elec𝚝ion]] as the king of Cambodia.",0.2519034147262573,0.4871845841407776,0,0,0,124,"Failed"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[cоmputer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.",0.6671447157859802,0.9211897850036621,3,2,3,45,"Successful"
"[[Afghans]] [[rocky]] [[road]] to historic elections KALAKAN, Afghanistan [[There]] were toothless old men, [[turbaned]] and gray-bearded, and young men not yet old enough to shave. [[There]] were [[mullahs]] and [[mujahedeen]], and the [[presidential]] [[candidate]] #39;s [[3-year-old]] son.","[[Afhans]] [[roc𝒌y]] [[roaԁ]] to historic elections KALAKAN, Afghanistan [[Thee]] were toothless old men, [[turЬaned]] and gray-bearded, and young men not yet old enough to shave. [[Three]] were [[mսllahs]] and [[mujahdeen]], and the [[presidentiaⅼ]] [[candidɑte]] #39;s [[3˗year-old]] son.",0.16515350341796875,0.34867286682128906,0,0,0,195,"Failed"
"[[Sun's]] Looking Glass Provides 3D View Developers get early code for new [[operating]] system '[[skin']] still being crafted.","[[Sun`s]] Looking Glass Provides 3D View Developers get early code for new [[opera𝚝ing]] system '[[s𝒌in']] still being crafted.",0.3998066186904907,0.447715163230896,3,3,3,81,"Failed"
"[[Phelps]] [[Seeks]] [[More]] Gold at [[World]] [[Championships]]  INDIANAPOLIS ([[Reuters]]) - Still [[riding]] a wave of [[euphoria]]  from the Olympics, [[Michael]] [[Phelps]] returns to the pool this week  at the [[world]] short [[course]] swimming championships seeking a  repeat of his [[six]] gold medals in Athens.","[[Phelpѕ]] [[Seekѕ]] [[Moⲅe]] Gold at [[Worlԁ]] [[Championshipѕ]]  INDIANAPOLIS ([[Reuterѕ]]) - Still [[ridnig]] a wave of [[eupho]] [[ria]]  from the Olympics, [[Micahel]] [[Phelрs]] returns to the pool this week  at the [[wоrld]] short [[courѕe]] swimming championships seeking a  repeat of his [[ѕix]] gold medals in Athens.",0.17449170351028442,0.6531645059585571,1,1,1,165,"Failed"
