"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",0.8160605430603027,0.8160605430603027,1,1,2,1,"Skipped"
"Mills Grabs \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...","Mills Grabs \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...",0.7147442698478699,0.7147442698478699,0,0,2,1,"Skipped"
"Sun to shine spotlight on new operating system, Solaris 10 Sun Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.","Sun to shine spotlight on new operating system, Solaris 10 Sun Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.",0.6580709218978882,0.6580709218978882,1,1,3,1,"Skipped"
"Fed [[Cup]] all [[tied]] up FRANCE #39;S Russian-born [[Tatiana]] Golovin [[left]] the Fed Cup [[final]] hanging in the balance today as she beat Russia #39;s US [[Open]] [[champion]] Svetlana Kuznetsova [[6-4]], 6-1 to [[level]] the tie at 2-2 and take it to the final doubles match.","Fed [[Cսp]] all [[t]] [[ied]] up FRANCE #39;S Russian-born [[Ta𝚝iana]] Golovin [[l]] [[eft]] the Fed Cup [[finaⅼ]] hanging in the balance today as she beat Russia #39;s US [[Oen]] [[chamрion]] Svetlana Kuznetsova [[6˗4]], 6-1 to [[leveⅼ]] the tie at 2-2 and take it to the final doubles match.",0.6540007591247559,0.8475470542907715,1,0,1,144,"Successful"
"Nokia announces Near Field Communication products With the Nokia NFC (Near Field Communication) shell on their phone, consumers will be able to access a variety of services and exchange information with a simple touch gesture.","Nokia announces Near Field Communication products With the Nokia NFC (Near Field Communication) shell on their phone, consumers will be able to access a variety of services and exchange information with a simple touch gesture.",0.6580026745796204,0.6580026745796204,1,1,3,1,"Skipped"
"Today in [[Athens]] Leontien Zijlaard-van Moorsel of the Netherlands wipes a [[tear]] after winning the gold medal in the women #39;s road [[cycling]] individual time trial at the [[Vouliagmeni]] [[Olympic]] Centre in [[Athens]] on Wednesday. ","Today in [[Athenѕ]] Leontien Zijlaard-van Moorsel of the Netherlands wipes a [[teaⲅ]] after winning the gold medal in the women #39;s road [[cycliոg]] individual time trial at the [[Voulіagmeni]] [[Olуmpic]] Centre in [[Atheոs]] on Wednesday. ",0.6539977788925171,0.6540387868881226,1,1,1,79,"Failed"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.",0.6585826873779297,0.6585826873779297,1,1,3,1,"Skipped"
"Afghans rocky road to historic elections KALAKAN, Afghanistan There were toothless old men, turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and mujahedeen, and the presidential candidate #39;s 3-year-old son.","Afghans rocky road to historic elections KALAKAN, Afghanistan There were toothless old men, turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and mujahedeen, and the presidential candidate #39;s 3-year-old son.",0.8389580249786377,0.8389580249786377,1,1,0,1,"Skipped"
"Oil Prices Set a New Record Above \$50  SINGAPORE (Reuters) - Oil prices set a new record above \$50  a barrel on Tuesday as a prolonged U.S. production outage  following Hurricane Ivan attracted fresh speculative buying.","Oil Prices Set a New Record Above \$50  SINGAPORE (Reuters) - Oil prices set a new record above \$50  a barrel on Tuesday as a prolonged U.S. production outage  following Hurricane Ivan attracted fresh speculative buying.",0.7147083878517151,0.7147083878517151,0,0,2,1,"Skipped"
"Sun's Looking Glass Provides 3D View Developers get early code for new operating system 'skin' still being crafted.","Sun's Looking Glass Provides 3D View Developers get early code for new operating system 'skin' still being crafted.",0.6580017805099487,0.6580017805099487,1,1,3,1,"Skipped"
