"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Singapore govt extends third-party war risk [[insurance]] SINGAPORE : [[The]] government is extending third-party [[war]] risk insurance cover to the Civil [[Aviation]] Authority of Singapore and SATS [[Security]] [[Services]], a unit of the Singapore Airlines group.","Singapore govt extends third-party war risk [[policy]] SINGAPORE : [[a]] government is extending third-party [[warfare]] risk insurance cover to the Civil [[aeronautics]] Authority of Singapore and SATS [[safety]] [[service]], a unit of the Singapore Airlines group.",0.17494475841522217,0.22965604066848755,2,2,2,58,"Failed"
"Sun to shine spotlight on new operating system, Solaris 10 Sun [[Microsystems]] SUNW is expected to release a new [[version]] of its operating system today - a big [[part]] of the struggling computer maker #39;s [[plan]] to save itself.","Sun to shine spotlight on new operating system, Solaris 10 Sun [[ws]] SUNW is expected to release a new [[set]] of its operating system today - a big [[product]] of the struggling computer maker #39;s [[will]] to save itself.",0.25470423698425293,0.2885901927947998,3,3,3,69,"Failed"
"Fed [[Cup]] all tied up FRANCE #39;S Russian-born Tatiana [[Golovin]] left the Fed Cup final hanging in the balance today as she beat Russia #39;s US Open [[champion]] [[Svetlana]] Kuznetsova 6-4, 6-1 to level the tie at 2-2 and [[take]] it to the final doubles match.","Fed [[cups]] all tied up FRANCE #39;S Russian-born Tatiana [[start]] left the Fed Cup final hanging in the balance today as she beat Russia #39;s US Open [[woman]] [[ryn]] Kuznetsova 6-4, 6-1 to level the tie at 2-2 and [[force]] it to the final doubles match.",0.17377805709838867,0.20263010263442993,1,1,1,166,"Failed"
"Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after [[winning]] the gold [[medal]] in the women #39;s road cycling individual time trial at the [[Vouliagmeni]] Olympic Centre in [[Athens]] on [[Wednesday]]. ","Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after [[scoring]] the gold [[medals]] in the women #39;s road cycling individual time trial at the [[youth]] Olympic Centre in [[athens]] on [[wednesday]]. ",0.17367058992385864,0.1776038408279419,1,1,1,91,"Failed"
"Mills Grabs \$[[1B]] Portfolio; [[Taubman]] [[Likely]] to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine [[malls]] owned by General Motors Asset [[Management]] Corp. for just over \$1 billion, creating a [[new]] joint venture between the groups. [[The]] deal will extend ...","Mills Grabs \$[[million]] Portfolio; [[banks]] [[expected]] to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine [[percent]] owned by General Motors Asset [[management]] Corp. for just over \$1 billion, creating a [[potential]] joint venture between the groups. [[the]] deal will extend ...",0.1857665777206421,0.45729267597198486,2,2,2,89,"Failed"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.",0.5913747549057007,0.5913747549057007,2,2,3,1,"Skipped"
"President Hu [[congratulates]] Sihamoni on becoming king of Cambodia Chinese President Hu [[Jintao]] [[sent]] a message to Norodom Sihamoni on Thursday to [[congratulate]] him on his election as the king of [[Cambodia]].","President Hu [[rl]] Sihamoni on becoming king of Cambodia Chinese President Hu [[wei]] [[got]] a message to Norodom Sihamoni on Thursday to [[congratulations]] him on his election as the king of [[cambodia]].",0.17563265562057495,0.18384504318237305,0,0,0,128,"Failed"
"Afghans rocky road to historic elections [[KALAKAN]], Afghanistan There were toothless old men, turbaned and gray-bearded, and [[young]] men not yet old enough to shave. [[There]] were mullahs and mujahedeen, and the presidential candidate #39;s 3-year-old son.","Afghans rocky road to historic elections [[kabul]], Afghanistan There were toothless old men, turbaned and gray-bearded, and [[gray]] men not yet old enough to shave. [[those]] were mullahs and mujahedeen, and the presidential candidate #39;s 3-year-old son.",0.17846614122390747,0.18293052911758423,0,0,0,92,"Failed"
"Oil [[Prices]] [[Set]] a New [[Record]] Above \$50  SINGAPORE ([[Reuters]]) - Oil prices set a new record above \$50  a barrel on [[Tuesday]] as a [[prolonged]] U.S. production outage  following [[Hurricane]] Ivan attracted fresh speculative buying.","Oil [[price]] [[held]] a New [[record]] Above \$50  SINGAPORE ([[[UNK]]]) - Oil prices set a new record above \$50  a barrel on [[weekdays]] as a [[catastrophic]] U.S. production outage  following [[hurricane]] Ivan attracted fresh speculative buying.",0.1539430022239685,0.1681901216506958,2,2,2,75,"Failed"
"Nokia [[announces]] Near [[Field]] Communication products [[With]] the Nokia NFC (Near Field [[Communication]]) shell on their phone, consumers will be able to access a variety of services and exchange [[information]] with a simple touch gesture.","Nokia [[develops]] Near [[spectrum]] Communication products [[with]] the Nokia NFC (Near Field [[messaging]]) shell on their phone, consumers will be able to access a variety of services and exchange [[data]] with a simple touch gesture.",0.2539401054382324,0.2810102105140686,3,3,3,109,"Failed"
