"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Singapore govt extends third-party war risk [[insurance]] [[SINGAPORE]] : The government is [[extending]] third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] group.","Singapore govt extends third-party war risk [[insurancе]] [[SINGAPOE]] : The government is [[еxtending]] third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airⅼines]] group.",0.14984548091888428,0.6020863056182861,2,3,2,65,"Successful"
"Mills Grabs \$[[1B]] Portfolio; [[Taubman]] [[Likely]] to Lose Contracts [[Mills]] Corp. agreed to purchase a [[50]] percent interest in [[nine]] [[malls]] [[owned]] by General Motors Asset Management Corp. for just over \$[[1]] [[billion]], creating a new joint venture between the groups. The deal will [[extend]] ...","Mills Grabs \$[[lB]] Portfolio; [[Tauman]] [[Likey]] to Lose Contracts [[Millѕ]] Corp. agreed to purchase a [[Ƽ0]] percent interest in [[nie]] [[mlals]] [[owneԁ]] by General Motors Asset Management Corp. for just over \$[[l]] [[billoin]], creating a new joint venture between the groups. The deal will [[e×tend]] ...",0.13051337003707886,0.33550208806991577,2,2,2,266,"Failed"
"Sun to shine spotlight on new operating system, [[Solaris]] [[10]] Sun [[Microsystems]] [[SUNW]] is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.","Sun to shine spotlight on new operating system, [[Solrais]] [[l0]] Sun [[Microsystemѕ]] [[SUW]] is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.",0.15032309293746948,0.533989667892456,3,2,3,55,"Successful"
"[[Fed]] Cup all tied up FRANCE #39;S Russian-born [[Tatiana]] Golovin left the [[Fed]] [[Cup]] [[final]] hanging in the [[balance]] today as she beat [[Russia]] #39;s US [[Open]] [[champion]] Svetlana Kuznetsova 6-4, [[6-1]] to level the tie at 2-2 and take it to the final doubles match.","[[Feԁ]] Cup all tied up FRANCE #39;S Russian-born [[Tɑtiana]] Golovin left the [[Fеd]] [[Cսp]] [[fi]] [[nal]] hanging in the [[balan]] [[ce]] today as she beat [[Rusѕia]] #39;s US [[Oрen]] [[chɑmpion]] Svetlana Kuznetsova 6-4, [[6]] -[[1]] to level the tie at 2-2 and take it to the final doubles match.",0.11183232069015503,0.8972197771072388,1,2,1,105,"Successful"
"Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold [[medal]] in the women #[[39]];s road cycling individual time [[trial]] at the Vouliagmeni Olympic Centre in Athens on [[Wednesday]]. ","Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold [[medɑl]] in the women #[[3৭]];s road cycling individual time [[trіal]] at the Vouliagmeni Olympic Centre in Athens on [[Wednesԁay]]. ",0.15269684791564941,0.637749433517456,1,0,1,53,"Successful"
"[[President]] Hu congratulates Sihamoni on [[becoming]] [[king]] of [[Cambodia]] [[Chinese]] [[President]] Hu [[Jintao]] sent a message to [[Norodom]] Sihamoni on Thursday to congratulate him on his election as the king of Cambodia.","[[Prеsident]] Hu congratulates Sihamoni on [[becominɡ]] [[kinɡ]] of [[Cmbodia]] [[Chineѕe]] [[Pres]] [[ident]] Hu [[Jintɑo]] sent a message to [[Noordom]] Sihamoni on Thursday to congratulate him on his election as the king of Cambodia.",0.11719900369644165,0.6051009893417358,0,1,0,97,"Successful"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[cоmputer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.",0.18696731328964233,0.6196686029434204,3,2,3,45,"Successful"
"[[Afghans]] rocky [[road]] to [[historic]] [[elections]] KALAKAN, Afghanistan There were toothless old men, turbaned and [[gray-bearded]], and young men not yet old enough to shave. [[There]] were mullahs and [[mujahedeen]], and the [[presidential]] [[candidate]] #39;s 3-year-old son.","[[Afghanѕ]] rocky [[roaԁ]] to [[historiϲ]] [[elеctions]] KALAKAN, Afghanistan There were toothless old men, turbaned and [[ɡray-bearded]], and young men not yet old enough to shave. [[Tհere]] were mullahs and [[mujaheԁeen]], and the [[presidentiaⅼ]] [[candіdate]] #39;s 3-year-old son.",0.11198228597640991,0.25120681524276733,0,0,0,110,"Failed"
"Oil Prices Set a New Record Above \$[[50]]  SINGAPORE ([[Reuters]]) - Oil prices set a new record above \$[[50]]  a [[barrel]] on Tuesday as a prolonged U.S. production outage  following Hurricane [[Ivan]] [[attracted]] fresh [[speculative]] [[buying]].","Oil Prices Set a New Record Above \$[[5O]]  SINGAPORE ([[Reսters]]) - Oil prices set a new record above \$[[Ƽ0]]  a [[barreⅼ]] on Tuesday as a prolonged U.S. production outage  following Hurricane [[Ivaո]] [[attractеd]] fresh [[specսlative]] [[byuing]].",0.11642646789550781,0.9261643886566162,2,1,2,106,"Successful"
"[[Sun's]] Looking Glass Provides [[3D]] [[View]] Developers get early code for [[new]] operating system 'skin' still being crafted.","[[Sսn's]] Looking Glass Provides [[ƷD]] [[Vieԝ]] Developers get early code for [[nеw]] operating system 'skin' still being crafted.",0.11325091123580933,0.17053234577178955,3,3,3,32,"Failed"
"Phelps [[Seeks]] More [[Gold]] at World Championships  [[INDIANAPOLIS]] (Reuters) - Still riding a wave of euphoria  from the Olympics, Michael [[Phelps]] returns to the pool this week  at the [[world]] short course swimming [[championships]] seeking a  [[repeat]] of his [[six]] [[gold]] [[medals]] in [[Athens]].","Phelps [[Seеks]] More [[God]] at World Championships  [[INDANAPOLIS]] (Reuters) - Still riding a wave of euphoria  from the Olympics, Michael [[Phelpѕ]] returns to the pool this week  at the [[worlԁ]] short course swimming [[chamрionships]] seeking a  [[rpeat]] of his [[si×]] [[god]] [[med]] [[als]] in [[Atheոs]].",0.11003434658050537,0.5394166707992554,1,3,1,127,"Successful"
"US suspends helicopter flights after Japan crash ([[AFP]]) [[AFP]] - The [[United]] [[States]] suspended flights of CH-53D military helicopters in Japan, bowing to [[protests]] over a crash in an [[Okinawa]] university campus.","US suspends helicopter flights after Japan crash ([[AP]]) [[A]] [[FP]] - The [[Uniteԁ]] [[Sttaes]] suspended flights of CH-53D military helicopters in Japan, bowing to [[рrotests]] over a crash in an [[Okinaԝa]] university campus.",0.13412582874298096,0.7450128793716431,0,3,0,64,"Successful"
