"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Singapore [[govt]] extends third-party war risk insurance SINGAPORE : [[The]] government is extending third-party [[war]] risk insurance cover to the Civil Aviation Authority of Singapore and [[SATS]] Security Services, a unit of the [[Singapore]] [[Airlines]] [[group]].","Singapore [[gov]] extends third-party war risk insurance SINGAPORE : [[Te]] government is extending third-party [[wa]] risk insurance cover to the Civil Aviation Authority of Singapore and [[CSATS]] Security Services, a unit of the [[Singapor]] [[AiYrlines]] [[gEoup]].",0.44363027811050415,0.4464651346206665,2,2,2,134,"Failed"
"Mills [[Grabs]] \$1B [[Portfolio]]; Taubman Likely to Lose Contracts [[Mills]] Corp. agreed to purchase a [[50]] percent interest in [[nine]] [[malls]] [[owned]] by General [[Motors]] Asset Management [[Corp]]. for just over \$1 [[billion]], creating a [[new]] [[joint]] [[venture]] between the groups. The [[deal]] will extend ...","Mills [[Grab]] \$1B [[Portfolibo]]; Taubman Likely to Lose Contracts [[Mitls]] Corp. agreed to purchase a [[0]] percent interest in [[nQine]] [[mTalls]] [[ownd]] by General [[Motros]] Asset Management [[Cop]]. for just over \$1 [[billon]], creating a [[aew]] [[Hjoint]] [[venDure]] between the groups. The [[edeal]] will extend ...",0.44230204820632935,0.4503587484359741,2,2,2,161,"Failed"
"Sun to shine spotlight on new operating [[system]], [[Solaris]] 10 Sun [[Microsystems]] [[SUNW]] is expected to release a [[new]] version of its operating system today - a big [[part]] of the struggling computer maker #[[39]];s [[plan]] to [[save]] itself.","Sun to shine spotlight on new operating [[sstem]], [[Solars]] 10 Sun [[MCcrosystems]] [[SUNu]] is expected to release a [[nw]] version of its operating system today - a big [[par]] of the struggling computer maker #[[9]];s [[phlan]] to [[svae]] itself.",0.6189621686935425,0.6223899126052856,3,3,3,131,"Failed"
"[[Fed]] [[Cup]] all tied up FRANCE #39;S [[Russian-born]] [[Tatiana]] [[Golovin]] left the Fed [[Cup]] [[final]] hanging in the balance today as she beat Russia #[[39]];s [[US]] Open champion [[Svetlana]] [[Kuznetsova]] [[6-4]], [[6-1]] to [[level]] the [[tie]] at 2-2 and take it to the final doubles match.","[[FeA]] [[Cu]] all tied up FRANCE #39;S [[Russian-bon]] [[TatiLna]] [[GolovBn]] left the Fed [[Cpu]] [[fvinal]] hanging in the balance today as she beat Russia #[[93]];s [[S]] Open champion [[SveGlana]] [[Kuzqnetsova]] -[[4]], -[[61]] to [[leevl]] the [[ti]] at 2-2 and take it to the final doubles match.",0.662222146987915,0.6767928600311279,1,1,1,161,"Failed"
"Nokia announces Near Field Communication products With the Nokia [[NFC]] (Near Field Communication) shell on their phone, [[consumers]] will be able to access a variety of services and [[exchange]] [[information]] with a [[simple]] touch gesture.","Nokia announces Near Field Communication products With the Nokia [[NC]] (Near Field Communication) shell on their phone, [[cnsumers]] will be able to access a variety of services and [[exBchange]] [[informatron]] with a [[simpqle]] touch gesture.",0.619530439376831,0.622306227684021,3,3,3,121,"Failed"
"[[Today]] in [[Athens]] [[Leontien]] [[Zijlaard-van]] [[Moorsel]] of the [[Netherlands]] [[wipes]] a [[tear]] after [[winning]] the gold [[medal]] in the women #39;s road cycling individual [[time]] [[trial]] at the Vouliagmeni [[Olympic]] Centre in [[Athens]] on [[Wednesday]]. ","[[TodZay]] in [[Atehns]] [[Leoniten]] [[ZijlaPrd-van]] [[Mooxrsel]] of the [[Nietherlands]] [[ipes]] a [[tar]] after [[winniDng]] the gold [[medl]] in the women #39;s road cycling individual [[tiWme]] [[trail]] at the Vouliagmeni [[HOlympic]] Centre in [[Athegns]] on [[WedneUsday]]. ",0.6617225408554077,0.6880910396575928,1,3,1,92,"Successful"
"President Hu congratulates Sihamoni on [[becoming]] king of Cambodia Chinese President [[Hu]] Jintao sent a message to Norodom [[Sihamoni]] on Thursday to [[congratulate]] him on his [[election]] as the king of [[Cambodia]].","President Hu congratulates Sihamoni on [[ecoming]] king of Cambodia Chinese President [[RHu]] Jintao sent a message to Norodom [[Sihamoi]] on Thursday to [[congrtaulate]] him on his [[electoin]] as the king of [[Camboia]].",0.5125317573547363,0.5158635377883911,0,0,0,100,"Failed"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.",0.8566519021987915,0.8566519021987915,2,2,3,1,"Skipped"
"Afghans [[rocky]] road to historic elections KALAKAN, Afghanistan There were toothless [[old]] [[men]], [[turbaned]] and gray-bearded, and young [[men]] not [[yet]] [[old]] enough to [[shave]]. [[There]] were [[mullahs]] and [[mujahedeen]], and the [[presidential]] candidate #[[39]];s 3-year-old son.","Afghans [[rock]] road to historic elections KALAKAN, Afghanistan There were toothless [[ol]] [[me]], [[tSrbaned]] and gray-bearded, and young [[meG]] not [[ye]] [[ld]] enough to [[shape]]. [[Thee]] were [[mullhs]] and [[mujahedene]], and the [[presidetial]] candidate #[[9]];s 3-year-old son.",0.5123001337051392,0.5190465450286865,0,0,0,136,"Failed"
"[[Oil]] Prices Set a [[New]] Record Above \$[[50]]  [[SINGAPORE]] ([[Reuters]]) - [[Oil]] prices set a [[new]] record above \$[[50]]  a [[barrel]] on [[Tuesday]] as a [[prolonged]] U.S. [[production]] outage  following [[Hurricane]] [[Ivan]] attracted [[fresh]] [[speculative]] [[buying]].","[[Ol]] Prices Set a [[Ncw]] Record Above \$[[0]]  [[SIGNAPORE]] ([[ReuterW]]) - [[Ol]] prices set a [[nw]] record above \$[[0]]  a [[lbarrel]] on [[uTesday]] as a [[proeonged]] U.S. [[productiwon]] outage  following [[Huricane]] [[van]] attracted [[feesh]] [[xspeculative]] [[buyign]].",0.44479745626449585,0.8325304985046387,2,3,2,125,"Successful"
"Sun's Looking Glass Provides 3D View Developers get early code for new [[operating]] [[system]] '[[skin']] still being crafted.","Sun's Looking Glass Provides 3D View Developers get early code for new [[onperating]] [[sNystem]] '[[skine]] still being crafted.",0.6200299263000488,0.6223088502883911,3,3,3,81,"Failed"
"[[Phelps]] Seeks [[More]] [[Gold]] at World Championships  INDIANAPOLIS (Reuters) - Still riding a wave of [[euphoria]]  from the Olympics, Michael Phelps [[returns]] to the [[pool]] this week  at the world short course swimming championships [[seeking]] a  [[repeat]] of his [[six]] gold medals in Athens.","[[Phelhps]] Seeks [[ore]] [[old]] at World Championships  INDIANAPOLIS (Reuters) - Still riding a wave of [[eupIoria]]  from the Olympics, Michael Phelps [[retuCns]] to the [[pol]] this week  at the world short course swimming championships [[eseking]] a  [[rSpeat]] of his [[Rsix]] gold medals in Athens.",0.6630702018737793,0.6688421964645386,1,1,1,144,"Failed"
"US suspends helicopter [[flights]] after Japan crash ([[AFP]]) [[AFP]] - [[The]] [[United]] [[States]] suspended [[flights]] of [[CH-53D]] [[military]] [[helicopters]] in [[Japan]], bowing to [[protests]] over a [[crash]] in an [[Okinawa]] [[university]] campus.","US suspends helicopter [[fights]] after Japan crash ([[AFL]]) [[FP]] - [[TDhe]] [[UnTited]] [[State]] suspended [[flighs]] of [[CH-53]] [[miliatry]] [[Delicopters]] in [[aJpan]], bowing to [[potests]] over a [[rcash]] in an [[Olkinawa]] [[univesity]] campus.",0.504181981086731,0.8716688752174377,0,2,0,111,"Successful"
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's [[coach]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[gaQme]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's [[coych]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",0.6652101278305054,0.6803550124168396,1,0,1,47,"Successful"
"Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their [[children]] #[[39]];s [[cable]] television networks violated [[advertising]] restrictions, the [[FCC]] [[said]] [[Thursday]].","Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their [[chilRren]] #[[9]];s [[cale]] television networks violated [[advertisnig]] restrictions, the [[CC]] [[asid]] [[ThursBday]].",0.4502866864204407,0.4555904269218445,2,2,2,132,"Failed"
