"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Singapore]] govt extends third-party [[war]] risk insurance SINGAPORE : [[The]] government is extending third-party war risk insurance [[cover]] to the Civil Aviation [[Authority]] of Singapore and SATS Security [[Services]], a unit of the [[Singapore]] Airlines [[group]].","[[malaysia]] govt extends third-party [[guerre]] risk insurance SINGAPORE : [[this]] government is extending third-party war risk insurance [[contracted]] to the Civil Aviation [[authority]] of Singapore and SATS Security [[unit]], a unit of the [[singapore]] Airlines [[department]].",0.2188427448272705,0.39858829975128174,2,2,2,184,"Failed"
"Sun to [[shine]] spotlight on new operating system, Solaris [[10]] Sun [[Microsystems]] SUNW is expected to release a new version of its operating system today - a [[big]] [[part]] of the struggling computer maker #39;s plan to save itself.","Sun to [[take]] spotlight on new operating system, Solaris [[one]] Sun [[o]] SUNW is expected to release a new version of its operating system today - a [[likely]] [[aspect]] of the struggling computer maker #39;s plan to save itself.",0.20627784729003906,0.5608911514282227,3,3,3,75,"Failed"
"Mills Grabs \$1B Portfolio; [[Taubman]] Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...","Mills Grabs \$1B Portfolio; [[seems]] Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...",0.2703583240509033,0.6762049198150635,2,0,2,50,"Successful"
"Fed Cup all tied up FRANCE #39;S Russian-born Tatiana Golovin left the Fed [[Cup]] final hanging in the balance today as she beat Russia #39;s US [[Open]] [[champion]] Svetlana Kuznetsova 6-4, 6-1 to level the tie at 2-2 and [[take]] it to the [[final]] doubles match.","Fed Cup all tied up FRANCE #39;S Russian-born Tatiana Golovin left the Fed [[s]] final hanging in the balance today as she beat Russia #39;s US [[tennis]] [[champ]] Svetlana Kuznetsova 6-4, 6-1 to level the tie at 2-2 and [[put]] it to the [[best]] doubles match.",0.3224073052406311,0.3830658197402954,1,1,1,119,"Failed"
"President Hu congratulates [[Sihamoni]] on becoming king of [[Cambodia]] Chinese President Hu Jintao sent a message to Norodom Sihamoni on [[Thursday]] to congratulate him on his election as the king of [[Cambodia]].","President Hu congratulates [[cambodia]] on becoming king of [[france]] Chinese President Hu Jintao sent a message to Norodom Sihamoni on [[wednesday]] to congratulate him on his election as the king of [[cambodia]].",0.2519034147262573,0.46759265661239624,0,0,0,117,"Failed"
"[[Govt]]. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.","[[d]]. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.",0.6671447157859802,0.7174898386001587,3,1,3,29,"Successful"
"Today in Athens Leontien [[Zijlaard-van]] Moorsel of the Netherlands wipes a tear after [[winning]] the gold [[medal]] in the women #39;s road [[cycling]] individual time [[trial]] at the Vouliagmeni [[Olympic]] Centre in Athens on [[Wednesday]]. ","Today in Athens Leontien [[het]] Moorsel of the Netherlands wipes a tear after [[leading]] the gold [[medals]] in the women #39;s road [[bicycle]] individual time [[course]] at the Vouliagmeni [[olympic]] Centre in Athens on [[track]]. ",0.18260622024536133,0.6004258394241333,1,1,1,109,"Failed"
"Afghans rocky road to historic elections [[KALAKAN]], Afghanistan There were toothless old men, turbaned and gray-bearded, and young [[men]] not yet old enough to shave. There were [[mullahs]] and mujahedeen, and the presidential candidate #39;s [[3-year-old]] son.","Afghans rocky road to historic elections [[province]], Afghanistan There were toothless old men, turbaned and gray-bearded, and young [[man]] not yet old enough to shave. There were [[militants]] and mujahedeen, and the presidential candidate #39;s [[young]] son.",0.16515350341796875,0.3059888482093811,0,0,0,92,"Failed"
"[[Oil]] [[Prices]] [[Set]] a New Record Above \$50  SINGAPORE ([[Reuters]]) - Oil prices set a new record above \$50  a barrel on [[Tuesday]] as a prolonged U.S. production outage  following Hurricane Ivan [[attracted]] fresh speculative buying.","[[oil]] [[prices]] [[opened]] a New Record Above \$50  SINGAPORE ([[[UNK]]]) - Oil prices set a new record above \$50  a barrel on [[par]] as a prolonged U.S. production outage  following Hurricane Ivan [[is]] fresh speculative buying.",0.4142376184463501,0.542455792427063,2,2,2,125,"Failed"
"Sun's [[Looking]] Glass Provides [[3D]] View Developers get early [[code]] for new operating system 'skin' still being [[crafted]].","Sun's [[moon]] Glass Provides [[3d]] View Developers get early [[use]] for new operating system 'skin' still being [[develop]].",0.3998066186904907,0.46297574043273926,3,3,3,69,"Failed"
