"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Singapore govt extends third-party war risk [[insurance]] SINGAPORE : The government is [[extending]] third-party [[war]] [[risk]] [[insurance]] [[cover]] to the Civil [[Aviation]] Authority of Singapore and SATS Security Services, a unit of the [[Singapore]] Airlines [[group]].","Singapore govt extends third-party war risk [[insuranϲe]] SINGAPORE : The government is [[extenԁing]] third-party [[wr]] [[ris𝒌]] [[insuranϲe]] [[coer]] to the Civil [[Avia𝚝ion]] Authority of Singapore and SATS Security Services, a unit of the [[Singaрore]] Airlines [[gⲅoup]].",0.3232707381248474,0.6368077993392944,2,0,2,194,"Successful"
"Mills [[Grabs]] \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine [[malls]] [[owned]] by General [[Motors]] Asset Management Corp. for just over \$1 [[billion]], creating a new joint venture between the [[groups]]. The deal will [[extend]] ...","Mills [[Grabѕ]] \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine [[mals]] [[owneԁ]] by General [[Motorѕ]] Asset Management Corp. for just over \$1 [[bilⅼion]], creating a new joint venture between the [[groupѕ]]. The deal will [[extenԁ]] ...",0.3806334137916565,0.5925552845001221,2,3,2,134,"Successful"
"[[Sun]] to shine spotlight on [[new]] operating system, [[Solaris]] [[10]] Sun [[Microsystems]] [[SUNW]] is [[expected]] to release a new [[version]] of its operating system today - a big part of the struggling computer maker #39;s [[plan]] to save itself.","[[Sսn]] to shine spotlight on [[nw]] operating system, [[Solris]] [[l0]] Sun [[Mіcrosystems]] [[SUW]] is [[expectеd]] to release a new [[verѕion]] of its operating system today - a big part of the struggling computer maker #39;s [[pⅼan]] to save itself.",0.20412981510162354,0.5975466370582581,3,3,3,224,"Failed"
"[[Nokia]] [[announces]] [[Near]] Field Communication products With the [[Nokia]] NFC (Near Field Communication) shell on their phone, [[consumers]] will be able to access a [[variety]] of services and exchange [[information]] with a simple touch gesture.","[[No𝒌ia]] [[announceѕ]] [[Neaⲅ]] Field Communication products With the [[No𝒌ia]] NFC (Near Field Communication) shell on their phone, [[coոsumers]] will be able to access a [[vaⲅiety]] of services and exchange [[informa𝚝ion]] with a simple touch gesture.",0.13052821159362793,0.6051113605499268,3,3,3,116,"Failed"
"Today in Athens [[Leontien]] [[Zijlaard-van]] Moorsel of the Netherlands [[wipes]] a tear after winning the gold medal in the women #39;s road [[cycling]] individual time trial at the Vouliagmeni Olympic Centre in Athens on [[Wednesday]]. ","Today in Athens [[Leoniten]] [[Zijlaard˗van]] Moorsel of the Netherlands [[wіpes]] a tear after winning the gold medal in the women #39;s road [[cycⅼing]] individual time trial at the Vouliagmeni Olympic Centre in Athens on [[Wednesԁay]]. ",0.3422333002090454,0.7280106544494629,1,0,1,99,"Successful"
"President Hu [[congratulates]] [[Sihamoni]] on becoming king of [[Cambodia]] [[Chinese]] President Hu Jintao [[sent]] a message to [[Norodom]] Sihamoni on Thursday to [[congratulate]] him on his election as the king of [[Cambodia]].","President Hu [[conratulates]] [[Sihamoոi]] on becoming king of [[Camboԁia]] [[Chineѕe]] President Hu Jintao [[seոt]] a message to [[Norоdom]] Sihamoni on Thursday to [[conɡratulate]] him on his election as the king of [[Cambodіa]].",0.3643561601638794,0.8733221888542175,0,2,0,138,"Successful"
"Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.","Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[cоmputer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.",0.3730984926223755,0.9332259893417358,3,2,3,45,"Successful"
"Afghans [[rocky]] [[road]] to historic [[elections]] KALAKAN, [[Afghanistan]] [[There]] were toothless [[old]] [[men]], turbaned and gray-bearded, and young men not yet [[old]] enough to shave. [[There]] were mullahs and mujahedeen, and the presidential candidate #[[39]];s 3-year-old son.","Afghans [[roky]] [[raod]] to historic [[electiоns]] KALAKAN, [[Afghansitan]] [[Three]] were toothless [[olԁ]] [[mn]], turbaned and gray-bearded, and young men not yet [[olԁ]] enough to shave. [[Thee]] were mullahs and mujahedeen, and the presidential candidate #[[3৭]];s 3-year-old son.",0.08707493543624878,0.2837039828300476,0,0,0,127,"Failed"
"Oil Prices Set a New Record Above \$50  SINGAPORE (Reuters) - Oil prices set a new record above \$50  a barrel on [[Tuesday]] as a [[prolonged]] U.S. [[production]] [[outage]]  [[following]] Hurricane Ivan [[attracted]] fresh speculative buying.","Oil Prices Set a New Record Above \$50  SINGAPORE (Reuters) - Oil prices set a new record above \$50  a barrel on [[Tuesԁay]] as a [[prolongeԁ]] U.S. [[produc𝚝ion]] [[otage]]  [[folloԝing]] Hurricane Ivan [[a]] [[ttracted]] fresh speculative buying.",0.32203733921051025,0.5607309341430664,2,2,2,228,"Failed"
"Sun's Looking Glass [[Provides]] 3D [[View]] Developers get early code for [[new]] [[operating]] system 'skin' still being [[crafted]].","Sun's Looking Glass [[Provdes]] 3D [[Vieԝ]] Developers get early code for [[neԝ]] [[opera𝚝ing]] system 'skin' still being [[crafteԁ]].",0.2583473324775696,0.33462363481521606,3,3,3,84,"Failed"
