"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Phelps [[Seeks]] More Gold at [[World]] [[Championships]]  INDIANAPOLIS (Reuters) - [[Still]] riding a wave of euphoria  from the [[Olympics]], Michael Phelps [[returns]] to the [[pool]] this [[week]]  at the world short [[course]] [[swimming]] championships [[seeking]] a  [[repeat]] of his six [[gold]] medals in Athens.","Phelps [[Meeks]] More Gold at [[Word]] [[Cqampionships]]  INDIANAPOLIS (Reuters) - [[till]] riding a wave of euphoria  from the [[Olympic]], Michael Phelps [[retruns]] to the [[pol]] this [[weke]]  at the world short [[cousre]] [[swmming]] championships [[seekiyg]] a  [[repeta]] of his six [[gfold]] medals in Athens.",0.14014023542404175,0.25022077560424805,1,1,1,144,"Failed"
"[[US]] suspends [[helicopter]] flights after [[Japan]] crash ([[AFP]]) [[AFP]] - [[The]] United States suspended [[flights]] of [[CH-53D]] military helicopters in [[Japan]], [[bowing]] to [[protests]] over a crash in an [[Okinawa]] university [[campus]].","[[sS]] suspends [[heliocpter]] flights after [[apan]] crash ([[AFLP]]) [[APF]] - [[Thxe]] United States suspended [[lights]] of [[C-H53D]] military helicopters in [[Jaan]], [[bowiSg]] to [[pxrotests]] over a crash in an [[Okiawa]] university [[cmapus]].",0.19890958070755005,0.5544137954711914,0,3,0,107,"Successful"
"Anniversary [[remembered]] on [[game]] day When the attacks came on [[Sept]]. 11, 2001, Tom O'Brien, if only for a [[moment]], stopped being [[Boston]] College's [[coach]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a [[Navy]] [[man]].","Anniversary [[remebmered]] on [[gCme]] day When the attacks came on [[Set]]. 11, 2001, Tom O'Brien, if only for a [[mFoment]], stopped being [[BAoston]] College's [[oach]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a [[wavy]] [[ma]].",0.1433579921722412,0.7747856378555298,1,2,1,70,"Successful"
"Viacom, [[Disney]] [[pay]] \$1.[[5M]] [[FCC]] fine [[Disney]] and [[Viacom]] agreed to a fine of \$1.5 [[million]] from the [[Federal]] [[Communications]] Commission over claims their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.","Viacom, [[DiVney]] [[pya]] \$1.[[M5]] [[FmC]] fine [[DisUey]] and [[Viacogm]] agreed to a fine of \$1.5 [[millin]] from the [[FeZeral]] [[Communicatinos]] Commission over claims their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.",0.2815290093421936,0.3194900155067444,2,2,2,132,"Failed"
"[[Pfizer]] Sends Out [[Update]] [[On]] Drug [[Bextra]] [[Pfizer]] [[Inc]]. [[said]] [[Friday]] that it will [[provide]] health-care [[professionals]] with [[additional]] information about its [[Bextra]] [[arthritis]] drug and that it will conduct further [[studies]] to [[confirm]] the drug #[[39]];s long-term cardiovascular safety record.","[[Pyizer]] Sends Out [[UpMdate]] [[TOn]] Drug [[Bexbtra]] [[Pfizmer]] [[In]]. [[sRid]] [[riday]] that it will [[porvide]] health-care [[professionlas]] with [[additionRl]] information about its [[Bextrca]] [[arvhritis]] drug and that it will conduct further [[sutdies]] to [[confimr]] the drug #[[9]];s long-term cardiovascular safety record.",0.28093838691711426,0.3754216432571411,2,2,2,141,"Failed"
"[[Restive]] Maldives [[eases]] curfew after rounding up [[dissidents]] ([[AFP]]) [[AFP]] - A [[curfew]] in the capital of the Maldives was eased but [[parliament]] sessions were put off indefinitely and [[emergency]] rule continued following last week's [[riots]], officials and residents said.","[[RestiOve]] Maldives [[easnes]] curfew after rounding up [[dissidnets]] ([[AP]]) [[AFF]] - A [[curfAw]] in the capital of the Maldives was eased but [[parliaent]] sessions were put off indefinitely and [[eCmergency]] rule continued following last week's [[rXiots]], officials and residents said.",0.1946779489517212,0.6833758354187012,0,1,0,71,"Successful"
"Notes: [[Two-strike]], [[two-out]] [[blues]] [[Chicago]] [[Cubs]] [[manager]] Dusty Baker [[talked]] to LaTroy [[Hawkins]] on Thursday, and [[said]] he #39;ll go to the right-hander again if the [[team]] is in a [[save]] [[situation]].","Notes: [[TwoN-strike]], [[twoo-ut]] [[blbes]] [[Cicago]] [[Cub]] [[macnager]] Dusty Baker [[tafked]] to LaTroy [[HawkinNs]] on Thursday, and [[sbid]] he #39;ll go to the right-hander again if the [[tepm]] is in a [[sae]] [[istuation]].",0.1458721160888672,0.673535943031311,1,2,1,69,"Successful"
"Students [[Pay]] [[More]] for Beer [[Than]] [[Books]] British students [[spend]] about \$1.8 [[billion]] on drink every [[year]], nearly three times as [[much]] as they cough up for [[books]], a survey released on [[Monday]] [[showed]].","Students [[PaP]] [[MoLe]] for Beer [[Tha]] [[Boks]] British students [[spedn]] about \$1.8 [[billpion]] on drink every [[yer]], nearly three times as [[mucjh]] as they cough up for [[ooks]], a survey released on [[Mnday]] [[showQd]].",0.3186149597167969,0.8099217414855957,2,0,2,91,"Successful"
"Air Canada [[confirms]] order for [[45]] Embraer [[jets]] [[MONTREAL]] : Air [[Canada]] [[said]] it sealed a [[deal]] with Brazil #[[39]];s Embraer [[SA]] for [[45]] Embraer-190 [[aircraft]], [[worth]] 1.[[35]] billion US [[dollars]] at list [[price]].","Air Canada [[conirms]] order for [[5]] Embraer [[jetas]] [[MNOTREAL]] : Air [[CanYada]] [[sid]] it sealed a [[deaP]] with Brazil #[[9]];s Embraer [[SwA]] for [[4]] Embraer-190 [[aircCraft]], [[worht]] 1.[[p5]] billion US [[dollras]] at list [[pice]].",0.28386569023132324,0.6847096681594849,2,0,2,101,"Successful"
"IBM posts broad Q3 revenue growth NEW YORK - IBM Corp. posted quarterly results on Monday showing 9 percent revenue growth from last year and slight earnings growth, despite a \$320 million charge it took during the quarter to settle some claims in a lawsuit over its pension plan.","IBM posts broad Q3 revenue growth NEW YORK - IBM Corp. posted quarterly results on Monday showing 9 percent revenue growth from last year and slight earnings growth, despite a \$320 million charge it took during the quarter to settle some claims in a lawsuit over its pension plan.",0.9016715288162231,0.9016715288162231,2,2,3,1,"Skipped"
"Australia in grip of water crisis There is a warning that some of Australia's major cities could run out of drinking water.","Australia in grip of water crisis There is a warning that some of Australia's major cities could run out of drinking water.",0.8965637683868408,0.8965637683868408,0,0,3,1,"Skipped"
"[[US]] [[Airways]], Pilots [[Union]] [[Near]] Agreement US [[Airways]] is seeking \$800 [[million]] in [[concessions]] from [[employee]] unions as it [[attempts]] to [[avoid]] [[filing]] Chapter 11. The [[Air]] Line Pilots [[Association]] will present its proposal on the [[evening]] of ","[[SU]] [[AirwaPs]], Pilots [[nion]] [[Naer]] Agreement US [[Airwapys]] is seeking \$800 [[miQlion]] in [[cyncessions]] from [[employeI]] unions as it [[atempts]] to [[avodi]] [[fliing]] Chapter 11. The [[Ai]] Line Pilots [[Assoication]] will present its proposal on the [[Tvening]] of ",0.28362327814102173,0.696679949760437,2,0,2,114,"Successful"
"[[US]] Airways to Alter [[Flights]] US [[Airways]] said it will [[change]] its flight [[schedules]] in February to [[increase]] [[departures]] at its [[Charlotte]] and [[Philadelphia]] [[hubs]] and create a [[mini-hub]] in [[Fort]] [[Lauderdale]], [[Fla]].","[[Uc]] Airways to Alter [[Fwlights]] US [[Airawys]] said it will [[chang]] its flight [[schedfles]] in February to [[increapse]] [[deartures]] at its [[CharlotPe]] and [[PhiladeDphia]] [[hus]] and create a [[minihub]] in [[Frot]] [[Lauderdala]], [[Fl]].",0.28101593255996704,0.6565046310424805,2,3,2,97,"Successful"
"Gold Fields [[wins]] appeal to fight takeover Gold Fields [[Ltd]]. won an [[appeal]] on [[Friday]] in its battle to stave off a hostile \$7.1 billion [[takeover]] by [[Harmony]] Gold Mining [[Co]]. that would create the world #39;s largest [[gold]] mining [[company]].","Gold Fields [[wPns]] appeal to fight takeover Gold Fields [[Lt]]. won an [[ppeal]] on [[Fridya]] in its battle to stave off a hostile \$7.1 billion [[eakeover]] by [[HaLrmony]] Gold Mining [[oC]]. that would create the world #39;s largest [[gofld]] mining [[companMy]].",0.29082947969436646,0.6514816284179688,2,0,2,67,"Successful"
"EBay gets into rentals EBay [[plans]] to buy the apartment and home rental service Rent.com for \$415 million, adding to its already exhaustive breadth of offerings.","EBay gets into rentals EBay [[lans]] to buy the apartment and home rental service Rent.com for \$415 million, adding to its already exhaustive breadth of offerings.",0.5126196146011353,0.6860857009887695,2,3,2,24,"Successful"
"Tougher rules won't [[soften]] [[Law's]] game [[FOXBOROUGH]] -- Looking at his ridiculously developed upper body, with huge biceps and hardly an ounce of fat, it's easy to [[see]] why [[Ty]] [[Law]], arguably the [[best]] cornerback in football, chooses physical play over [[finesse]]. [[That's]] not to imply that he's lacking a [[finesse]] component, because he can shut down his side of the field much as Deion Sanders ...","Tougher rules won't [[softJn]] [[Law'I]] game [[FOXBOOUGH]] -- Looking at his ridiculously developed upper body, with huge biceps and hardly an ounce of fat, it's easy to [[se]] why [[T]] [[Lab]], arguably the [[bets]] cornerback in football, chooses physical play over [[finese]]. [[hat's]] not to imply that he's lacking a [[fDnesse]] component, because he can shut down his side of the field much as Deion Sanders ...",0.1469067931175232,0.24178391695022583,1,1,1,198,"Failed"
"Rugby: Kiwis earn draw New Zealand hold Australia 16-16 in the first game of the 2004 Tri-Nations series.","Rugby: Kiwis earn draw New Zealand hold Australia 16-16 in the first game of the 2004 Tri-Nations series.",0.9601641297340393,0.9601641297340393,1,1,0,1,"Skipped"
"[[Hostages]] plight clouds [[meeting]] of [[Blairs]] party BRIGHTON, England The annual conference of [[Prime]] Minister Tony Blair #[[39]];s Labour Party [[opened]] here Monday under the [[pall]] of the war in [[Iraq]], as the [[fate]] of the [[British]] hostage [[Ken]] [[Bigley]] [[remained]] uncertain [[amid]] fresh [[appeals]] for his release from family ","[[Hstages]] plight clouds [[meetino]] of [[Blairrs]] party BRIGHTON, England The annual conference of [[Prme]] Minister Tony Blair #[[93]];s Labour Party [[opneed]] here Monday under the [[Wall]] of the war in [[Ira]], as the [[fat]] of the [[Briitsh]] hostage [[en]] [[Bigle]] [[remaied]] uncertain [[maid]] fresh [[appeasl]] for his release from family ",0.19439584016799927,0.20954716205596924,0,0,0,176,"Failed"
"[[Vietnam]] Marks Independence with [[Pardons]] for [[Prisoners]]  [[HANOI]] (Reuters) - [[Vietnam]] has [[released]] nearly 9,[[000]]  [[prisoners]], including [[10]] [[inmates]] whose [[cases]] it says had [[drawn]]  [[international]] [[attention]], as part of [[traditional]] pardons granted  ahead of independence [[celebrations]] on [[September]] 2.","[[dietnam]] Marks Independence with [[HPardons]] for [[PrEisoners]]  [[vHANOI]] (Reuters) - [[ietnam]] has [[release]] nearly 9,[[00]]  [[prisones]], including [[01]] [[inmkates]] whose [[case]] it says had [[drnawn]]  [[inetrnational]] [[attnetion]], as part of [[traditioLal]] pardons granted  ahead of independence [[celebratEons]] on [[heptember]] 2.",0.19970959424972534,0.9520150423049927,0,3,0,147,"Successful"
"[[Chile]] Court [[Strips]] [[Pinochet]] of Immunity (AP) [[AP]] - Chile's Supreme Court [[stripped]] [[Gen]]. [[Augusto]] [[Pinochet]] of [[immunity]] from [[prosecution]] Thursday in a ruling that revived hopes of his [[foes]] that he might [[stand]] trial on [[charges]] of human [[rights]] [[abuses]] during his rule.","[[Cihle]] Court [[Stips]] [[Peinochet]] of Immunity (AP) [[AtP]] - Chile's Supreme Court [[striped]] [[vGen]]. [[August]] [[Pionchet]] of [[immuniJy]] from [[prosecuHtion]] Thursday in a ruling that revived hopes of his [[froes]] that he might [[stan]] trial on [[hcarges]] of human [[rijhts]] [[aPuses]] during his rule.",0.20959168672561646,0.602731466293335,0,1,0,130,"Successful"
"** For the latest [[news]], please refresh this [[page]] regularly ** What #39;s up? I see the [[whole]] world has their eyes on the Oscar [[vs]]. [[Bernard]] [[fight]]. My thought is Oscar is [[coming]] off with an [[upset]].","** For the latest [[nesw]], please refresh this [[pag]] regularly ** What #39;s up? I see the [[whrole]] world has their eyes on the Oscar [[s]]. [[BRrnard]] [[ifght]]. My thought is Oscar is [[comign]] off with an [[upse]].",0.13941651582717896,0.6505141854286194,1,2,1,56,"Successful"
"California is joining [[probe]] of [[insurers]] California #[[39]];s [[top]] insurance regulator said [[Wednesday]] he will [[file]] a civil [[suit]] shortly in the widening scandal over insurance industry [[sales]] practices.","California is joining [[robe]] of [[isnurers]] California #[[3]];s [[thp]] insurance regulator said [[Wetdnesday]] he will [[ile]] a civil [[siut]] shortly in the widening scandal over insurance industry [[sles]] practices.",0.29004162549972534,0.29799050092697144,2,2,2,106,"Failed"
"[[Pentagon]] #39;s [[death]] [[toll]] in Iraq [[rising]] [[WASHINGTON]] - [[November]] was the bloodiest [[month]] for [[US]] [[troops]] in Iraq [[since]] [[April]], with at least [[135]] [[losing]] their lives and more than 50 falling in the [[two-week]] battle to evict insurgents from [[Fallujah]].","[[Pentagn]] #39;s [[dYeath]] [[tXll]] in Iraq [[risign]] [[WSAHINGTON]] - [[oNvember]] was the bloodiest [[mnth]] for [[pS]] [[trooXs]] in Iraq [[snice]] [[GApril]], with at least [[13N5]] [[lfsing]] their lives and more than 50 falling in the [[two-wee]] battle to evict insurgents from [[Flalujah]].",0.1952303647994995,0.6998659372329712,0,3,0,98,"Successful"
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.","Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0.965531587600708,0.965531587600708,1,1,0,1,"Skipped"
"Her aim: Give [[Tufts-NEMC]] intensive [[care]] For 10 years, Ellen [[Zane]] oversaw community doctors for Partners HealthCare, the parent organization of [[Massachusetts]] General and [[Brigham]] and Women's [[hospitals]] and the biggest and most [[profitable]] hospital and physician network in Massachusetts. Then in December, she became chief executive of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...","Her aim: Give [[Tufts-NECC]] intensive [[acre]] For 10 years, Ellen [[Zanw]] oversaw community doctors for Partners HealthCare, the parent organization of [[Massachuestts]] General and [[Brligham]] and Women's [[hosritals]] and the biggest and most [[profiable]] hospital and physician network in Massachusetts. Then in December, she became chief executive of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...",0.3105349540710449,0.6082776188850403,2,0,2,86,"Successful"
"IBM Claims Computing Crown ([[The]] [[Motley]] Fool) [[The]] [[Motley]] Fool - [[IBM]] ([[NYSE]]: IBM - News) has [[new]] bragging rights. Press [[reports]] indicate that the technology giant has created the world's fastest [[supercomputer]] two years after a Japanese [[computer]] [[claimed]] that [[title]].","IBM Claims Computing Crown ([[cThe]] [[MoLley]] Fool) [[he]] [[MYtley]] Fool - [[IwBM]] ([[YNSE]]: IBM - News) has [[ne]] bragging rights. Press [[reprots]] indicate that the technology giant has created the world's fastest [[supercoputer]] two years after a Japanese [[nomputer]] [[claime]] that [[ritle]].",0.3274018168449402,0.35449278354644775,3,3,3,158,"Failed"
"[[UN]] refugee chief [[sees]] [[Darfur]] autonomy as way out of crisis [[NDJAMENA]] : [[UN]] High Commissioner for Refugees [[Ruud]] [[Lubbers]] said that Sudan should grant more autonomy to Darfur as he began a visit to address the crisis over the exodus of more than 1.4 million [[refugees]] from the troubled region.","[[DUN]] refugee chief [[seeDs]] [[DPrfur]] autonomy as way out of crisis [[DJAMENA]] : [[U]] High Commissioner for Refugees [[uRud]] [[QLubbers]] said that Sudan should grant more autonomy to Darfur as he began a visit to address the crisis over the exodus of more than 1.4 million [[refugese]] from the troubled region.",0.20219117403030396,0.2077845335006714,0,0,0,146,"Failed"
"Phelps faces possible jail term Olympic swimming [[champion]] Michael Phelps may face a [[jail]] [[term]] after being arrested on drink-driving [[charges]] [[last]] week in Salisbury, [[Maryland]].","Phelps faces possible jail term Olympic swimming [[chmpion]] Michael Phelps may face a [[jaQl]] [[ter]] after being arrested on drink-driving [[chrages]] [[mlast]] week in Salisbury, [[hMaryland]].",0.15257108211517334,0.6131967306137085,1,0,1,58,"Successful"
"Judge blocks record libel claim against [[Financial]] [[Times]] LONDON (AFP) - A judge at the London High Court struck out the bulk of a record libel damages claim of 240 million pounds (345 million euros, 434 million dollars) against the Financial Times by stockbroker Collins Stewart Tullet.","Judge blocks record libel claim against [[Financil]] [[Ties]] LONDON (AFP) - A judge at the London High Court struck out the bulk of a record libel damages claim of 240 million pounds (345 million euros, 434 million dollars) against the Financial Times by stockbroker Collins Stewart Tullet.",0.4925297498703003,0.7483896017074585,2,0,2,44,"Successful"
"[[Protests]] in Canada over Ukraine [[crisis]] ([[AFP]]) [[AFP]] - Hundreds of Canadians, [[many]] of [[Ukrainian]] [[descent]], braved freezing [[temperatures]] to [[protest]] what they [[consider]] to be the [[fixed]] [[outcome]] of the [[Ukrainian]] presidential [[election]].","[[Protest]] in Canada over Ukraine [[cisis]] ([[ApP]]) [[LFP]] - Hundreds of Canadians, [[mayn]] of [[UWkrainian]] [[deZscent]], braved freezing [[temperatureks]] to [[proteVt]] what they [[cnsider]] to be the [[fKixed]] [[ouctome]] of the [[Uhkrainian]] presidential [[eleciton]].",0.20023059844970703,0.7325509786605835,0,3,0,89,"Successful"
"SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.","SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.",0.932499885559082,0.932499885559082,3,3,2,1,"Skipped"
"[[Israeli]] tank kills three Egyptian troops [[An]] Israeli tank has opened [[fire]] and [[killed]] three Egyptian troops in a [[border]] zone near the [[Gaza]] [[Strip]] after mistaking them for [[Palestinian]] [[arms]] [[smugglers]], [[Israeli]] [[security]] sources [[say]].","[[Isaeli]] tank kills three Egyptian troops [[nA]] Israeli tank has opened [[fir]] and [[willed]] three Egyptian troops in a [[order]] zone near the [[Gaaz]] [[gtrip]] after mistaking them for [[PalestinDan]] [[arm]] [[smuglers]], [[Israel]] [[secruity]] sources [[Rsay]].",0.1994708776473999,0.21040523052215576,0,0,0,138,"Failed"
"[[In]] the E.R., Learning to [[Love]] the PC [[The]] [[keyboard]] is [[mightier]] than the [[whiteboard]] at an emergency [[room]] in the Bronx, where the [[use]] of [[computers]] is now a staple.","[[I]] the E.R., Learning to [[Hove]] the PC [[Te]] [[keyboar]] is [[mighter]] than the [[whiteborad]] at an emergency [[rom]] in the Bronx, where the [[ukse]] of [[compters]] is now a staple.",0.3199927806854248,0.6576207876205444,3,2,3,68,"Successful"
"[[Mindawn]] [[offers]] [[DRM-free]] music downloads ([[MacCentral]]) [[MacCentral]] - [[Mindawn]] is a new [[online]] music [[download]] service that differs from [[Apple]] [[Computer]] [[Inc]].'s [[iTunes]] Music [[Store]] and other [[services]] in a few [[ways]]: It's not only [[compatible]] with Macs and PCs but with Linux computers too, its music is available in a lossless format, and there are no Digital Rights Management (DRM) restrictions. Mindawn launched in September and is picking up steam, according to its founder.","[[indawn]] [[Soffers]] [[uDRM-free]] music downloads ([[MaBCentral]]) [[MacCetral]] - [[Mindawjn]] is a new [[oline]] music [[donload]] service that differs from [[Aplpe]] [[Compute]] [[Ic]].'s [[iuTnes]] Music [[Stoer]] and other [[serviYces]] in a few [[jways]]: It's not only [[compatibe]] with Macs and PCs but with Linux computers too, its music is available in a lossless format, and there are no Digital Rights Management (DRM) restrictions. Mindawn launched in September and is picking up steam, according to its founder.",0.3063274025917053,0.33282768726348877,3,3,3,217,"Failed"
"Data revision shows Japan's economy grew slightly in July-September (Canadian [[Press]]) Canadian [[Press]] - TOKYO (AP) - Japan's economy barely grew during the quarter ending Sept. 30 and in the April-June period it actually shrank instead of squeezing out slight growth, according to revised government data released Wednesday.","Data revision shows Japan's economy grew slightly in July-September (Canadian [[PreGs]]) Canadian [[rPess]] - TOKYO (AP) - Japan's economy barely grew during the quarter ending Sept. 30 and in the April-June period it actually shrank instead of squeezing out slight growth, according to revised government data released Wednesday.",0.20054620504379272,0.8455535173416138,0,2,0,44,"Successful"
"[[UN]] #[[39]];s [[Kofe]] Annan [[Calls]] [[Iraq]] War [[Illegal]] United [[Nations]] [[Secretary]] General [[Kofi]] Annan [[said]] this [[week]] that the [[US]] [[war]] in [[Iraq]] is [[illegal]] and [[questioned]] whether the [[country]] [[could]] [[hold]] [[credible]] ","[[UU]] #[[3N]];s [[Kole]] Annan [[Clals]] [[sIraq]] War [[lIlegal]] United [[NEations]] [[Seretary]] General [[ofi]] Annan [[sadi]] this [[weeZ]] that the [[rUS]] [[ar]] in [[AIraq]] is [[illetal]] and [[quDestioned]] whether the [[coutnry]] [[coucld]] [[hGold]] [[lredible]] ",0.1989641785621643,0.7643065452575684,0,2,0,113,"Successful"
"[[Inaction]] #[[39]];s [[Consequence]] LAST MONTH the United [[States]] and its allies [[signaled]] a change in [[Sudan]] [[policy]]. [[Rather]] than pressuring [[Sudan]] #[[39]];s government to [[halt]] its [[genocidal]] [[attacks]] against [[civilians]] in the [[western]] province of Darfur, they ","[[Inaciton]] #[[e39]];s [[Consrequence]] LAST MONTH the United [[Sttaes]] and its allies [[signalnd]] a change in [[Sudap]] [[jolicy]]. [[Rtaher]] than pressuring [[Sudmn]] #[[93]];s government to [[hflt]] its [[geoncidal]] [[attaYks]] against [[civoilians]] in the [[wesetrn]] province of Darfur, they ",0.1991288661956787,0.7089687585830688,0,2,0,113,"Successful"
