original_text,perturbed_text,label
"Singapore govt extends third-party war [[risk]] [[insurance]] SINGAPORE : The government is extending third-party war [[risk]] insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the [[Singapore]] Airlines group.","Singapore govt extends third-party war [[damage]] [[covered]] SINGAPORE : The government is extending third-party war [[harmed]] insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the [[brunei]] Airlines group.",2
"Annan Starts Reshuffling [[UN]] Staff for Reform Push (Reuters) Reuters - U.N. [[Secretary-General]] [[Kofi]]\Annan on Monday chose the high-profile British [[head]] of a key\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.","Annan Starts Reshuffling [[support]] Staff for Reform Push (Reuters) Reuters - U.N. [[agency]] [[review]]\Annan on Monday chose the high-profile British [[manager]] of a key\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.",0
"Cloud [[rat]] arrives at London Zoo London [[zoo]] celebrates the birth of a Panay cloud rat, a very rare [[tree-living]] rodent from the [[Philippines]].","Cloud [[rats]] arrives at London Zoo London [[having]] celebrates the birth of a Panay cloud rat, a very rare [[female]] rodent from the [[philippines]].",3
PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said [[PeopleSoft]] Inc. customers have become more comfortable with the prospect of a [[merger]] between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.,PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said [[google]] Inc. customers have become more comfortable with the prospect of a [[merging]] between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.,2
Movie Studios to Sue Illegal Film-File Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Internet]].,Movie Studios to Sue Illegal Film-File Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[world]].,3
"Profit Plunges at International Game Tech International Game Technology, the world #39;s biggest maker of [[slot]] machines, Tuesday said said profit for its latest quarter fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.","Profit Plunges at International Game Tech International Game Technology, the world #39;s biggest maker of [[playing]] machines, Tuesday said said profit for its latest quarter fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.",2
"PeopleSoft CEO Ousted for  #39;Situational Ethics #39; [[AccountingWEB]].com - October 06, 2004 - The opening of a trial related to [[Oracle]] #39;s takeover [[bid]] of PeopleSoft [[featured]] the revelation that CEO Craig Conway was fired last week for making misleading statements about PeopleSoft #39;s sales.","PeopleSoft CEO Ousted for  #39;Situational Ethics #39; [[science]].com - October 06, 2004 - The opening of a trial related to [[oracle]] #39;s takeover [[bids]] of PeopleSoft [[follows]] the revelation that CEO Craig Conway was fired last week for making misleading statements about PeopleSoft #39;s sales.",2
"[[Cable]]   Wireless to Cut 600 Jobs  LONDON (Reuters) - Britain's [[Cable]]   Wireless posted its  first net profit in over 3 years and announced plans to cut 600  jobs and return cash to investors, sending the telecom  company's shares racing to 5-month highs on Wednesday.","[[mobile]]   Wireless to Cut 600 Jobs  LONDON (Reuters) - Britain's [[leading]]   Wireless posted its  first net profit in over 3 years and announced plans to cut 600  jobs and return cash to investors, sending the telecom  company's shares racing to 5-month highs on Wednesday.",2
"Florida weather may [[help]] Israeli citrus [[industry]] [[As]] sunshine state licks its wounds from Hurricane Frances, [[Gan]] Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this [[week]] has not been from the Republican ","Florida weather may [[suffer]] Israeli citrus [[s]] [[like]] sunshine state licks its wounds from Hurricane Frances, [[saying]] Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this [[morning]] has not been from the Republican ",2
"IBM, partners roll out [[ID]] management suite IBM Corp. and four partners on Wednesday announced what they call a ""major breakthrough"" in identity management designed to help business and government agencies protect assets, including IT systems and physical facilities, from unauthorized [[users]].","IBM, partners roll out [[assets]] management suite IBM Corp. and four partners on Wednesday announced what they call a ""major breakthrough"" in identity management designed to help business and government agencies protect assets, including IT systems and physical facilities, from unauthorized [[people]].",3
Hurricane Frances [[Nears]] [[NE]] Caribbean (AP) AP - [[Hurricane]] Frances strengthened as it churned near islands of the northeastern Caribbean with ferocious [[winds]] expected to graze Puerto Rico on Tuesday before the [[storm]] plows on toward the Bahamas and the southeastern United States.,Hurricane Frances [[storms]] [[are]] Caribbean (AP) AP - [[system]] Frances strengthened as it churned near islands of the northeastern Caribbean with ferocious [[temperatures]] expected to graze Puerto Rico on Tuesday before the [[storms]] plows on toward the Bahamas and the southeastern United States.,0
Rain threatens triangular final (AFP) [[AFP]] - Organisers were left banking on the Dutch weather to spare Saturday's final of the triangular cricket tournament after deciding against altering the fixture schedule in a bid to beat the rain that has marred this warm-up event for next month's ICC Champions Trophy in England.,Rain threatens triangular final (AFP) [[re]] - Organisers were left banking on the Dutch weather to spare Saturday's final of the triangular cricket tournament after deciding against altering the fixture schedule in a bid to beat the rain that has marred this warm-up event for next month's ICC Champions Trophy in England.,0
Nintendo [[Returns]] to Profit ([[AP]]) AP - Nintendo Co. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with game-software sales.,Nintendo [[shifted]] to Profit ([[p]]) AP - Nintendo Co. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with game-software sales.,3
"Mobile phone  #39;deafness #39; risk p2pnet.[[net]] News:- Defects in Siemens 65 series mobile phones could cause deafness, says the company.  quot;In [[extreme]] cases, this volume could lead to hearing damage.","Mobile phone  #39;deafness #39; risk p2pnet.[[abc]] News:- Defects in Siemens 65 series mobile phones could cause deafness, says the company.  quot;In [[low]] cases, this volume could lead to hearing damage.",3
Electronic Jihad Internet Attack Rumored For Today Electronic Jihad Internet [[Attack]] Rumored [[For]] [[Today]]\\[[Is]] the Electronic Jihad attack happening today or is it just stirred up rumors? [[Yevgeny]] Kaspersky has raised concerns of a major attack on the internet today. Kaspersky has been widely quoted as [[saying]] that there would be a [[major]] online attack against Israeli ...,Electronic Jihad Internet Attack Rumored For Today Electronic Jihad Internet [[vulnerability]] Rumored [[on]] [[radio]]\\[[be]] the Electronic Jihad attack happening today or is it just stirred up rumors? [[dmitry]] Kaspersky has raised concerns of a major attack on the internet today. Kaspersky has been widely quoted as [[denying]] that there would be a [[big]] online attack against Israeli ...,3
"Hurricane Ivan again growing in strength, Caribbean islands &lt;[[b]]&gt;...&lt;/[[b]]&gt; Islanders scrambled to put up storm shutters and buy water as hurricane [[Ivan]] churned toward Barbados just days after hurricane [[Frances]] [[tore]] [[across]] the Caribbean and through Florida.","Hurricane Ivan again growing in strength, Caribbean islands &lt;[[rm]]&gt;...&lt;/[[bc]]&gt; Islanders scrambled to put up storm shutters and buy water as hurricane [[alex]] churned toward Barbados just days after hurricane [[frances]] [[burst]] [[below]] the Caribbean and through Florida.",0
"Gates Says Broadcast TV Model [[Faces]] Irrelevancy Bill Gates predicts a\future for the entertainment industry in which traditional\broadcast television is rendered irrelevant. [[It's]] a positive\vision, however, because new and better business models made\possible by technology are emerging.","Gates Says Broadcast TV Model [[exhibits]] Irrelevancy Bill Gates predicts a\future for the entertainment industry in which traditional\broadcast television is rendered irrelevant. [[assuming]] a positive\vision, however, because new and better business models made\possible by technology are emerging.",3
ACLU Seeks to Challenge [[Gay]] Adoption Ban (AP) AP - The American Civil Liberties Union asked the Supreme Court on Friday to hear its challenge to Florida's ban on adoptions by [[gays]].,ACLU Seeks to Challenge [[state]] Adoption Ban (AP) AP - The American Civil Liberties Union asked the Supreme Court on Friday to hear its challenge to Florida's ban on adoptions by [[gay]].,0
"TruSecure merges with Betrusted BOSTON - [[Information]] security services companies TruSecure Corp. and Betrusted plan to announce on Tuesday that they have merged, forming a new company called [[Cybertrust]].","TruSecure merges with Betrusted BOSTON - [[related]] security services companies TruSecure Corp. and Betrusted plan to announce on Tuesday that they have merged, forming a new company called [[target]].",3
"Rockies Terminate Neagle's Contract (Reuters) Reuters - Colorado terminated the [[contract]]\of [[pitcher]] Denny Neagle on Monday, three days after he was\ticketed for soliciting a women for oral sex.","Rockies Terminate Neagle's Contract (Reuters) Reuters - Colorado terminated the [[posting]]\of [[columnist]] Denny Neagle on Monday, three days after he was\ticketed for soliciting a women for oral sex.",1
Putin [[signs]] up Russia for Kyoto pact The [[Kremlin]] [[said]] Putin signed a parliament bill late on Thursday [[confirming]] [[Russia]] #39;s ratification of the protocol. Both [[chambers]] of [[Russia]] #39;s parliament approved ratification of the pact [[last]] month after [[Putin]] [[pointed]] the way.,Putin [[headed]] up Russia for Kyoto pact The [[website]] [[say]] Putin signed a parliament bill late on Thursday [[giving]] [[russians]] #39;s ratification of the protocol. Both [[versions]] of [[russia]] #39;s parliament approved ratification of the pact [[same]] month after [[putin]] [[headed]] the way.,0
"I.B.[[M]]. [[Sought]] a China Partnership, [[Not]] [[Just]] a Sale Inside I.B.M., the [[issue]] of whether to [[stay]] in the personal [[computer]] business has been debated for a decade. [[The]] issue was put to rest [[last]] week.","I.B.[[m]]. [[has]] a China Partnership, [[not]] [[just]] a Sale Inside I.B.M., the [[idea]] of whether to [[remain]] in the personal [[computers]] business has been debated for a decade. [[some]] issue was put to rest [[past]] week.",2
A [[U]].S. brain drain? A drop in engineering [[degrees]] combined with a fall-off in foreign students matriculating at U.S. colleges spells big trouble ahead.,A [[state]].S. brain drain? A drop in engineering [[pay]] combined with a fall-off in foreign students matriculating at U.S. colleges spells big trouble ahead.,3
"Microsoft Opens Software Development Center in India ([[Update3]]) Microsoft Corp., the world #39;s largest software [[maker]], will hire several hundred #39; #39; people in the next year at its development center in India, expanding its workforce of 800, Chief Executive Steve Ballmer said.","Microsoft Opens Software Development Center in India ([[[UNK]]]) Microsoft Corp., the world #39;s largest software [[producer]], will hire several hundred #39; #39; people in the next year at its development center in India, expanding its workforce of 800, Chief Executive Steve Ballmer said.",2
