original_text,perturbed_text,label
"[[Sun]] to shine spotlight on new operating system, [[Solaris]] 10 Sun Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.","[[Suո]] to shine spotlight on new operating system, [[Soⅼaris]] 10 Sun Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.",3
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[coputer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,3
"Anniversary remembered on [[game]] day [[When]] the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[gamе]] day [[Wen]] the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"US Airways, Pilots Union [[Near]] Agreement US Airways is seeking \$800 million in concessions from employee unions as it attempts to avoid filing Chapter 11. [[The]] [[Air]] Line Pilots Association will present its proposal on the evening of ","US Airways, Pilots Union [[Neɑr]] Agreement US Airways is seeking \$800 million in concessions from employee unions as it attempts to avoid filing Chapter 11. [[Te]] [[Ar]] Line Pilots Association will present its proposal on the evening of ",2
Boeing Competitors Protest Lockheed Martin Corp. and [[BAE]] Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport planes awarded to Boeing Co. in 2001.,Boeing Competitors Protest Lockheed Martin Corp. and [[BE]] Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport planes awarded to Boeing Co. in 2001.,2
"[[Hostages]] [[plight]] clouds [[meeting]] of [[Blairs]] [[party]] BRIGHTON, [[England]] [[The]] annual conference of [[Prime]] [[Minister]] [[Tony]] Blair #39;s Labour [[Party]] opened here Monday under the pall of the war in Iraq, as the fate of the British hostage Ken [[Bigley]] remained uncertain [[amid]] fresh appeals for his release from family ","[[Hoѕtages]] [[plgiht]] clouds [[meetіng]] of [[Blɑirs]] [[рarty]] BRIGHTON, [[Eng]] [[land]] [[Tհe]] annual conference of [[Primе]] [[Miոister]] [[Tonу]] Blair #39;s Labour [[Paⲅty]] opened here Monday under the pall of the war in Iraq, as the fate of the British hostage Ken [[Bi]] [[gley]] remained uncertain [[aimd]] fresh appeals for his release from family ",0
"Vladimir Putin: Claims of [[authoritarian]] [[drift]]  quot;total [[nonsense]] quot; President [[Vladimir]] Putin rejected concern that he is beating a path toward authoritarianism, calling such [[criticism]]  quot;[[total]] [[nonsense]] [[quot]]; in an interview published Friday and saying Russia [[needs]] time to build democracy after centuries of heavy ","Vladimir Putin: Claims of [[authorіtarian]] [[dri𝚏t]]  quot;total [[nonsensе]] quot; President [[Vⅼadimir]] Putin rejected concern that he is beating a path toward authoritarianism, calling such [[criti]] [[cism]]  quot;[[𝚝otal]] [[nonseոse]] [[ԛuot]]; in an interview published Friday and saying Russia [[n]] [[eeds]] time to build democracy after centuries of heavy ",0
9:22 am: [[Missing]] [[explosives]] have [[experts]] wondering what else is &lt;b&gt;...&lt;/b&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in Iraq have experts wondering what other weapons might be in jeopardy of falling into insurgent or terrorist hands.,9:22 am: [[Miѕsing]] [[e×plosives]] have [[exper𝚝s]] wondering what else is &lt;b&gt;...&lt;/b&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in Iraq have experts wondering what other weapons might be in jeopardy of falling into insurgent or terrorist hands.,0
"Protests in Canada over [[Ukraine]] crisis ([[AFP]]) AFP - Hundreds of Canadians, [[many]] of [[Ukrainian]] descent, [[braved]] freezing temperatures to [[protest]] what they consider to be the fixed outcome of the Ukrainian presidential election.","Protests in Canada over [[Ukrane]] crisis ([[AP]]) AFP - Hundreds of Canadians, [[may]] of [[Ukⲅainian]] descent, [[barved]] freezing temperatures to [[protes𝚝]] what they consider to be the fixed outcome of the Ukrainian presidential election.",0
"Gazprom Plans [[LNG]] Terminal in US [[Gazprom]] came a step closer to the liquefied natural gas market on [[Friday]], saying [[Petro-Canada]] would help in its goal to build plants in Russia and the United States.","Gazprom Plans [[LG]] Terminal in US [[Gaprom]] came a step closer to the liquefied natural gas market on [[Fridɑy]], saying [[Petr-Canada]] would help in its goal to build plants in Russia and the United States.",2
"Gates Says Broadcast TV Model Faces Irrelevancy Bill [[Gates]] predicts a\future for the entertainment industry in which traditional\broadcast television is rendered irrelevant. It's a positive\vision, however, because new and better business models made\possible by technology are emerging.","Gates Says Broadcast TV Model Faces Irrelevancy Bill [[Gɑtes]] predicts a\future for the entertainment industry in which traditional\broadcast television is rendered irrelevant. It's a positive\vision, however, because new and better business models made\possible by technology are emerging.",3
Britons still prefer fish [[n'chips]] (AFP) AFP - Traditional [[fish-and-chips]] along with cherished pub grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,Britons still prefer fish [[n'chipѕ]] (AFP) AFP - Traditional [[fish-and-chipѕ]] along with cherished pub grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,0
"[[Blue]] Chips Rise, [[Altria]] Higher on Upgrade  NEW YORK ([[Reuters]]) - U.S. blue chips rose on Thursday, led  by Altria Group Inc. &lt;A HREF=""http://www.[[investor]].reuters.com/FullQuote.aspx?ticker=MO.N target=/stocks/quickinfo/fullquote""&gt;MO.N&lt;/A&gt; and other tobacco stocks, after a  federal appeals court expressed skepticism about whether the  government could force cigarette makers in a lawsuit to pay  billions of dollars.","[[Bluе]] Chips Rise, [[Atlria]] Higher on Upgrade  NEW YORK ([[Rеuters]]) - U.S. blue chips rose on Thursday, led  by Altria Group Inc. &lt;A HREF=""http://www.[[ivnestor]].reuters.com/FullQuote.aspx?ticker=MO.N target=/stocks/quickinfo/fullquote""&gt;MO.N&lt;/A&gt; and other tobacco stocks, after a  federal appeals court expressed skepticism about whether the  government could force cigarette makers in a lawsuit to pay  billions of dollars.",2
"Cingular Sales Rise in Quarter, but Profit Falls 18 Percent By Bloomberg News. [[Cingular]] Wireless, which is buying AT [[amp]];T Wireless, said yesterday that third-quarter sales rose 4.9 percent, to \$4.","Cingular Sales Rise in Quarter, but Profit Falls 18 Percent By Bloomberg News. [[Cinguar]] Wireless, which is buying AT [[ap]];T Wireless, said yesterday that third-quarter sales rose 4.9 percent, to \$4.",2
