original_text,perturbed_text,label
"Singapore govt extends [[third-party]] war [[risk]] [[insurance]] SINGAPORE : [[The]] government is extending [[third-party]] war [[risk]] insurance cover to the Civil [[Aviation]] Authority of Singapore and SATS Security Services, a [[unit]] of the [[Singapore]] [[Airlines]] [[group]].","Singapore govt extends [[third-pary]] war [[riek]] [[insurace]] SINGAPORE : [[he]] government is extending [[Sthird-party]] war [[riks]] insurance cover to the Civil [[Aviatioan]] Authority of Singapore and SATS Security Services, a [[nit]] of the [[Sipngapore]] [[Airlies]] [[grpup]].",2
"[[Fed]] [[Cup]] all [[tied]] up FRANCE #39;S Russian-born Tatiana Golovin [[left]] the Fed [[Cup]] [[final]] [[hanging]] in the [[balance]] today as she [[beat]] [[Russia]] #39;s [[US]] [[Open]] champion Svetlana Kuznetsova 6-4, 6-1 to level the tie at 2-2 and take it to the final doubles match.","[[fFed]] [[uCp]] all [[tized]] up FRANCE #39;S Russian-born Tatiana Golovin [[lent]] the Fed [[Cu]] [[fial]] [[qhanging]] in the [[balatnce]] today as she [[beta]] [[Rsusia]] #39;s [[SU]] [[Oepn]] champion Svetlana Kuznetsova 6-4, 6-1 to level the tie at 2-2 and take it to the final doubles match.",1
[[President]] [[Hu]] congratulates Sihamoni on becoming [[king]] of Cambodia Chinese [[President]] [[Hu]] [[Jintao]] sent a message to [[Norodom]] Sihamoni on Thursday to congratulate him on his [[election]] as the [[king]] of [[Cambodia]].,[[rPesident]] [[HY]] congratulates Sihamoni on becoming [[kng]] of Cambodia Chinese [[PrHesident]] [[u]] [[Jinto]] sent a message to [[Noodom]] Sihamoni on Thursday to congratulate him on his [[eection]] as the [[ing]] of [[Camboia]].,0
Govt. to [[Test]] New Air Passenger [[Screening]] Program The US government [[unveiled]] plans on Thursday for a revised [[computer-based]] program using [[personal]] [[information]] to identify airline [[passengers]] who [[may]] pose a threat to [[air]] [[travel]].,Govt. to [[Tet]] New Air Passenger [[Scerening]] Program The US government [[unveied]] plans on Thursday for a revised [[compuwer-based]] program using [[prsonal]] [[inormation]] to identify airline [[passeners]] who [[maKy]] pose a threat to [[ir]] [[travl]].,3
"[[US]] suspends [[helicopter]] [[flights]] after Japan [[crash]] ([[AFP]]) AFP - The [[United]] States suspended [[flights]] of [[CH-53D]] [[military]] helicopters in Japan, [[bowing]] to [[protests]] over a [[crash]] in an Okinawa [[university]] campus.","[[SU]] suspends [[heilcopter]] [[floights]] after Japan [[carsh]] ([[AF]]) AFP - The [[Uniued]] States suspended [[fights]] of [[CHx53D]] [[miliatry]] helicopters in Japan, [[bowign]] to [[protlests]] over a [[craxsh]] in an Okinawa [[univMersity]] campus.",0
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, [[Tom]] [[O'Brien]], if only for a moment, stopped being [[Boston]] College's [[coach]]. On that day, as the [[World]] Trade Center and Pentagon [[smoldered]] and the [[world]] stood still, [[O'Brien]] was a Navy man.","Anniversary remembered on [[gamw]] day When the attacks came on Sept. 11, 2001, [[TZom]] '[[OBrien]], if only for a moment, stopped being [[Bston]] College's [[coTch]]. On that day, as the [[Worl]] Trade Center and Pentagon [[soldered]] and the [[worl]] stood still, [[D'Brien]] was a Navy man.",1
"[[Viacom]], Disney [[pay]] \$1.5M FCC [[fine]] Disney and [[Viacom]] [[agreed]] to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s [[cable]] television [[networks]] violated advertising restrictions, the [[FCC]] [[said]] Thursday.","[[Veacom]], Disney [[pa]] \$1.5M FCC [[flne]] Disney and [[Vsacom]] [[agrevd]] to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s [[acble]] television [[networsk]] violated advertising restrictions, the [[FC]] [[sad]] Thursday.",2
"[[Oil]] [[Edges]] Down, Microsoft Boosts Techs  NEW YORK (Reuters) - Oil prices touched 2-month lows near  \$45 a barrel on Monday before [[taking]] [[back]] most of their losses,  but the downward trend knocked [[energy]] [[company]] [[stocks]] [[lower]] and  U.S. stock indexes ended little changed. A rise in Microsoft  shares helped boost the technology sector.","[[Ol]] [[Edegs]] Down, Microsoft Boosts Techs  NEW YORK (Reuters) - Oil prices touched 2-month lows near  \$45 a barrel on Monday before [[tking]] [[bacfk]] most of their losses,  but the downward trend knocked [[enrgy]] [[comeany]] [[stocZks]] [[olwer]] and  U.S. stock indexes ended little changed. A rise in Microsoft  shares helped boost the technology sector.",2
"[[Big]] [[merger]] [[could]] box [[Qwest]] in Qwest Communications may not be immediately affected by a [[Sprint-Nextel]] merger, but its options could become more limited. At one time, Qwest and Sprint were viewed as possible merger partners.","[[Bgi]] [[mmerger]] [[cQuld]] box [[awest]] in Qwest Communications may not be immediately affected by a [[pSrint-Nextel]] merger, but its options could become more limited. At one time, Qwest and Sprint were viewed as possible merger partners.",2
"EBay Expands [[PayPal]] Buyer Protection Up to \$1,000 PayPal, eBay Inc. #39;s (EBAY.O: Quote, Profile, Research) online payment service, will expand its US buyer protection program to cover up to \$1,000 for qualified transactions, the company said on Thursday.","EBay Expands [[PtayPal]] Buyer Protection Up to \$1,000 PayPal, eBay Inc. #39;s (EBAY.O: Quote, Profile, Research) online payment service, will expand its US buyer protection program to cover up to \$1,000 for qualified transactions, the company said on Thursday.",3
[[PeopleSoft]] Chief Threatens to Sue Over Oracle Statements PeopleSoft's chief executive [[accused]] Oracle of [[spreading]] misleading [[information]] about his stock [[sales]] and [[threatened]] to [[sue]] for defamation.,[[PeopleSofQ]] Chief Threatens to Sue Over Oracle Statements PeopleSoft's chief executive [[accued]] Oracle of [[sprOeading]] misleading [[inkormation]] about his stock [[slaes]] and [[trheatened]] to [[seu]] for defamation.,3
UN #[[39]];s Kofe Annan Calls [[Iraq]] [[War]] [[Illegal]] United Nations [[Secretary]] [[General]] Kofi Annan [[said]] this week that the [[US]] [[war]] in [[Iraq]] is illegal and [[questioned]] whether the country could [[hold]] credible ,UN #[[3]];s Kofe Annan Calls [[IraY]] [[Wa]] [[Illegla]] United Nations [[Secrsetary]] [[GeneraTl]] Kofi Annan [[aid]] this week that the [[ZS]] [[iar]] in [[IrAq]] is illegal and [[quesioned]] whether the country could [[hlod]] credible ,0
"Asian rust poses problem to area farmers David Martz, like many other area farmers, just sighed upon hearing the news that Asian [[soybean]] rust had been discovered in Louisiana.","Asian rust poses problem to area farmers David Martz, like many other area farmers, just sighed upon hearing the news that Asian [[soyeban]] rust had been discovered in Louisiana.",2
"[[The]] [[relief]] of [[shedding]] a [[big]] ball and chain: [[HHG]] sale of its &lt;b&gt;...&lt;/b&gt; which owns [[fund]] manager Henderson, - yesterday [[escaped]] a [[ball]] and [[chain]] that has [[dragged]] at it [[ever]] since it came to the stock market a year ago.","[[ThL]] [[releif]] of [[sheddinXg]] a [[ig]] ball and chain: [[HGH]] sale of its &lt;b&gt;...&lt;/b&gt; which owns [[Yund]] manager Henderson, - yesterday [[esacped]] a [[Aall]] and [[chawin]] that has [[draUgged]] at it [[eyver]] since it came to the stock market a year ago.",2
Bauman: Lapse [[cost]] Twins game It is easy to look at the final game of a [[postseason]] series as the game that meant [[everything]]. [[But]] this [[particular]] series took a [[decisive]] turn [[two]] games before the end arrived [[Saturday]].,Bauman: Lapse [[coYt]] Twins game It is easy to look at the final game of a [[postseauon]] series as the game that meant [[everytjhing]]. [[Bun]] this [[aprticular]] series took a [[decisiqve]] turn [[tw]] games before the end arrived [[aturday]].,1
"Florida #[[39]];s prepaid [[tuition]] program thriving [[Already]] the biggest of its kind in the [[country]], Florida #[[39]];s popular [[prepaid-tuition]] program expects to count its millionth customer during a sign-up period that [[runs]] [[Monday]] through Jan. [[31]].","Florida #[[3]];s prepaid [[tuHition]] program thriving [[Alrerady]] the biggest of its kind in the [[Kcountry]], Florida #[[9]];s popular [[prepaSid-tuition]] program expects to count its millionth customer during a sign-up period that [[ruDns]] [[Moday]] through Jan. [[3A1]].",2
"EC presses for [[safer]] [[internet]] [[The]] [[EU]] [[Telecommunications]] [[Council]] [[today]] [[today]] [[launched]] [[Safer]] [[Internet]] Plus, a scheme to help [[parents]] and [[teachers]] [[control]] what children view online.","EC presses for [[safe]] [[inRternet]] [[hTe]] [[yEU]] [[TelecomTunications]] [[CoWuncil]] [[toOday]] [[oday]] [[luanched]] [[SaQfer]] [[Interne]] Plus, a scheme to help [[parentys]] and [[teachres]] [[contrl]] what children view online.",3
"Profit Plunges at International Game Tech [[International]] Game [[Technology]], the world #[[39]];s biggest maker of slot [[machines]], Tuesday said said profit for its latest quarter fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.","Profit Plunges at International Game Tech [[Internationail]] Game [[TeQchnology]], the world #[[b9]];s biggest maker of slot [[machinYs]], Tuesday said said profit for its latest quarter fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.",2
"Long-Awaited [[Audit]] [[Shows]] [[Major]] Discrepancies [[In]] Newsday &[[lt]];b&gt;...&lt;/b&gt; The Audit Bureau of Circulations released the long-awaited results of its audit of the Tribune [[Company]] #39;s scandal-tarred Newsday on Tuesday, confirming the magnitude of the discrepancies uncovered by the company #39;s recent internal audit.","Long-Awaited [[AEdit]] [[Show]] [[Mjaor]] Discrepancies [[IY]] Newsday &[[tl]];b&gt;...&lt;/b&gt; The Audit Bureau of Circulations released the long-awaited results of its audit of the Tribune [[Compxany]] #39;s scandal-tarred Newsday on Tuesday, confirming the magnitude of the discrepancies uncovered by the company #39;s recent internal audit.",2
"US [[Airways]] Pilots Approve 18 Pay Cut Five-year, \$1.8 billion cost-cutting contract approved Thursday also reduces retirement benefits, increases work hours and eliminates retiree medical coverage.","US [[Aiirways]] Pilots Approve 18 Pay Cut Five-year, \$1.8 billion cost-cutting contract approved Thursday also reduces retirement benefits, increases work hours and eliminates retiree medical coverage.",2
