original_text,perturbed_text,label
"[[Ljubicic]] [[Downs]] [[Hanescu]] at Open De Moselle Top-seeded [[Ivan]] Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.","[[Ljubiciϲ]] [[Dow]] [[ns]] [[Hanesϲu]] at Open De Moselle Top-seeded [[Ivaո]] Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0
"EC [[presses]] for [[safer]] [[internet]] The EU [[Telecommunications]] Council [[today]] today [[launched]] Safer Internet Plus, a scheme to [[help]] parents and teachers control what children view online.","EC [[presseѕ]] for [[safeⲅ]] [[interne𝚝]] The EU [[Telecom]] [[munications]] Council [[to]] [[day]] today [[lɑunched]] Safer Internet Plus, a scheme to [[helр]] parents and teachers control what children view online.",3
"P2P Services in the Clear In a major setback for the music and movie industries, a federal appeals court upholds a lower court's decision in the infamous Grokster case, ruling peer-to-peer services Morpheus and Grokster are not liable for the copyright infringement of their [[users]]. By Katie Dean.","P2P Services in the Clear In a major setback for the music and movie industries, a federal appeals court upholds a lower court's decision in the infamous Grokster case, ruling peer-to-peer services Morpheus and Grokster are not liable for the copyright infringement of their [[uers]]. By Katie Dean.",3
"TruSecure [[merges]] with Betrusted BOSTON - Information security services companies TruSecure Corp. and Betrusted plan to announce on Tuesday that they have merged, [[forming]] a new company called [[Cybertrust]].","TruSecure [[mergеs]] with Betrusted BOSTON - Information security services companies TruSecure Corp. and Betrusted plan to announce on Tuesday that they have merged, [[formіng]] a new company called [[CyЬertrust]].",3
"New RIAA [[File-swapping]] Suits Target Students Fletcher writes  quot;The Recording [[Industry]] Association of America filed another round of lawsuits against alleged file-swappers, including students on 13 university campuses.","New RIAA [[Fil-eswapping]] Suits Target Students Fletcher writes  quot;The Recording [[Inustry]] Association of America filed another round of lawsuits against alleged file-swappers, including students on 13 university campuses.",3
"Yahoo! To Provide Traffic Updates [[As]] part of an [[effort]] to expand local [[content]], [[Internet]] portal company [[Yahoo]]! Wednesday night [[began]] offering [[Web]] surfers [[information]] about [[current]] [[traffic]] [[conditions]] for the largest US metro [[areas]].","Yahoo! To Provide Traffic Updates [[Aѕ]] part of an [[effor𝚝]] to expand local [[conten𝚝]], [[Interent]] portal company [[Y]] [[ahoo]]! Wednesday night [[begaո]] offering [[WeЬ]] surfers [[informa𝚝ion]] about [[curernt]] [[traffіc]] [[condіtions]] for the largest US metro [[arеas]].",3
"[[Apple]] and U2 co-host autumn music [[special]] The [[links]] between [[Apple]] and U2 grow stronger, with [[Apple]] #39;s announcement that it will hold a special music event next week on October 26.","[[Aрple]] and U2 co-host autumn music [[sрecial]] The [[lіnks]] between [[Aple]] and U2 grow stronger, with [[Apрle]] #39;s announcement that it will hold a special music event next week on October 26.",3
"Interbrew wins shareholder vote to buy AmBev LONDON, August 27 (New Ratings) - Belgian brewing giant, Interbrew SA (ITK.ETR), has received the approval of its shareholders for its proposed [[acquisition]] of the Brazilian brewer, AmBev.","Interbrew wins shareholder vote to buy AmBev LONDON, August 27 (New Ratings) - Belgian brewing giant, Interbrew SA (ITK.ETR), has received the approval of its shareholders for its proposed [[acquisi𝚝ion]] of the Brazilian brewer, AmBev.",2
Movie Studios to Sue Illegal Film-File Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Internet]].,Movie Studios to Sue Illegal Film-File Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Interent]].,3
The Next Giant Leap Rendezvous quot; for the docking techniques he developed while at MIT earning his PhD in [[astronautics]]. Lessig: Technology over ideology!,The Next Giant Leap Rendezvous quot; for the docking techniques he developed while at MIT earning his PhD in [[aѕtronautics]]. Lessig: Technology over ideology!,3
"Women, and the future of IT &[[lt]];[[strong]]&[[gt]];[[Interview]]&[[lt]];/[[strong]]&[[gt]]; [[Professor]] Wendy [[Hall]] talks to &lt;em&gt;The Reg&lt;/em&gt;","Women, and the future of IT &[[l𝚝]];[[stⲅong]]&[[ɡt]];[[Intervieԝ]]&[[l𝚝]];/[[stⲅong]]&[[ɡt]]; [[Professoⲅ]] Wendy [[Haⅼl]] talks to &lt;em&gt;The Reg&lt;/em&gt;",3
