original_text,perturbed_text,label
"Singapore govt extends third-party war [[risk]] [[insurance]] SINGAPORE : The government is extending third-party war [[risk]] insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt extends third-party war [[riѕk]] [[insu]] [[rance]] SINGAPORE : The government is extending third-party war [[ris𝒌]] insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",2
"[[Anniversary]] remembered on game [[day]] When the attacks came on Sept. 11, 2001, Tom [[O'Brien]], if only for a moment, [[stopped]] being Boston College's [[coach]]. On that day, as the World Trade Center and [[Pentagon]] [[smoldered]] and the world [[stood]] [[still]], [[O'Brien]] was a Navy [[man]].","[[Anniversaⲅy]] remembered on game [[ԁay]] When the attacks came on Sept. 11, 2001, Tom [[O'Bⲅien]], if only for a moment, [[stoppeԁ]] being Boston College's [[coaϲh]]. On that day, as the World Trade Center and [[Pen𝚝agon]] [[smoldereԁ]] and the world [[stooԁ]] [[stilⅼ]], [[O'Bⲅien]] was a Navy [[maո]].",1
"Viacom, [[Disney]] pay \$[[1]].5M FCC [[fine]] Disney and Viacom [[agreed]] to a fine of \$1.[[5]] million from the [[Federal]] Communications Commission over claims their [[children]] #39;s [[cable]] [[television]] networks [[violated]] advertising restrictions, the FCC said Thursday.","Viacom, [[Disnеy]] pay \$[[l]].5M FCC [[fi]] [[ne]] Disney and Viacom [[agr]] [[eed]] to a fine of \$1.[[Ƽ]] million from the [[Fеderal]] Communications Commission over claims their [[childrеn]] #39;s [[cabⅼe]] [[televiion]] networks [[violateԁ]] advertising restrictions, the FCC said Thursday.",2
Pfizer Sends Out Update On Drug [[Bextra]] Pfizer [[Inc]]. said [[Friday]] that it will provide health-care professionals with [[additional]] information about its [[Bextra]] [[arthritis]] drug and that it will conduct further [[studies]] to confirm the [[drug]] #[[39]];s long-term [[cardiovascular]] safety record.,Pfizer Sends Out Update On Drug [[Bxetra]] Pfizer [[Iոc]]. said [[Frіday]] that it will provide health-care professionals with [[addіtional]] information about its [[Bexrta]] [[arthritіs]] drug and that it will conduct further [[studіes]] to confirm the [[dⲅug]] #[[3৭]];s long-term [[cardiovas]] [[cular]] safety record.,2
Movie Studios to Sue Illegal [[Film-File]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Internet]].,Movie Studios to Sue Illegal [[Film-Fіle]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Inter]] [[net]].,3
[[Ex-general]] wins [[Indonesian]] [[elections]] Retired [[general]] [[Susilo]] Bambang [[Yudhoyono]] was on Monday [[confirmed]] as Indonesia #39;s next leader as final counting from the country #39;s [[first]] direct [[presidential]] polls [[gave]] him a [[landslide]] [[victory]] over his predecessor.,[[Ex-genеral]] wins [[Indoոesian]] [[еlections]] Retired [[geneⲅal]] [[Suslio]] Bambang [[Yudhyono]] was on Monday [[confirmeԁ]] as Indonesia #39;s next leader as final counting from the country #39;s [[fisrt]] direct [[prеsidential]] polls [[gaѵe]] him a [[lɑndslide]] [[victry]] over his predecessor.,0
Stocks Higher on Drop in Jobless Claims A sharp drop in initial unemployment claims and bullish forecasts from Nokia and Texas Instruments sent [[stocks]] higher in early trading Thursday.,Stocks Higher on Drop in Jobless Claims A sharp drop in initial unemployment claims and bullish forecasts from Nokia and Texas Instruments sent [[stokcs]] higher in early trading Thursday.,2
Electronic Jihad Internet Attack Rumored For Today Electronic Jihad [[Internet]] [[Attack]] Rumored [[For]] [[Today]]\\Is the [[Electronic]] Jihad attack happening today or is it just stirred up rumors? Yevgeny Kaspersky has raised concerns of a major attack on the internet today. Kaspersky has been widely quoted as saying that there would be a major online attack against Israeli ...,Electronic Jihad Internet Attack Rumored For Today Electronic Jihad [[Interne𝚝]] [[Attac𝒌]] Rumored [[Foⲅ]] [[Todaу]]\\Is the [[Electronіc]] Jihad attack happening today or is it just stirred up rumors? Yevgeny Kaspersky has raised concerns of a major attack on the internet today. Kaspersky has been widely quoted as saying that there would be a major online attack against Israeli ...,3
"In the E.R., Learning to Love the PC [[The]] [[keyboard]] is mightier than the whiteboard at an [[emergency]] room in the Bronx, where the [[use]] of [[computers]] is now a staple.","In the E.R., Learning to Love the PC [[Tհe]] [[kеyboard]] is mightier than the whiteboard at an [[emergencу]] room in the Bronx, where the [[usе]] of [[computerѕ]] is now a staple.",3
Qualcomm Raises Earnings Forecast Qualcomm Inc. on Friday raised its quarterly [[profit]] forecast due to strong demand for its mobile phone technology. The San Diego company said it expects [[earnings]] per ,Qualcomm Raises Earnings Forecast Qualcomm Inc. on Friday raised its quarterly [[prоfit]] forecast due to strong demand for its mobile phone technology. The San Diego company said it expects [[earningѕ]] per ,2
"Gazprom Plans LNG [[Terminal]] in US Gazprom came a step closer to the liquefied natural [[gas]] market on Friday, saying Petro-Canada would help in its goal to build [[plants]] in Russia and the United States.","Gazprom Plans LNG [[Terminaⅼ]] in US Gazprom came a step closer to the liquefied natural [[gs]] market on Friday, saying Petro-Canada would help in its goal to build [[plɑnts]] in Russia and the United States.",2
"Cable   Wireless to Cut 600 Jobs  LONDON (Reuters) - [[Britain's]] Cable   Wireless posted its  first net profit in over 3 years and announced plans to cut 600  jobs and [[return]] [[cash]] to [[investors]], sending the telecom  [[company's]] [[shares]] [[racing]] to [[5-month]] [[highs]] on [[Wednesday]].","Cable   Wireless to Cut 600 Jobs  LONDON (Reuters) - [[Bri𝚝ain's]] Cable   Wireless posted its  first net profit in over 3 years and announced plans to cut 600  jobs and [[retuⲅn]] [[caѕh]] to [[inves𝚝ors]], sending the telecom  [[coｍpany's]] [[shareѕ]] [[raciոg]] to [[5-mоnth]] [[highѕ]] on [[Wednеsday]].",2
"Gone Phishing? [[Zastrossi]] writes  quot;According to the [[Anti-Phishing]] Working Group, phishing [[sites--the]] practice of making [[sites]] that look and act like popular sites such as banks in order to steal personal [[information]] from customers--rose from 543 [[sites]] in September to ","Gone Phishing? [[Zastrossі]] writes  quot;According to the [[Antі-Phishing]] Working Group, phishing [[siteѕ--the]] practice of making [[sitеs]] that look and act like popular sites such as banks in order to steal personal [[informa𝚝ion]] from customers--rose from 543 [[sits]] in September to ",3
"Annan Starts Reshuffling UN Staff for [[Reform]] Push (Reuters) [[Reuters]] - U.N. [[Secretary-General]] Kofi\Annan on Monday chose the high-profile British head of a key\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.","Annan Starts Reshuffling UN Staff for [[Rеform]] Push (Reuters) [[Reuers]] - U.N. [[Se]] [[cretary-General]] Kofi\Annan on Monday chose the high-profile British head of a key\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.",0
"Florida weather [[may]] [[help]] [[Israeli]] [[citrus]] [[industry]] [[As]] sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the [[benefits]]. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ","Florida weather [[my]] [[hep]] [[Israeⅼi]] [[cіtrus]] [[iոdustry]] [[Aѕ]] sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the [[beոefits]]. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ",2
"[[IBM]], partners roll out ID [[management]] [[suite]] IBM Corp. and four partners on Wednesday announced what they call a ""major breakthrough"" in [[identity]] management designed to help business and government agencies protect assets, including IT systems and physical facilities, from unauthorized [[users]].","[[IM]], partners roll out ID [[manaɡement]] [[suie]] IBM Corp. and four partners on Wednesday announced what they call a ""major breakthrough"" in [[identіty]] management designed to help business and government agencies protect assets, including IT systems and physical facilities, from unauthorized [[usеrs]].",3
Is [[PeopleSoft]] waiting for the right price? A company board member testifies in trial that a sale would be possible if Oracle ups its offer.,Is [[PeopleSo𝚏t]] waiting for the right price? A company board member testifies in trial that a sale would be possible if Oracle ups its offer.,3
