original_text,perturbed_text,label
"Fed [[Cup]] all tied up [[FRANCE]] #39;S Russian-born [[Tatiana]] [[Golovin]] [[left]] the Fed [[Cup]] [[final]] [[hanging]] in the balance today as she [[beat]] Russia #39;s US Open champion Svetlana Kuznetsova [[6-4]], [[6-1]] to level the [[tie]] at 2-2 and take it to the final doubles match.","Fed [[Cp]] all tied up [[QRANCE]] #39;S Russian-born [[Tatiaa]] [[Golvoin]] [[elft]] the Fed [[bup]] [[finaf]] [[hnging]] in the balance today as she [[Leat]] Russia #39;s US Open champion Svetlana Kuznetsova [[64-]], [[61-]] to level the [[tei]] at 2-2 and take it to the final doubles match.",1
President Hu congratulates Sihamoni on becoming king of [[Cambodia]] Chinese President Hu [[Jintao]] [[sent]] a [[message]] to Norodom Sihamoni on [[Thursday]] to [[congratulate]] him on his [[election]] as the king of [[Cambodia]].,President Hu congratulates Sihamoni on becoming king of [[ambodia]] Chinese President Hu [[JintaZ]] [[syent]] a [[vmessage]] to Norodom Sihamoni on [[Thursdacy]] to [[coMgratulate]] him on his [[electioDn]] as the king of [[Camodia]].,0
"US suspends helicopter flights after Japan crash (AFP) AFP - The [[United]] [[States]] suspended flights of CH-53D military helicopters in Japan, bowing to protests over a crash in an [[Okinawa]] university campus.","US suspends helicopter flights after Japan crash (AFP) AFP - The [[UniTted]] [[StatBs]] suspended flights of CH-53D military helicopters in Japan, bowing to protests over a crash in an [[Okinaw]] university campus.",0
"Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[stopped]] being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[stoppde]] being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"[[Restive]] [[Maldives]] eases [[curfew]] after [[rounding]] up [[dissidents]] (AFP) AFP - A [[curfew]] in the capital of the [[Maldives]] was [[eased]] but [[parliament]] sessions were [[put]] off indefinitely and [[emergency]] rule [[continued]] [[following]] [[last]] week's riots, [[officials]] and residents [[said]].","[[Reftive]] [[Maldvies]] eases [[curfeiw]] after [[runding]] up [[disEidents]] (AFP) AFP - A [[cuBfew]] in the capital of the [[Mdldives]] was [[eajsed]] but [[parliamAnt]] sessions were [[ptu]] off indefinitely and [[eTergency]] rule [[coninued]] [[folloOwing]] [[lasdt]] week's riots, [[offiGials]] and residents [[sanid]].",0
"[[Hostages]] plight [[clouds]] [[meeting]] of Blairs party BRIGHTON, England The annual conference of [[Prime]] Minister Tony Blair #39;s Labour Party opened here [[Monday]] under the pall of the [[war]] in [[Iraq]], as the fate of the [[British]] hostage Ken Bigley remained uncertain amid fresh appeals for his release from family ","[[oHstages]] plight [[couds]] [[meqeting]] of Blairs party BRIGHTON, England The annual conference of [[rPime]] Minister Tony Blair #39;s Labour Party opened here [[Mondya]] under the pall of the [[awr]] in [[IraRq]], as the fate of the [[rBitish]] hostage Ken Bigley remained uncertain amid fresh appeals for his release from family ",0
"[[Protests]] in Canada over Ukraine [[crisis]] (AFP) AFP - [[Hundreds]] of [[Canadians]], many of [[Ukrainian]] descent, braved [[freezing]] [[temperatures]] to protest what they consider to be the fixed [[outcome]] of the [[Ukrainian]] presidential election.","[[Potests]] in Canada over Ukraine [[criiss]] (AFP) AFP - [[Hundrds]] of [[Canhdians]], many of [[Ukrianian]] descent, braved [[freeziny]] [[tempeartures]] to protest what they consider to be the fixed [[oEtcome]] of the [[Ukrianian]] presidential election.",0
Button defends [[F1]] decision Britain #39;s [[Jenson]] [[Button]] has justified his [[decision]] to leave [[BAR]] for [[Williams]] as the dispute over his future moves towards a conclusion.,Button defends [[1F]] decision Britain #39;s [[Jenosn]] [[uBtton]] has justified his [[decisfon]] to leave [[AR]] for [[Williasm]] as the dispute over his future moves towards a conclusion.,1
[[UN]] #39;s [[Kofe]] Annan Calls [[Iraq]] [[War]] [[Illegal]] [[United]] [[Nations]] [[Secretary]] General Kofi [[Annan]] said this week that the US war in [[Iraq]] is [[illegal]] and questioned whether the [[country]] could [[hold]] [[credible]] ,[[UR]] #39;s [[lofe]] Annan Calls [[Irq]] [[ar]] [[Ilelgal]] [[Uinted]] [[NaHtions]] [[Secretar]] General Kofi [[nAnan]] said this week that the US war in [[IPaq]] is [[illxegal]] and questioned whether the [[counntry]] could [[hodl]] [[redible]] ,0
"[[Fidel]] [[Castro]] Back On His Feet The Cuban President this [[week]], according to [[wire]] [[reports]], stood unassisted for several minutes at a time while greeting [[Venezuelan]] [[President]] [[Hugo]] Chavez, who paid a visit to the [[island]] earlier this week.","[[Fibdel]] [[TCastro]] Back On His Feet The Cuban President this [[weeek]], according to [[iwre]] [[vreports]], stood unassisted for several minutes at a time while greeting [[Veenzuelan]] [[Pyesident]] [[Huog]] Chavez, who paid a visit to the [[islad]] earlier this week.",0
