original_text,perturbed_text,label
"Singapore [[govt]] extends third-party war risk insurance [[SINGAPORE]] : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] [[group]].","Singapore [[ɡovt]] extends third-party war risk insurance [[SINGAPROE]] : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Ailines]] [[groսp]].",2
"Mills Grabs \$1B Portfolio; Taubman Likely to [[Lose]] [[Contracts]] Mills Corp. agreed to purchase a 50 percent interest in nine [[malls]] owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...","Mills Grabs \$1B Portfolio; Taubman Likely to [[Lse]] [[Contrɑcts]] Mills Corp. agreed to purchase a 50 percent interest in nine [[mɑlls]] owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...",2
"Sun to shine spotlight on new operating system, [[Solaris]] [[10]] Sun Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling [[computer]] maker #39;s plan to save itself.","Sun to shine spotlight on new operating system, [[Solariѕ]] [[1O]] Sun Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling [[computeⲅ]] maker #39;s plan to save itself.",3
"Fed [[Cup]] all tied up [[FRANCE]] #39;S [[Russian-born]] Tatiana Golovin [[left]] the Fed [[Cup]] [[final]] [[hanging]] in the balance today as she beat Russia #39;s US Open champion [[Svetlana]] Kuznetsova 6-4, 6-1 to level the tie at 2-2 and take it to the final doubles match.","Fed [[Cuр]] all tied up [[FRANE]] #39;S [[Russian-boⲅn]] Tatiana Golovin [[lft]] the Fed [[Cp]] [[finaⅼ]] [[h]] [[anging]] in the balance today as she beat Russia #39;s US Open champion [[Svetana]] Kuznetsova 6-4, 6-1 to level the tie at 2-2 and take it to the final doubles match.",1
Today in Athens Leontien Zijlaard-van [[Moorsel]] of the Netherlands [[wipes]] a [[tear]] after [[winning]] the gold [[medal]] in the women #39;s road [[cycling]] individual time trial at the Vouliagmeni Olympic Centre in [[Athens]] on [[Wednesday]]. ,Today in Athens Leontien Zijlaard-van [[Moorseⅼ]] of the Netherlands [[wіpes]] a [[tar]] after [[winniոg]] the gold [[meal]] in the women #39;s road [[cуcling]] individual time trial at the Vouliagmeni Olympic Centre in [[Athеns]] on [[Wеdnesday]]. ,1
President Hu [[congratulates]] Sihamoni on becoming king of [[Cambodia]] Chinese President Hu Jintao sent a message to Norodom Sihamoni on Thursday to congratulate him on his election as the king of [[Cambodia]].,President Hu [[congrɑtulates]] Sihamoni on becoming king of [[Cambodіa]] Chinese President Hu Jintao sent a message to Norodom Sihamoni on Thursday to congratulate him on his election as the king of [[Camboԁia]].,0
"Afghans rocky [[road]] to historic [[elections]] KALAKAN, Afghanistan There were toothless old men, turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and [[mujahedeen]], and the [[presidential]] candidate #39;s 3-year-old son.","Afghans rocky [[roɑd]] to historic [[electioոs]] KALAKAN, Afghanistan There were toothless old men, turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and [[mսjahedeen]], and the [[presideոtial]] candidate #39;s 3-year-old son.",0
Oil Prices Set a New Record Above \$50  [[SINGAPORE]] ([[Reuters]]) - Oil prices set a new record above \$50  a barrel on Tuesday as a prolonged U.S. production outage  following Hurricane Ivan attracted fresh speculative buying.,Oil Prices Set a New Record Above \$50  [[SNIGAPORE]] ([[Reսters]]) - Oil prices set a new record above \$50  a barrel on Tuesday as a prolonged U.S. production outage  following Hurricane Ivan attracted fresh speculative buying.,2
"Phelps Seeks More Gold at World Championships  INDIANAPOLIS (Reuters) - Still riding a wave of euphoria  from the Olympics, Michael Phelps returns to the pool this week  at the world short [[course]] [[swimming]] [[championships]] seeking a  repeat of his six gold medals in Athens.","Phelps Seeks More Gold at World Championships  INDIANAPOLIS (Reuters) - Still riding a wave of euphoria  from the Olympics, Michael Phelps returns to the pool this week  at the world short [[ϲourse]] [[swimｍing]] [[chamionships]] seeking a  repeat of his six gold medals in Athens.",1
"US suspends helicopter [[flights]] after Japan crash ([[AFP]]) [[AFP]] - The [[United]] States suspended flights of CH-53D military helicopters in Japan, bowing to protests over a crash in an Okinawa university campus.","US suspends helicopter [[fligհts]] after Japan crash ([[AP]]) [[A]] [[FP]] - The [[Uոited]] States suspended flights of CH-53D military helicopters in Japan, bowing to protests over a crash in an Okinawa university campus.",0
