original_text,perturbed_text,label
"[[Sun]] to shine spotlight on new operating system, [[Solaris]] [[10]] [[Sun]] [[Microsystems]] [[SUNW]] is expected to release a new version of its operating system today - a big part of the struggling [[computer]] maker #39;s plan to save itself.","[[SuL]] to shine spotlight on new operating system, [[oSlaris]] [[0]] [[un]] [[MicrosysteCs]] [[SUNr]] is expected to release a new version of its operating system today - a big part of the struggling [[computeCr]] maker #39;s plan to save itself.",3
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[czomputer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,3
"[[Afghans]] rocky [[road]] to [[historic]] elections [[KALAKAN]], [[Afghanistan]] [[There]] were toothless [[old]] [[men]], turbaned and gray-bearded, and [[young]] [[men]] not [[yet]] [[old]] [[enough]] to shave. [[There]] were [[mullahs]] and [[mujahedeen]], and the presidential [[candidate]] #39;s [[3-year-old]] son.","[[Afghasn]] rocky [[roatd]] to [[hiRstoric]] elections [[KALAcAN]], [[AfghanisBtan]] [[hTere]] were toothless [[ol]] [[me]], turbaned and gray-bearded, and [[yojng]] [[mien]] not [[bet]] [[ol]] [[enouIh]] to shave. [[LThere]] were [[mullaSs]] and [[mujaehdeen]], and the presidential [[cadnidate]] #39;s -[[3year-old]] son.",0
"US suspends [[helicopter]] flights after Japan crash (AFP) AFP - The United States suspended flights of CH-53D military helicopters in [[Japan]], bowing to protests over a crash in an Okinawa university campus.","US suspends [[helicopYter]] flights after Japan crash (AFP) AFP - The United States suspended flights of CH-53D military helicopters in [[zJapan]], bowing to protests over a crash in an Okinawa university campus.",0
"Anniversary remembered on game day [[When]] the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on game day [[Wehn]] the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"Viacom, Disney pay \$1.5M [[FCC]] fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their [[children]] #[[39]];s [[cable]] [[television]] [[networks]] [[violated]] advertising restrictions, the FCC [[said]] [[Thursday]].","Viacom, Disney pay \$1.5M [[FC]] fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their [[hcildren]] #[[3z9]];s [[able]] [[teelvision]] [[getworks]] [[violateZd]] advertising restrictions, the FCC [[sid]] [[Thuqsday]].",2
[[Pfizer]] Sends Out Update On Drug Bextra Pfizer Inc. said Friday that it will [[provide]] health-care [[professionals]] with additional information about its [[Bextra]] arthritis [[drug]] and that it will [[conduct]] further studies to confirm the drug #[[39]];s long-term [[cardiovascular]] [[safety]] record.,[[Pfzier]] Sends Out Update On Drug Bextra Pfizer Inc. said Friday that it will [[provie]] health-care [[professional]] with additional information about its [[Bexra]] arthritis [[drDg]] and that it will [[ocnduct]] further studies to confirm the drug #[[9]];s long-term [[cardiovasuclar]] [[saety]] record.,2
"EC presses for safer internet The EU [[Telecommunications]] Council today today [[launched]] Safer Internet Plus, a scheme to help [[parents]] and [[teachers]] control what [[children]] view [[online]].","EC presses for safer internet The EU [[Telecommunictions]] Council today today [[lauched]] Safer Internet Plus, a scheme to help [[arents]] and [[cteachers]] control what [[chiljdren]] view [[onlife]].",3
[[Nikkei]] up by midmorning; Intel [[update]] supports [[techs]] [[TOKYO]] ([[CBS]].MW) - Japanese stock [[indexes]] rose by midmorning Friday as Intel #39;s [[higher-than-expected]] sales forecast listed the Japanese tech [[sector]].,[[Nifkei]] up by midmorning; Intel [[pdate]] supports [[hechs]] [[TOKQYO]] ([[CB]].MW) - Japanese stock [[indexeX]] rose by midmorning Friday as Intel #39;s [[higheL-than-expected]] sales forecast listed the Japanese tech [[setor]].,2
"Groups Eager to Meet With [[Bush]], Kerry ([[AP]]) [[AP]] - Organizations representing the nation's 3 million scientists, engineers and doctors have [[invited]] both presidential candidates to have a word with them  #151; online.","Groups Eager to Meet With [[Bus]], Kerry ([[A]]) [[pP]] - Organizations representing the nation's 3 million scientists, engineers and doctors have [[invite]] both presidential candidates to have a word with them  #151; online.",3
"Cable   Wireless to Cut 600 Jobs  [[LONDON]] ([[Reuters]]) - Britain's Cable   Wireless posted its  first net [[profit]] in over 3 years and announced plans to cut 600  jobs and return cash to investors, sending the telecom  company's shares racing to [[5-month]] highs on Wednesday.","Cable   Wireless to Cut 600 Jobs  [[LONODN]] ([[RPuters]]) - Britain's Cable   Wireless posted its  first net [[prfit]] in over 3 years and announced plans to cut 600  jobs and return cash to investors, sending the telecom  company's shares racing to [[5-omnth]] highs on Wednesday.",2
G7 fails to reach debt deal Hopes of a deal to write off completely the [[debts]] of some of the world #39;s poorest countries were dashed after the Group of Seven rich nations club failed to reach agreement.,G7 fails to reach debt deal Hopes of a deal to write off completely the [[dets]] of some of the world #39;s poorest countries were dashed after the Group of Seven rich nations club failed to reach agreement.,2
"Starting today, [[funds']] stances on proxies are matter of record Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company directors, reappoint auditors, and approve or kill plans to give big stock option packages to senior executives.","Starting today, [[fnds']] stances on proxies are matter of record Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company directors, reappoint auditors, and approve or kill plans to give big stock option packages to senior executives.",2
"International [[Space]] Station [[Crew]] [[Begins]] [[Preflight]] [[Exams]] MOSCOW ([[AP]]) -- The replacement crew for the International [[Space]] Station [[started]] two days of [[preflight]] exams Monday, part of final preparations to relieve the [[two-man]] Russian-American crew finishing a six-month mission.    Russian [[cosmonaut]] Salizhan Sharipov and U.S...","International [[Srace]] Station [[Cre]] [[BegQins]] [[rPeflight]] [[xEams]] MOSCOW ([[A]]) -- The replacement crew for the International [[pace]] Station [[stared]] two days of [[prefligh]] exams Monday, part of final preparations to relieve the [[tow-man]] Russian-American crew finishing a six-month mission.    Russian [[cosomnaut]] Salizhan Sharipov and U.S...",3
"Kerry Dispute Revives Memory of Delta War (AP) [[AP]] - The [[controversy]] over the Vietnam war [[record]] of Democratic presidential candidate John Kerry has trained a fresh [[light]] on one of that conflict's lesser-known episodes  #151; the operations of America's ""Brown Water Navy"" in rivers, canals and mangrove swamps of the Mekong Delta.","Kerry Dispute Revives Memory of Delta War (AP) [[A]] - The [[controvers]] over the Vietnam war [[ecord]] of Democratic presidential candidate John Kerry has trained a fresh [[lPght]] on one of that conflict's lesser-known episodes  #151; the operations of America's ""Brown Water Navy"" in rivers, canals and mangrove swamps of the Mekong Delta.",0
Philippine President [[Says]] Country Faces Fiscal Crisis [[Philippine]] president Gloria Arroyo warned that her country is in the midst of a fiscal crisis. A report by economists at the University of the Philippines said the country faces economic [[collapse]] ,Philippine President [[Sasy]] Country Faces Fiscal Crisis [[PJilippine]] president Gloria Arroyo warned that her country is in the midst of a fiscal crisis. A report by economists at the University of the Philippines said the country faces economic [[ocllapse]] ,2
[[ACLU]] Seeks to Challenge Gay Adoption Ban ([[AP]]) [[AP]] - The American Civil Liberties Union asked the Supreme Court on Friday to hear its challenge to Florida's [[ban]] on [[adoptions]] by [[gays]].,[[ALCU]] Seeks to Challenge Gay Adoption Ban ([[A]]) [[mP]] - The American Civil Liberties Union asked the Supreme Court on Friday to hear its challenge to Florida's [[baZn]] on [[aSdoptions]] by [[gags]].,0
"After Wait, [[Google]] Set for Market Debut  NEW [[YORK]] (Reuters) - Shares of Google Inc. will make their  Nasdaq stock market debut on Thursday after the year's most  anticipated initial public offering priced far below initial  estimates, raising \$1.67 [[billion]].","After Wait, [[Goolge]] Set for Market Debut  NEW [[YROK]] (Reuters) - Shares of Google Inc. will make their  Nasdaq stock market debut on Thursday after the year's most  anticipated initial public offering priced far below initial  estimates, raising \$1.67 [[billioHn]].",2
SEC may put end to quid pro quo (USATODAY.com) USATODAY.com - [[The]] Securities and Exchange [[Commission]] is expected to vote Wednesday to prohibit mutual fund companies from [[funneling]] stock trades to brokerage firms that agree to promote their funds to investors.,SEC may put end to quid pro quo (USATODAY.com) USATODAY.com - [[Th]] Securities and Exchange [[Commisslion]] is expected to vote Wednesday to prohibit mutual fund companies from [[funeling]] stock trades to brokerage firms that agree to promote their funds to investors.,2
"Sprint to Buy Nextel in \$36 Billion Deal  NEW YORK/WASHINGTON (Reuters) - Sprint Corp. said Wednesday  it would buy mobile telephone company Nextel Communications  [[Inc]]. for about \$36 [[billion]], creating a U.S. wireless carrier  with nearly 40 million subscribers.","Sprint to Buy Nextel in \$36 Billion Deal  NEW YORK/WASHINGTON (Reuters) - Sprint Corp. said Wednesday  it would buy mobile telephone company Nextel Communications  [[Ijc]]. for about \$36 [[bilDlion]], creating a U.S. wireless carrier  with nearly 40 million subscribers.",2
"Alamosa Offers to [[Buy]] [[AirGate]] (Reuters) Reuters - Alamosa Holdings [[Inc]].  [[said]]\on Monday it made an unsolicited [[bid]] for AirGate [[PCS]] Inc.\ worth about  #[[36]];[[380]] million, which [[would]] create [[one]] of\the [[largest]] sellers of [[wireless]] [[telephone]] service under the\Sprint  brand.","Alamosa Offers to [[uy]] [[AirLate]] (Reuters) Reuters - Alamosa Holdings [[nIc]].  [[sid]]\on Monday it made an unsolicited [[ibd]] for AirGate [[dCS]] Inc.\ worth about  #[[63]];[[30]] million, which [[wYuld]] create [[on]] of\the [[largesqt]] sellers of [[wireleAs]] [[telepohne]] service under the\Sprint  brand.",3
"Asian rust poses problem to area farmers David Martz, like many other area farmers, just sighed upon hearing the news that Asian [[soybean]] rust had been discovered in Louisiana.","Asian rust poses problem to area farmers David Martz, like many other area farmers, just sighed upon hearing the news that Asian [[sobyean]] rust had been discovered in Louisiana.",2
"Alleged U.S. Deserter [[Set]] to Surrender [[TOKYO]] - [[Accused]] U.S. Army deserter Charles Jenkins [[left]] his Tokyo hospital for an American military base to surrender to military authorities Saturday, nearly [[40]] years after he allegedly defected to North [[Korea]]...","Alleged U.S. Deserter [[Se]] to Surrender [[TOKnO]] - [[yccused]] U.S. Army deserter Charles Jenkins [[lfet]] his Tokyo hospital for an American military base to surrender to military authorities Saturday, nearly [[4]] years after he allegedly defected to North [[Koera]]...",0
"[[Military]] [[Buoys]] [[Profit]] at Defense Firms  CHICAGO ([[Reuters]]) - Robust demand for military equipment  and technology led four U.S. defense companies to post higher  quarterly profit on Wednesday, with [[jet]] maker [[Boeing]] [[Co]]. &[[lt]];A HREF=""http://www.[[investor]].reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt;  reporting a 78 percent jump in earnings despite a decline in  commercial airplane revenue.","[[MRilitary]] [[uBoys]] [[PMrofit]] at Defense Firms  CHICAGO ([[Rtuters]]) - Robust demand for military equipment  and technology led four U.S. defense companies to post higher  quarterly profit on Wednesday, with [[yet]] maker [[Beoing]] [[C]]. &[[l]];A HREF=""http://www.[[ivnestor]].reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt;  reporting a 78 percent jump in earnings despite a decline in  commercial airplane revenue.",2
"Kmart to Sell 18 Stores to Home Depot  NEW YORK ([[Reuters]]) - Retailer [[Kmart]] [[Holdings]] [[Corp]]. &[[lt]];A [[HREF]]=""[[http]]://www.investor.reuters.com/FullQuote.[[aspx]]?ticker=[[KMRT]].O [[target]]=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.","Kmart to Sell 18 Stores to Home Depot  NEW YORK ([[Reutrs]]) - Retailer [[fKmart]] [[Holdinsg]] [[oCrp]]. &[[pt]];A [[HREX]]=""[[htqtp]]://www.investor.reuters.com/FullQuote.[[sapx]]?ticker=[[KfRT]].O [[targNt]]=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",2
"Kill [[The]] Poor [[I've]] been a soup van [[volunteer]] for [[three]] months plus a [[couple]] of weeks. [[I've]] also been casually [[mentioning]] this example of my [[beneficence]] in everyday conversation for about the same length of time. I [[use]] this particular phrasing, rather than ""I work on a soup van"", because what I'm trying to emphasise is that I didn't take it up lightly or gingerly. In the beginning, I didn't know exactly how it would turn out, but I did know that I wanted to be good. Between then and now, an awful lot became clear.","Kill [[Te]] Poor '[[Ive]] been a soup van [[ovlunteer]] for [[there]] months plus a [[coDple]] of weeks. [[I'v]] also been casually [[mertioning]] this example of my [[benexicence]] in everyday conversation for about the same length of time. I [[se]] this particular phrasing, rather than ""I work on a soup van"", because what I'm trying to emphasise is that I didn't take it up lightly or gingerly. In the beginning, I didn't know exactly how it would turn out, but I did know that I wanted to be good. Between then and now, an awful lot became clear.",3
[[Viruses]]: [[Blame]] Microsoft? Last [[year]] we explored the question of Microsoft #[[39]];s potential [[liability]] for software [[flaws]] [[exploited]] by viruses and other forms of [[malware]].,[[Viruess]]: [[Balme]] Microsoft? Last [[yer]] we explored the question of Microsoft #[[93]];s potential [[liahility]] for software [[fzaws]] [[erploited]] by viruses and other forms of [[malEware]].,3
"[[Philippine]] Rail Cars Crash Into Ravine, 100 Trapped  MANILA (Reuters) - [[Rescuers]] in the Philippines [[smashed]]  train windows with axes and hammers Friday to reach 100  passengers trapped when a carriage derailed and dragged other  cars into a ravine, killing at least four people.","[[PhilippiOe]] Rail Cars Crash Into Ravine, 100 Trapped  MANILA (Reuters) - [[Rsecuers]] in the Philippines [[smsahed]]  train windows with axes and hammers Friday to reach 100  passengers trapped when a carriage derailed and dragged other  cars into a ravine, killing at least four people.",0
Cox Communications [[forms]] committee to advise on [[buyout]] [[Cox]] [[Communications]] Inc. #39;s board of directors has formed a [[special]] committee of independent directors to consider Cox Enterprises Inc. #39;s proposal to [[take]] the company private in a \$8 billion stock buyout. ,Cox Communications [[worms]] committee to advise on [[byout]] [[ox]] [[CommunicatTons]] Inc. #39;s board of directors has formed a [[specXial]] committee of independent directors to consider Cox Enterprises Inc. #39;s proposal to [[tae]] the company private in a \$8 billion stock buyout. ,2
"[[Cloud]] rat [[arrives]] at [[London]] Zoo [[London]] zoo [[celebrates]] the [[birth]] of a Panay cloud rat, a very rare tree-living rodent from the Philippines.","[[Clmoud]] rat [[arives]] at [[Lonldon]] Zoo [[Lonodn]] zoo [[celLbrates]] the [[birh]] of a Panay cloud rat, a very rare tree-living rodent from the Philippines.",3
"[[IRA]] Willing to Disarm by [[Month]] #[[39]];s End [[The]] [[Irish]] [[Republican]] Army abandoned its longtime opposition to disarmament on Thursday, pledging to get rid of its weapons by the end of the [[month]].","[[IR]] Willing to Disarm by [[Moth]] #[[9]];s End [[Te]] [[Iris]] [[Republicn]] Army abandoned its longtime opposition to disarmament on Thursday, pledging to get rid of its weapons by the end of the [[moth]].",0
"[[Kmart]] names new CEO [[Kmart]] yesterday [[hired]] a [[restaurant]] and branding expert as its new president and chief executive officer, suggesting the nation #39;s third-largest discount retailer would soon start ","[[Kart]] names new CEO [[MKmart]] yesterday [[Iired]] a [[rekstaurant]] and branding expert as its new president and chief executive officer, suggesting the nation #39;s third-largest discount retailer would soon start ",2
"[[Long-Awaited]] Audit Shows Major [[Discrepancies]] [[In]] [[Newsday]] &lt;b&gt;...&lt;/b&gt; [[The]] Audit Bureau of [[Circulations]] released the long-awaited results of its audit of the [[Tribune]] [[Company]] #39;s scandal-tarred Newsday on Tuesday, confirming the magnitude of the discrepancies uncovered by the company #39;s recent internal audit.","[[Long-Awaietd]] Audit Shows Major [[DiscMepancies]] [[nI]] [[NewsdGay]] &lt;b&gt;...&lt;/b&gt; [[Te]] Audit Bureau of [[Circulatons]] released the long-awaited results of its audit of the [[Triune]] [[CoMmpany]] #39;s scandal-tarred Newsday on Tuesday, confirming the magnitude of the discrepancies uncovered by the company #39;s recent internal audit.",2
"[[Pacifist]] [[Japan]] [[boosts]]  #39;[[self-defence]] #39; measures After [[almost]] [[60]] years of [[pacifism]], Japan [[today]] [[overhauled]] its defence policy; easing an [[arms]] [[exports]] [[ban]] and [[singling]] out North Korea and China as security threats.","[[Pacfiist]] [[Jaan]] [[boosps]]  #39;[[self-deence]] #39; measures After [[almzost]] [[6]] years of [[pacifiCm]], Japan [[tday]] [[overhaued]] its defence policy; easing an [[arm]] [[Uexports]] [[bn]] and [[siIngling]] out North Korea and China as security threats.",0
The Next Giant Leap [[Rendezvous]] quot; for the docking techniques he [[developed]] while at MIT earning his [[PhD]] in [[astronautics]]. Lessig: [[Technology]] over ideology!,The Next Giant Leap [[Rendezvus]] quot; for the docking techniques he [[edveloped]] while at MIT earning his [[PhuD]] in [[atronautics]]. Lessig: [[TechnolDgy]] over ideology!,3
"[[Iran]] given [[nuclear]] [[deadline]] the (International Atomic Energy Agency) board of governors, quot; he [[said]].  quot;A proposal will be put to them. quot;. produce fuel for [[nuclear]] weapons -- but [[Tehran]] rejected the demand as illegal.","[[Ian]] given [[nuclZear]] [[deadlgine]] the (International Atomic Energy Agency) board of governors, quot; he [[sid]].  quot;A proposal will be put to them. quot;. produce fuel for [[nuFclear]] weapons -- but [[Teran]] rejected the demand as illegal.",0
[[Oracle]] tender results out [[Saturday]] Company will report preliminary count of its \$8.[[8B]] hostile bid for PeopleSoft after 1 am ET. NEW YORK (Reuters) - Oracle Corp. said it would report preliminary results of its \$8.8 billion hostile tender offer ,[[racle]] tender results out [[Sbaturday]] Company will report preliminary count of its \$8.[[8mB]] hostile bid for PeopleSoft after 1 am ET. NEW YORK (Reuters) - Oracle Corp. said it would report preliminary results of its \$8.8 billion hostile tender offer ,2
"This silence can't be golden What does Larry Bird think of [[Ron]] Artest's recent [[sabbatical]]? He's not saying. [[But]] given that this was a guy who came out of traction to [[play]] a game, we can pretty much assume what he has said behind closed doors.","This silence can't be golden What does Larry Bird think of [[oRn]] Artest's recent [[sabatical]]? He's not saying. [[ut]] given that this was a guy who came out of traction to [[pay]] a game, we can pretty much assume what he has said behind closed doors.",1
"[[Annan]] Starts [[Reshuffling]] [[UN]] Staff for Reform Push (Reuters) Reuters - U.N. Secretary-General Kofi\[[Annan]] on Monday chose the high-profile British head of a [[key]]\agency as his [[new]] chief of staff, the start of a reshuffle\[[aimed]] at [[instituting]] U.N. reforms and combating scandals.","[[lnnan]] Starts [[ReshuAfling]] [[UT]] Staff for Reform Push (Reuters) Reuters - U.N. Secretary-General Kofi\[[Annna]] on Monday chose the high-profile British head of a [[ke]]\agency as his [[nw]] chief of staff, the start of a reshuffle\[[aiEmed]] at [[institgting]] U.N. reforms and combating scandals.",0
"Google Shares, Once Devalued, Just May Be Winners After All Wall Street, which forced [[Google]], the Internet search engine, to sharply lower the price of its shares in its initial public offering in August, has decided that the company is worth a lot more today than it was then.","Google Shares, Once Devalued, Just May Be Winners After All Wall Street, which forced [[Goole]], the Internet search engine, to sharply lower the price of its shares in its initial public offering in August, has decided that the company is worth a lot more today than it was then.",2
"ATI Announces [[HyperMemory]] [[ATI]] Technologies announced a technology that reduces the [[need]] for dedicated [[graphics]] [[memory]], which [[could]] [[lead]] to lower [[PC]] [[system]] [[costs]].","ATI Announces [[HypeMemory]] [[vATI]] Technologies announced a technology that reduces the [[ned]] for dedicated [[grapics]] [[memqory]], which [[cold]] [[lad]] to lower [[P]] [[uystem]] [[coZts]].",3
"[[Study]]: 39 Million Americans In Working Poor Families WASHINGTON -- A new report indicates that one in every five US jobs [[pays]] less than a poverty-level wage for a family of four. As a result, nearly [[39]] million Americans, including 20 million children, are [[members]] ","[[SRtudy]]: 39 Million Americans In Working Poor Families WASHINGTON -- A new report indicates that one in every five US jobs [[pys]] less than a poverty-level wage for a family of four. As a result, nearly [[93]] million Americans, including 20 million children, are [[membres]] ",2
Boeing Competitors Protest Lockheed Martin [[Corp]]. and [[BAE]] Systems North America Inc. filed protests with the Air Force [[Tuesday]] over a \$4 billion contract to upgrade electronics on [[C-130]] military transport planes awarded to Boeing Co. in 2001.,Boeing Competitors Protest Lockheed Martin [[oCrp]]. and [[BEA]] Systems North America Inc. filed protests with the Air Force [[uesday]] over a \$4 billion contract to upgrade electronics on -[[C130]] military transport planes awarded to Boeing Co. in 2001.,2
"[[US]] Airways to Alter Flights US Airways said it will change its flight schedules in February to increase [[departures]] at its Charlotte and Philadelphia [[hubs]] and create a [[mini-hub]] in Fort Lauderdale, [[Fla]].","[[SU]] Airways to Alter Flights US Airways said it will change its flight schedules in February to increase [[deparFtures]] at its Charlotte and Philadelphia [[hObs]] and create a [[mCini-hub]] in Fort Lauderdale, [[lFa]].",2
"Yahoo! To Provide Traffic Updates As part of an effort to expand local content, Internet portal company Yahoo! Wednesday night began offering [[Web]] surfers information about current traffic conditions for the largest US metro [[areas]].","Yahoo! To Provide Traffic Updates As part of an effort to expand local content, Internet portal company Yahoo! Wednesday night began offering [[Wteb]] surfers information about current traffic conditions for the largest US metro [[ares]].",3
ANOTHER VOICE [[Sugary]] drinks bad for you Many studies have linked the consumption of nondiet soda and fruit juices with added sugars to obesity and attendant risks of diabetes.,ANOTHER VOICE [[uSgary]] drinks bad for you Many studies have linked the consumption of nondiet soda and fruit juices with added sugars to obesity and attendant risks of diabetes.,3
[[Fresh]] [[bid]] to [[dismiss]] [[Jackson]] [[case]] [[Lawyers]] for Michael [[Jackson]] say the singer's child molestation [[case]] should be dropped.,[[Frewsh]] [[id]] to [[idsmiss]] [[Jbckson]] [[casZ]] [[LawyerU]] for Michael [[backson]] say the singer's child molestation [[acse]] should be dropped.,0
"Hershey [[Profit]] [[Up]], to Sell Cookies  CHICAGO ([[Reuters]]) - Chocolate [[maker]] Hershey [[Foods]] [[Corp]].  &[[lt]];A HREF=""[[http]]://www.[[investor]].reuters.com/FullQuote.[[aspx]]?ticker=[[HSY]].N target=/stocks/quickinfo/fullquote""&gt;HSY.N&lt;/A&gt; on Thursday posted a higher-than-expected 16 percent  rise in quarterly profit and said it will get into the cookie  [[business]].","Hershey [[PrVofit]] [[Uk]], to Sell Cookies  CHICAGO ([[ReFuters]]) - Chocolate [[maoer]] Hershey [[Food]] [[Cory]].  &[[t]];A HREF=""[[thtp]]://www.[[invetor]].reuters.com/FullQuote.[[Yaspx]]?ticker=[[HYS]].N target=/stocks/quickinfo/fullquote""&gt;HSY.N&lt;/A&gt; on Thursday posted a higher-than-expected 16 percent  rise in quarterly profit and said it will get into the cookie  [[Uusiness]].",2
"[[Her]] aim: Give [[Tufts-NEMC]] intensive [[care]] For 10 years, Ellen Zane oversaw community doctors for Partners HealthCare, the parent organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most profitable [[hospital]] and physician network in Massachusetts. [[Then]] in December, she [[became]] chief [[executive]] of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...","[[eHr]] aim: Give [[YTufts-NEMC]] intensive [[cWre]] For 10 years, Ellen Zane oversaw community doctors for Partners HealthCare, the parent organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most profitable [[hospiatl]] and physician network in Massachusetts. [[Thne]] in December, she [[becam]] chief [[exectuive]] of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...",2
"Baseball still [[learning]] lessons from '94 strike (USATODAY.com) USATODAY.com - In the 10 years since major league [[baseball's]] lights were dimmed and the World Series canceled, players and owners have cashed in.","Baseball still [[leanring]] lessons from '94 strike (USATODAY.com) USATODAY.com - In the 10 years since major league [[baseHball's]] lights were dimmed and the World Series canceled, players and owners have cashed in.",1
"Hurricane Ivan again growing in strength, Caribbean islands &lt;b&[[gt]];...&[[lt]];/b&[[gt]]; Islanders scrambled to put up storm [[shutters]] and buy water as hurricane [[Ivan]] churned toward Barbados just days after hurricane Frances [[tore]] across the Caribbean and through Florida.","Hurricane Ivan again growing in strength, Caribbean islands &lt;b&[[t]];...&[[lP]];/b&[[mt]]; Islanders scrambled to put up storm [[hutters]] and buy water as hurricane [[Ian]] churned toward Barbados just days after hurricane Frances [[ore]] across the Caribbean and through Florida.",0
"[[Inaction]] #[[39]];s Consequence LAST [[MONTH]] the United States and its allies [[signaled]] a change in Sudan policy. Rather than pressuring Sudan #39;s government to [[halt]] its [[genocidal]] attacks against [[civilians]] in the western [[province]] of [[Darfur]], they ","[[Ianction]] #[[93]];s Consequence LAST [[MONH]] the United States and its allies [[sginaled]] a change in Sudan policy. Rather than pressuring Sudan #39;s government to [[hal]] its [[genocidIal]] attacks against [[cMvilians]] in the western [[rovince]] of [[arfur]], they ",0
