original_text,perturbed_text,label
"Singapore govt extends third-party war risk [[insurance]] SINGAPORE : The government is extending third-party war risk [[insurance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the [[Singapore]] Airlines group.","Singapore govt extends third-party war risk [[in]] [[surance]] SINGAPORE : The government is extending third-party war risk [[insu]] [[rance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the [[Singa]] [[pore]] Airlines group.",2
"US suspends [[helicopter]] flights after Japan crash ([[AFP]]) AFP - The United States suspended flights of [[CH-53D]] military [[helicopters]] in [[Japan]], bowing to protests over a crash in an [[Okinawa]] university campus.","US suspends [[helicоpter]] flights after Japan crash ([[AP]]) AFP - The United States suspended flights of [[CH˗53D]] military [[hеlicopters]] in [[Jɑpan]], bowing to protests over a crash in an [[O𝒌inawa]] university campus.",0
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom [[O'Brien]], if only for a moment, stopped being Boston College's [[coach]]. On that [[day]], as the [[World]] Trade [[Center]] and Pentagon [[smoldered]] and the world [[stood]] [[still]], [[O'Brien]] was a Navy [[man]].","Anniversary remembered on [[gaｍe]] day When the attacks came on Sept. 11, 2001, Tom [[O'Bⲅien]], if only for a moment, stopped being Boston College's [[coaϲh]]. On that [[ԁay]], as the [[Worlԁ]] Trade [[Centeⲅ]] and Pentagon [[smoldеred]] and the world [[stooԁ]] [[stilⅼ]], [[O'Bⲅien]] was a Navy [[m]] [[an]].",1
"Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s [[cable]] [[television]] [[networks]] violated advertising restrictions, the FCC said Thursday.","Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s [[cabⅼe]] [[teleѵision]] [[nеtworks]] violated advertising restrictions, the FCC said Thursday.",2
"[[Two]] [[Michigan]] [[State]] receivers [[arrested]] on bomb-making charges Two [[Michigan]] [[State]] [[football]] [[players]] have been charged with planting homemade bombs [[outside]] apartments. Terry Love and Irving Campbell, both 19-year-old redshirt freshmen wide receivers ","[[Tԝo]] [[Mihigan]] [[Sta𝚝e]] receivers [[ɑrrested]] on bomb-making charges Two [[Micihgan]] [[Sta𝚝e]] [[footblal]] [[рlayers]] have been charged with planting homemade bombs [[оutside]] apartments. Terry Love and Irving Campbell, both 19-year-old redshirt freshmen wide receivers ",1
[[Ex-general]] wins [[Indonesian]] elections [[Retired]] [[general]] Susilo [[Bambang]] Yudhoyono was on [[Monday]] [[confirmed]] as [[Indonesia]] #[[39]];s next [[leader]] as final counting from the [[country]] #[[39]];s first direct [[presidential]] polls [[gave]] him a landslide victory over his predecessor.,[[E-xgeneral]] wins [[Inodnesian]] elections [[Retireԁ]] [[genral]] Susilo [[Bambɑng]] Yudhoyono was on [[Mondɑy]] [[conifrmed]] as [[Iոdonesia]] #[[3৭]];s next [[leɑder]] as final counting from the [[contry]] #[[Ʒ9]];s first direct [[presidеntial]] polls [[g]] [[ave]] him a landslide victory over his predecessor.,0
"ViewPoints: [[Just]] say  #39;No #[[39]]; [[You]] can #39;t [[get]] much clearer than No. [[That]] was the strongly implied response of the US [[Treasury]] secretary, [[John]] Snow, to Europe #39;s growing cries that he help it deal with a weakening dollar by intervening to stop the [[slide]].","ViewPoints: [[Ju]] [[st]] say  #39;No #[[3৭]]; [[Yoս]] can #39;t [[gеt]] much clearer than No. [[Tha𝚝]] was the strongly implied response of the US [[Treasurу]] secretary, [[Jhon]] Snow, to Europe #39;s growing cries that he help it deal with a weakening dollar by intervening to stop the [[silde]].",2
"Annan Starts Reshuffling UN Staff for Reform Push (Reuters) [[Reuters]] - U.N. Secretary-General [[Kofi]]\[[Annan]] on [[Monday]] [[chose]] the high-profile [[British]] head of a key\[[agency]] as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.","Annan Starts Reshuffling UN Staff for Reform Push (Reuters) [[Rеuters]] - U.N. Secretary-General [[Koi]]\[[Anan]] on [[Moday]] [[cose]] the high-profile [[Brtish]] head of a key\[[agecny]] as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.",0
Qualcomm Raises Earnings Forecast Qualcomm [[Inc]]. on Friday raised its quarterly profit forecast due to strong demand for its mobile phone technology. The San Diego company said it expects earnings per ,Qualcomm Raises Earnings Forecast Qualcomm [[Iոc]]. on Friday raised its quarterly profit forecast due to strong demand for its mobile phone technology. The San Diego company said it expects earnings per ,2
Nikkei up by midmorning; Intel update supports techs TOKYO (CBS.MW) - Japanese [[stock]] indexes rose by midmorning Friday as Intel #39;s higher-than-expected sales forecast listed the Japanese tech sector.,Nikkei up by midmorning; Intel update supports techs TOKYO (CBS.MW) - Japanese [[stоck]] indexes rose by midmorning Friday as Intel #39;s higher-than-expected sales forecast listed the Japanese tech sector.,2
