original_text,perturbed_text,label
"Singapore govt extends third-party war risk [[insurance]] SINGAPORE : The government is [[extending]] third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the [[Singapore]] [[Airlines]] [[group]].","Singapore govt extends third-party war risk [[insuⲅance]] SINGAPORE : The government is [[extendіng]] third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the [[Singaporе]] [[Aiⲅlines]] [[grouр]].",2
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computеr-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,3
"US suspends helicopter flights after [[Japan]] crash ([[AFP]]) AFP - The United [[States]] [[suspended]] flights of CH-53D [[military]] [[helicopters]] in [[Japan]], [[bowing]] to [[protests]] over a crash in an Okinawa university campus.","US suspends helicopter flights after [[Jaрan]] crash ([[AP]]) AFP - The United [[Stɑtes]] [[suspendd]] flights of CH-53D [[mili𝚝ary]] [[helicopt]] [[ers]] in [[Jɑpan]], [[b]] [[owing]] to [[protes𝚝s]] over a crash in an Okinawa university campus.",0
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[gmae]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"[[Viacom]], Disney [[pay]] \$1.5M FCC fine Disney and Viacom agreed to a fine of \$[[1]].5 million from the [[Federal]] [[Communications]] Commission over claims their children #39;s [[cable]] [[television]] networks violated advertising restrictions, the FCC said Thursday.","[[Vaicom]], Disney [[pɑy]] \$1.5M FCC fine Disney and Viacom agreed to a fine of \$[[l]].5 million from the [[Fedeⲅal]] [[Communicatіons]] Commission over claims their children #39;s [[ca]] [[ble]] [[televis]] [[ion]] networks violated advertising restrictions, the FCC said Thursday.",2
Boeing [[Competitors]] Protest Lockheed [[Martin]] [[Corp]]. and BAE Systems [[North]] [[America]] [[Inc]]. [[filed]] protests with the Air Force Tuesday over a \$4 [[billion]] contract to upgrade electronics on C-130 military transport [[planes]] awarded to [[Boeing]] Co. in 2001.,Boeing [[Compеtitors]] Protest Lockheed [[Maⲅtin]] [[Crop]]. and BAE Systems [[N]] [[orth]] [[Ameⲅica]] [[Iոc]]. [[filеd]] protests with the Air Force Tuesday over a \$4 [[bіllion]] contract to upgrade electronics on C-130 military transport [[pⅼanes]] awarded to [[Boeiոg]] Co. in 2001.,2
"ViewPoints: Just say  #39;No #39; You can #39;t get much clearer than No. That was the strongly implied response of the US [[Treasury]] secretary, John Snow, to Europe #39;s growing cries that he help it deal with a weakening [[dollar]] by intervening to stop the slide.","ViewPoints: Just say  #39;No #39; You can #39;t get much clearer than No. That was the strongly implied response of the US [[Treɑsury]] secretary, John Snow, to Europe #39;s growing cries that he help it deal with a weakening [[dollɑr]] by intervening to stop the slide.",2
"Analysis: [[PeopleSoft]] users speak out about Oracle takeover (InfoWorld) InfoWorld - The great debate over the impact of Oracle's [[hostile]] takeover of [[PeopleSoft]] has all the big industry analyst [[organizations]] weighing in. However, in most of the [[analysis]] [[one]] group's opinion seems to have been overlooked: that of PeopleSoft users.","Analysis: [[PeopleSot]] users speak out about Oracle takeover (InfoWorld) InfoWorld - The great debate over the impact of Oracle's [[hoѕtile]] takeover of [[Pe]] [[opleSoft]] has all the big industry analyst [[organizɑtions]] weighing in. However, in most of the [[ɑnalysis]] [[onе]] group's opinion seems to have been overlooked: that of PeopleSoft users.",3
Britons still prefer fish n'chips ([[AFP]]) AFP - Traditional fish-and-chips along with cherished pub grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,Britons still prefer fish n'chips ([[A]] [[FP]]) AFP - Traditional fish-and-chips along with cherished pub grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,0
"FBI Interviews [[Halliburton]] Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of [[Engineers]], is seen in her official undated government photo. FBI agents recently spent a day interviewing Greenhouse, the Army contracting ","FBI Interviews [[Hallibuⲅton]] Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of [[Engіneers]], is seen in her official undated government photo. FBI agents recently spent a day interviewing Greenhouse, the Army contracting ",2
