original_text,perturbed_text,label
"Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil [[Aviation]] Authority of Singapore and SATS Security Services, a unit of the [[Singapore]] Airlines group.","Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil [[Aivation]] Authority of Singapore and SATS Security Services, a unit of the [[Singaporе]] Airlines group.",2
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[compute-rbased]] program using personal information to identify airline passengers who may pose a threat to air travel.,3
"US suspends [[helicopter]] flights after [[Japan]] crash ([[AFP]]) AFP - The [[United]] [[States]] [[suspended]] flights of CH-53D [[military]] helicopters in [[Japan]], [[bowing]] to protests over a crash in an Okinawa university campus.","US suspends [[helіcopter]] flights after [[Jaрan]] crash ([[A]] [[FP]]) AFP - The [[Uni𝚝ed]] [[Stats]] [[susрended]] flights of CH-53D [[mili]] [[tary]] helicopters in [[Jpaan]], [[b]] [[owing]] to protests over a crash in an Okinawa university campus.",0
"[[Anniversary]] remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's [[coach]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","[[Aոniversary]] remembered on [[gaｍe]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's [[coacհ]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"[[Viacom]], Disney [[pay]] \$[[1]].5M FCC [[fine]] [[Disney]] and [[Viacom]] agreed to a [[fine]] of \$1.5 [[million]] from the Federal Communications Commission over claims their children #39;s cable [[television]] networks [[violated]] advertising restrictions, the FCC said Thursday.","[[Viaϲom]], Disney [[py]] \$[[l]].5M FCC [[fi]] [[ne]] [[Disneу]] and [[Vicom]] agreed to a [[𝚏ine]] of \$1.5 [[miⅼlion]] from the Federal Communications Commission over claims their children #39;s cable [[teelvision]] networks [[violatеd]] advertising restrictions, the FCC said Thursday.",2
9:22 am: Missing explosives have [[experts]] wondering what [[else]] is &lt;b&[[gt]];...&lt;/b&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in [[Iraq]] have [[experts]] [[wondering]] what other weapons might be in jeopardy of falling into [[insurgent]] or terrorist hands.,9:22 am: Missing explosives have [[e×perts]] wondering what [[eⅼse]] is &lt;b&[[g𝚝]];...&lt;/b&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in [[Iarq]] have [[e×perts]] [[wondernig]] what other weapons might be in jeopardy of falling into [[insugent]] or terrorist hands.,0
"[[Hurricane]] Ivan again [[growing]] in [[strength]], [[Caribbean]] [[islands]] &[[lt]];b&gt;...&[[lt]];/[[b]]&gt; [[Islanders]] scrambled to put up storm shutters and buy water as hurricane [[Ivan]] churned [[toward]] Barbados just days after [[hurricane]] Frances tore across the Caribbean and through Florida.","[[Hurⲅicane]] Ivan again [[growiոg]] in [[stⲅength]], [[Carbibean]] [[iѕlands]] &[[ⅼt]];b&gt;...&[[l𝚝]];/[[Ь]]&gt; [[Is]] [[landers]] scrambled to put up storm shutters and buy water as hurricane [[Ian]] churned [[towaⲅd]] Barbados just days after [[hurricɑne]] Frances tore across the Caribbean and through Florida.",0
Malaysia #39;s [[Anwar]] [[Returns]] to Hero #39;s [[Welcome]] [[Malaysia]] #[[39]];s [[former]] [[deputy]] [[prime]] [[minister]] Anwar [[Ibrahim]] has [[come]] home to a rock [[star]] #39;s welcome Sunday. He returned from [[undergoing]] back surgery in Germany [[following]] his release from prison last month.,Malaysia #39;s [[Anawr]] [[Returոs]] to Hero #39;s [[Weⅼcome]] [[Mɑlaysia]] #[[3৭]];s [[fоrmer]] [[depu𝚝y]] [[priｍe]] [[miinster]] Anwar [[Ibrɑhim]] has [[coｍe]] home to a rock [[satr]] #39;s welcome Sunday. He returned from [[under]] [[going]] back surgery in Germany [[followinɡ]] his release from prison last month.,0
"Gates Says Broadcast TV Model Faces Irrelevancy Bill [[Gates]] predicts a\future for the entertainment industry in which traditional\broadcast television is rendered irrelevant. It's a positive\vision, however, because new and better business models made\possible by technology are emerging.","Gates Says Broadcast TV Model Faces Irrelevancy Bill [[Gɑtes]] predicts a\future for the entertainment industry in which traditional\broadcast television is rendered irrelevant. It's a positive\vision, however, because new and better business models made\possible by technology are emerging.",3
"Bonds Takes Stock [[The]] distraction of another milestone is gone, and Bonds is preparing himself to play every game for the rest of the season.","Bonds Takes Stock [[Tհe]] distraction of another milestone is gone, and Bonds is preparing himself to play every game for the rest of the season.",1
Britons still prefer fish n'chips ([[AFP]]) AFP - Traditional fish-and-chips along with cherished pub grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,Britons still prefer fish n'chips ([[A]] [[FP]]) AFP - Traditional fish-and-chips along with cherished pub grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,0
"[[Iraq]] video shows 'hostage deaths' A video is released which apparently shows the killing of  two [[hostages]] in [[Iraq]], while two others are released.","[[Iarq]] video shows 'hostage deaths' A video is released which apparently shows the killing of  two [[hos𝚝ages]] in [[Iraԛ]], while two others are released.",0
"Alamosa Offers to Buy AirGate (Reuters) [[Reuters]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.","Alamosa Offers to Buy AirGate (Reuters) [[Reutеrs]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.",3
