original_text,perturbed_text,label
"Singapore govt [[extends]] third-party [[war]] [[risk]] [[insurance]] SINGAPORE : The government is [[extending]] third-party [[war]] [[risk]] [[insurance]] [[cover]] to the Civil [[Aviation]] [[Authority]] of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] [[group]].","Singapore govt [[run]] third-party [[warfare]] [[hazard]] [[policy]] SINGAPORE : The government is [[offer]] third-party [[warfare]] [[jeopardy]] [[policy]] [[masking]] to the Civil [[air]] [[bureau]] of Singapore and SATS Security Services, a unit of the Singapore [[airline]] [[radical]].",2
"Mills Grabs \$1B Portfolio; Taubman Likely to Lose [[Contracts]] Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will [[extend]] ...","Mills Grabs \$1B Portfolio; Taubman Likely to Lose [[compact]] Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will [[unfold]] ...",2
"[[Sun]] to [[shine]] spotlight on new [[operating]] system, Solaris [[10]] Sun Microsystems SUNW is expected to [[release]] a new version of its [[operating]] system today - a [[big]] part of the struggling computer maker #39;s plan to [[save]] itself.","[[Sunday]] to [[refulgency]] spotlight on new [[mesh]] system, Solaris [[decade]] Sun Microsystems SUNW is expected to [[loose]] a new version of its [[operate]] system today - a [[self-aggrandizing]] part of the struggling computer maker #39;s plan to [[preserve]] itself.",3
"[[Fed]] [[Cup]] all tied up FRANCE #39;S Russian-born Tatiana Golovin [[left]] the Fed [[Cup]] final [[hanging]] in the [[balance]] today as she [[beat]] Russia #39;s [[US]] [[Open]] [[champion]] Svetlana Kuznetsova 6-4, 6-1 to level the [[tie]] at 2-2 and take it to the final doubles match.","[[fertilise]] [[transfuse]] all tied up FRANCE #39;S Russian-born Tatiana Golovin [[unexpended]] the Fed [[cup]] final [[fall]] in the [[residue]] today as she [[vanquish]] Russia #39;s [[uranium]] [[surface]] [[ace]] Svetlana Kuznetsova 6-4, 6-1 to level the [[affiliation]] at 2-2 and take it to the final doubles match.",1
Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road [[cycling]] [[individual]] time [[trial]] at the Vouliagmeni Olympic Centre in Athens on Wednesday. ,Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road [[cycle]] [[private]] time [[visitation]] at the Vouliagmeni Olympic Centre in Athens on Wednesday. ,1
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to [[air]] travel.,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to [[ventilate]] travel.,3
Oil Prices [[Set]] a [[New]] Record [[Above]] \$50  SINGAPORE (Reuters) - Oil prices [[set]] a [[new]] record above \$50  a barrel on Tuesday as a [[prolonged]] U.S. [[production]] outage  [[following]] Hurricane Ivan [[attracted]] [[fresh]] [[speculative]] [[buying]].,Oil Prices [[position]] a [[Modern]] Record [[above]] \$50  SINGAPORE (Reuters) - Oil prices [[position]] a [[Modern]] record above \$50  a barrel on Tuesday as a [[extend]] U.S. [[yield]] outage  [[chase]] Hurricane Ivan [[pull]] [[bracing]] [[inquisitive]] [[buy]].,2
"[[US]] suspends [[helicopter]] flights after Japan crash (AFP) AFP - The United States [[suspended]] flights of CH-53D military helicopters in [[Japan]], bowing to protests over a crash in an Okinawa university campus.","[[uracil]] suspends [[chopper]] flights after Japan crash (AFP) AFP - The United States [[freeze]] flights of CH-53D military helicopters in [[Nippon]], bowing to protests over a crash in an Okinawa university campus.",0
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[halting]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"Viacom, Disney pay \$1.5M FCC [[fine]] Disney and Viacom agreed to a [[fine]] of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable television [[networks]] violated advertising restrictions, the FCC said Thursday.","Viacom, Disney pay \$1.5M FCC [[hunky-dory]] Disney and Viacom agreed to a [[mulct]] of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable television [[web]] violated advertising restrictions, the FCC said Thursday.",2
