original_text,perturbed_text,label
"[[Singapore]] govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] group.","[[malaysia]] govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[air]] group.",2
Govt. to [[Test]] New Air Passenger [[Screening]] [[Program]] The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline [[passengers]] who may pose a threat to air travel.,Govt. to [[test]] New Air Passenger [[recruitment]] [[program]] The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline [[persons]] who may pose a threat to air travel.,3
"Alamosa Offers to Buy AirGate (Reuters) [[Reuters]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.","Alamosa Offers to Buy AirGate (Reuters) [[reuters]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.",3
"Annan Starts Reshuffling [[UN]] Staff for Reform Push (Reuters) Reuters - U.N. [[Secretary-General]] [[Kofi]]\Annan on Monday chose the high-profile British [[head]] of a key\agency as his new [[chief]] of staff, the start of a reshuffle\aimed at instituting [[U]].[[N]]. reforms and combating scandals.","Annan Starts Reshuffling [[defence]] Staff for Reform Push (Reuters) Reuters - U.N. [[team]] [[manager]]\Annan on Monday chose the high-profile British [[manager]] of a key\agency as his new [[head]] of staff, the start of a reshuffle\aimed at instituting [[mrs]].[[rt]]. reforms and combating scandals.",0
"Cloud rat arrives at London [[Zoo]] London zoo celebrates the birth of a Panay cloud rat, a very [[rare]] [[tree-living]] rodent from the Philippines.","Cloud rat arrives at London [[circus]] London zoo celebrates the birth of a Panay cloud rat, a very [[uncommon]] [[endemic]] rodent from the Philippines.",3
"Her aim: Give Tufts-NEMC intensive care [[For]] [[10]] years, Ellen Zane oversaw community doctors for Partners HealthCare, the [[parent]] organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most [[profitable]] hospital and physician network in Massachusetts. Then in December, she became chief [[executive]] of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...","Her aim: Give Tufts-NEMC intensive care [[within]] [[ten]] years, Ellen Zane oversaw community doctors for Partners HealthCare, the [[governing]] organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most [[involved]] hospital and physician network in Massachusetts. Then in December, she became chief [[provost]] of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...",2
"Veterans Committee counts for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee counts for little The Hall of [[fame]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",1
PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said [[PeopleSoft]] Inc. customers have become more comfortable with the prospect of a merger between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.,PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said [[data]] Inc. customers have become more comfortable with the prospect of a merger between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.,2
"Hurricanes soak Knight Ridder #39;s 3Q Knight Ridder [[Inc]]., [[publisher]] of the Miami Herald and the Philadelphia Inquirer, said third-quarter earnings will miss Wall [[Street]] estimates due to the impact of three recent [[hurricanes]] on its Florida newspapers.","Hurricanes soak Knight Ridder #39;s 3Q Knight Ridder [[inc]]., [[editor]] of the Miami Herald and the Philadelphia Inquirer, said third-quarter earnings will miss Wall [[street]] estimates due to the impact of three recent [[storms]] on its Florida newspapers.",2
"SICK KIDS VS. DISNEY IN  #39;PETER PAN #39; DUSTUP It #39;s a story that would make Peter Pan [[glad]] that he never grew up. Walt Disney [[Co]]. is caught in a feud with a UK children #39;s hospital over the copyright to JM Barrie #39;s classic novel,  quot;Peter Pan.","SICK KIDS VS. DISNEY IN  #39;PETER PAN #39; DUSTUP It #39;s a story that would make Peter Pan [[discover]] that he never grew up. Walt Disney [[co]]. is caught in a feud with a UK children #39;s hospital over the copyright to JM Barrie #39;s classic novel,  quot;Peter Pan.",2
Movie Studios to Sue Illegal [[Film-File]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Internet]].,Movie Studios to Sue Illegal [[stock]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[day]].,3
"[[Profit]] [[Plunges]] at International Game Tech International Game Technology, the world #[[39]];s biggest maker of slot machines, Tuesday said said profit for its latest quarter [[fell]] 50 percent from a year ago due to a charge for early redemption of [[debt]] and a tax adjustment.","[[profit]] [[makers]] at International Game Tech International Game Technology, the world #[[one]];s biggest maker of slot machines, Tuesday said said profit for its latest quarter [[took]] 50 percent from a year ago due to a charge for early redemption of [[debts]] and a tax adjustment.",2
[[Shares]] of Video Game Makers Rise Sharply Shares of video game makers rose sharply Friday after analysts reported industry sales increased 11 percent last month due mainly to the strength of two blockbuster titles that have proven to be the holiday season #39;s biggest sellers.,[[shares]] of Video Game Makers Rise Sharply Shares of video game makers rose sharply Friday after analysts reported industry sales increased 11 percent last month due mainly to the strength of two blockbuster titles that have proven to be the holiday season #39;s biggest sellers.,2
"China Says [[Taiwan]] Spy Also Operated in U.S. - Media  BEIJING (Reuters) - [[Beijing]] on Monday accused a  Chinese-American arrested for spying for [[Taiwan]] of building an  espionage network in the United States, and [[said]] he could go on  trial very soon.","China Says [[cyber]] Spy Also Operated in U.S. - Media  BEIJING (Reuters) - [[usa]] on Monday accused a  Chinese-American arrested for spying for [[prc]] of building an  espionage network in the United States, and [[noted]] he could go on  trial very soon.",0
Disney Rules Out New [[Deal]] with Pixar Studios In January Disney and Pixar terminated their talks to extend a distribution partnership that has created such cartoon hits as  quot;Finding Nemo quot; and the  quot;[[Toy]] Story quot; series.,Disney Rules Out New [[releases]] with Pixar Studios In January Disney and Pixar terminated their talks to extend a distribution partnership that has created such cartoon hits as  quot;Finding Nemo quot; and the  quot;[[space]] Story quot; series.,2
"Florida weather may help Israeli [[citrus]] industry As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the [[benefits]]. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ","Florida weather may help Israeli [[business]] industry As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the [[relief]]. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ",2
"Maid sues Sony Pictures exec [[p2pnet]].net News- James Jackson, vp of legal affairs for Sony Pictures Entertainment, filed for bankruptcy protection just days before a lawsuit accusing him and his wife of involuntary servitude, false imprisonment, invasion of privacy, negligence and ","Maid sues Sony Pictures exec [[dit]].net News- James Jackson, vp of legal affairs for Sony Pictures Entertainment, filed for bankruptcy protection just days before a lawsuit accusing him and his wife of involuntary servitude, false imprisonment, invasion of privacy, negligence and ",3
"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical [[racetrack]] hazards on [[Sunday]].","Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical [[highway]] hazards on [[sunday]].",1
"Students Pay More for [[Beer]] Than Books British students spend about \$1.8 billion on drink every year, nearly three times as much as they cough up for books, a survey released on Monday showed.","Students Pay More for [[drinking]] Than Books British students spend about \$1.8 billion on drink every year, nearly three times as much as they cough up for books, a survey released on Monday showed.",2
"Military [[Buoys]] Profit at Defense Firms  CHICAGO (Reuters) - Robust demand for [[military]] equipment  and technology led four U.S. defense companies to post higher  quarterly profit on Wednesday, with jet maker Boeing Co. &lt;A [[HREF]]=""[[http]]://www.[[investor]].reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt;  reporting a 78 percent jump in earnings despite a decline in  commercial airplane [[revenue]].","Military [[intelligence]] Profit at Defense Firms  CHICAGO (Reuters) - Robust demand for [[american]] equipment  and technology led four U.S. defense companies to post higher  quarterly profit on Wednesday, with jet maker Boeing Co. &lt;A [[source]]=""[[format]]://www.[[aviation]].reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt;  reporting a 78 percent jump in earnings despite a decline in  commercial airplane [[stock]].",2
Nintendo Returns to Profit ([[AP]]) AP - Nintendo Co. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with [[game-software]] sales.,Nintendo Returns to Profit ([[ps]]) AP - Nintendo Co. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with [[added]] sales.,3
Atlas Copco to [[Sell]] Electric [[Tool]] Business Swedish engineering company Atlas [[Copco]] said Monday it will sell its electric tool [[business]] to [[Hong]] Kong-based Techtronic Industries Co.,Atlas Copco to [[uk]] Electric [[tool]] Business Swedish engineering company Atlas [[software]] said Monday it will sell its electric tool [[branch]] to [[hong]] Kong-based Techtronic Industries Co.,2
[[IBM]] Claims [[Computing]] Crown (The Motley Fool) The Motley Fool - IBM (NYSE: IBM - News) has new bragging rights. Press reports indicate that the technology giant has created the world's fastest [[supercomputer]] two years after a Japanese computer claimed that title.,[[ibm]] Claims [[gold]] Crown (The Motley Fool) The Motley Fool - IBM (NYSE: IBM - News) has new bragging rights. Press reports indicate that the technology giant has created the world's fastest [[computer]] two years after a Japanese computer claimed that title.,3
"Lawyers In the Limelight By all appearances, Steven Woghin was a lawyer at the [[top]] of his game. After years in government service, the [[former]] Justice [[Department]] attorney had worked his way up to a comfortable [[six-figure]] salary and the chief legal job at software maker Computer Associates International Inc.","Lawyers In the Limelight By all appearances, Steven Woghin was a lawyer at the [[forefront]] of his game. After years in government service, the [[famed]] Justice [[department]] attorney had worked his way up to a comfortable [[regular]] salary and the chief legal job at software maker Computer Associates International Inc.",2
[[Boeing]] Competitors Protest Lockheed Martin Corp. and BAE Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport [[planes]] awarded to Boeing Co. in 2001.,[[computer]] Competitors Protest Lockheed Martin Corp. and BAE Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport [[system]] awarded to Boeing Co. in 2001.,2
"Mobile phone  #39;deafness #39; risk [[p2pnet]].[[net]] News:- [[Defects]] in Siemens 65 series mobile phones could cause deafness, [[says]] the company.  quot;In extreme cases, this volume could lead to hearing damage.","Mobile phone  #39;deafness #39; risk [[index]].[[good]] News:- [[defective]] in Siemens 65 series mobile phones could cause deafness, [[hence]] the company.  quot;In extreme cases, this volume could lead to hearing damage.",3
Electronic Jihad [[Internet]] Attack Rumored [[For]] Today Electronic Jihad [[Internet]] Attack [[Rumored]] For [[Today]]\\Is the Electronic Jihad attack [[happening]] today or is it just stirred up rumors? Yevgeny Kaspersky has raised concerns of a major [[attack]] on the internet today. Kaspersky has been widely quoted as saying that there would be a major online attack against Israeli ...,Electronic Jihad [[internet]] Attack Rumored [[about]] Today Electronic Jihad [[air]] Attack [[declared]] For [[today]]\\Is the Electronic Jihad attack [[declared]] today or is it just stirred up rumors? Yevgeny Kaspersky has raised concerns of a major [[strike]] on the internet today. Kaspersky has been widely quoted as saying that there would be a major online attack against Israeli ...,3
"Gates Says Broadcast TV Model Faces Irrelevancy Bill Gates [[predicts]] a\[[future]] for the entertainment industry in which traditional\broadcast television is rendered irrelevant. [[It's]] a positive\vision, however, because new and better business models made\possible by technology are emerging.","Gates Says Broadcast TV Model Faces Irrelevancy Bill Gates [[sees]] a\[[crisis]] for the entertainment industry in which traditional\broadcast television is rendered irrelevant. [[make]] a positive\vision, however, because new and better business models made\possible by technology are emerging.",3
"Women, and the future of [[IT]] &lt;strong&gt;Interview&lt;/strong&gt; Professor Wendy Hall talks to &lt;em&gt;[[The]] Reg&lt;/em&gt;","Women, and the future of [[h]] &lt;strong&gt;Interview&lt;/strong&gt; Professor Wendy Hall talks to &lt;em&gt;[[an]] Reg&lt;/em&gt;",3
"SKorea's Samsung to invest 24 billion dollars in new chip lines (AFP) [[AFP]] - South Korea's Samsung Electronics Co., the world's largest memory chipmaker, said it would invest some 24 billion dollars in building new chip production lines over the next six years.","SKorea's Samsung to invest 24 billion dollars in new chip lines (AFP) [[program]] - South Korea's Samsung Electronics Co., the world's largest memory chipmaker, said it would invest some 24 billion dollars in building new chip production lines over the next six years.",0
"Stelco [[Loses]] Contract to Supply GM Steel (Reuters) Reuters - Stelco Inc.\([[STEa]].[[TO]]) has [[lost]] a contract to supply steel to General Motors\[[Inc]]. , its biggest customer, because the insolvent\Canadian steelmaker failed to strike a [[deal]] with its workers,\the union at Stelco said on Monday.","Stelco [[has]] Contract to Supply GM Steel (Reuters) Reuters - Stelco Inc.\([[google]].[[org]]) has [[taken]] a contract to supply steel to General Motors\[[etc]]. , its biggest customer, because the insolvent\Canadian steelmaker failed to strike a [[fit]] with its workers,\the union at Stelco said on Monday.",2
 #39;Star Trek #39; spaceship enters the gateway to the Moon A EUROPEAN [[spacecraft]] [[powered]] by a Star Trek-style thruster has flown through a lunar gateway that [[puts]] it on course to reach the Moon on Monday., #39;Star Trek #39; spaceship enters the gateway to the Moon A EUROPEAN [[warship]] [[manned]] by a Star Trek-style thruster has flown through a lunar gateway that [[stopped]] it on course to reach the Moon on Monday.,3
Putin [[signs]] up [[Russia]] for [[Kyoto]] pact [[The]] Kremlin said Putin signed a [[parliament]] bill late on Thursday confirming Russia #39;s ratification of the protocol. Both chambers of [[Russia]] #39;s parliament approved ratification of the pact last [[month]] after Putin pointed the way.,Putin [[marked]] up [[russia]] for [[euro]] pact [[the]] Kremlin said Putin signed a [[euro]] bill late on Thursday confirming Russia #39;s ratification of the protocol. Both chambers of [[moscow]] #39;s parliament approved ratification of the pact last [[quarter]] after Putin pointed the way.,0
"Shanghai Readies for [[Rockets-Kings]] Game ([[AP]]) AP - Built in the days of Mao Zedong's 1966-76 Cultural Revolution, [[Shanghai's]] rundown city gymnasium is getting the full NBA treatment for next month's exhibition game between the Sacramento Kings and the Houston Rockets.","Shanghai Readies for [[combat]] Game ([[ap]]) AP - Built in the days of Mao Zedong's 1966-76 Cultural Revolution, [[china]] rundown city gymnasium is getting the full NBA treatment for next month's exhibition game between the Sacramento Kings and the Houston Rockets.",1
"I.B.[[M]]. [[Sought]] a China Partnership, Not [[Just]] a Sale Inside I.B.M., the [[issue]] of whether to stay in the personal computer [[business]] has been debated for a decade. [[The]] issue was put to rest last [[week]].","I.B.[[m]]. [[established]] a China Partnership, Not [[even]] a Sale Inside I.B.M., the [[process]] of whether to stay in the personal computer [[businesses]] has been debated for a decade. [[the]] issue was put to rest last [[weeks]].",2
LG Electronics-Matsushita PDP battle TOKYO ([[CBS]].MW) -- South Korea #39;s LG Electronics Inc. said Tuesday it would file a counter measure against Japan #39;s Matsushita Electric Industrial Co.,LG Electronics-Matsushita PDP battle TOKYO ([[sd]].MW) -- South Korea #39;s LG Electronics Inc. said Tuesday it would file a counter measure against Japan #39;s Matsushita Electric Industrial Co.,2
Stocks Higher on Drop in [[Jobless]] Claims A sharp drop in initial [[unemployment]] claims and bullish forecasts from Nokia and Texas Instruments sent [[stocks]] higher in [[early]] trading Thursday.,Stocks Higher on Drop in [[unemployment]] Claims A sharp drop in initial [[trading]] claims and bullish forecasts from Nokia and Texas Instruments sent [[reserves]] higher in [[first]] trading Thursday.,2
"Russian atmosphere hard for Westerners The government has eviscerated Russia #39;s Western-style [[oil]] company, Yukos, in what has been widely viewed as political payback.","Russian atmosphere hard for Westerners The government has eviscerated Russia #39;s Western-style [[petroleum]] company, Yukos, in what has been widely viewed as political payback.",2
"FBI Interviews [[Halliburton]] Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of Engineers, is seen in her official undated government photo. FBI agents recently spent a day interviewing Greenhouse, the Army contracting ","FBI Interviews [[alleged]] Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of Engineers, is seen in her official undated government photo. FBI agents recently spent a day interviewing Greenhouse, the Army contracting ",2
