original_text,perturbed_text,label
"Singapore govt [[extends]] third-party war [[risk]] [[insurance]] SINGAPORE : The government is [[extending]] third-party [[war]] [[risk]] insurance [[cover]] to the Civil [[Aviation]] Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt [[widen]] third-party war [[peril]] [[policy]] SINGAPORE : The government is [[protract]] third-party [[warfare]] [[endangerment]] insurance [[shroud]] to the Civil [[air]] Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",2
"[[Sun]] to shine [[spotlight]] on new operating system, Solaris 10 [[Sun]] Microsystems SUNW is [[expected]] to [[release]] a new version of its operating system today - a big part of the struggling computer maker #39;s [[plan]] to [[save]] itself.","[[insolate]] to shine [[spot]] on new operating system, Solaris 10 [[Sunday]] Microsystems SUNW is [[carry]] to [[free]] a new version of its operating system today - a big part of the struggling computer maker #39;s [[program]] to [[economise]] itself.",3
"Phelps Seeks More Gold at [[World]] Championships  INDIANAPOLIS (Reuters) - [[Still]] [[riding]] a [[wave]] of euphoria  from the Olympics, Michael Phelps [[returns]] to the pool this week  at the world [[short]] [[course]] swimming championships seeking a  repeat of his six gold medals in Athens.","Phelps Seeks More Gold at [[macrocosm]] Championships  INDIANAPOLIS (Reuters) - [[stock-still]] [[equitation]] a [[undulate]] of euphoria  from the Olympics, Michael Phelps [[homecoming]] to the pool this week  at the world [[suddenly]] [[trend]] swimming championships seeking a  repeat of his six gold medals in Athens.",1
"[[US]] suspends helicopter flights after Japan crash (AFP) AFP - The [[United]] [[States]] suspended flights of CH-53D military [[helicopters]] in [[Japan]], bowing to [[protests]] over a crash in an Okinawa university campus.","[[uracil]] suspends helicopter flights after Japan crash (AFP) AFP - The [[connect]] [[express]] suspended flights of CH-53D military [[whirlybird]] in [[Nippon]], bowing to [[objection]] over a crash in an Okinawa university campus.",0
"Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s [[cable]] television [[networks]] violated [[advertising]] restrictions, the FCC [[said]] [[Thursday]].","Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s [[line]] television [[web]] violated [[advertisement]] restrictions, the FCC [[order]] [[Th]].",2
"Anniversary remembered on [[game]] day When the attacks came on [[Sept]]. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Boston]] College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[halting]] day When the attacks came on [[kinsfolk]]. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Beantown]] College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"Novell [[launches]] Linux for [[desktop]] [[computers]] Novell, [[one]] of the popular names in the open-source community, has [[launched]] Linux [[Desktop]] [[9]] [[OS]] for [[enterprise]] [[computer]] [[systems]] today for [[lower]] deployment and [[management]] [[prices]].","Novell [[launch]] Linux for [[background]] [[computer]] Novell, [[single]] of the popular names in the open-source community, has [[launch]] Linux [[background]] [[nine]] [[bone]] for [[endeavour]] [[calculator]] [[organisation]] today for [[downhearted]] deployment and [[direction]] [[cost]].",3
"[[Yahoo]]! To Provide Traffic Updates As part of an effort to expand local content, Internet portal company Yahoo! Wednesday night began offering [[Web]] surfers information about current [[traffic]] conditions for the largest US metro areas.","[[chawbacon]]! To Provide Traffic Updates As part of an effort to expand local content, Internet portal company Yahoo! Wednesday night began offering [[vane]] surfers information about current [[dealings]] conditions for the largest US metro areas.",3
"[[Profit]] [[Plunges]] at International Game Tech [[International]] [[Game]] Technology, the [[world]] #39;s [[biggest]] [[maker]] of slot machines, Tuesday said said [[profit]] for its [[latest]] quarter fell 50 percent from a year ago due to a [[charge]] for early redemption of debt and a [[tax]] [[adjustment]].","[[profits]] [[souse]] at International Game Tech [[international]] [[mettlesome]] Technology, the [[reality]] #39;s [[bounteous]] [[Godhead]] of slot machines, Tuesday said said [[lucre]] for its [[up-to-the-minute]] quarter fell 50 percent from a year ago due to a [[rush]] for early redemption of debt and a [[task]] [[registration]].",2
"Pacifist Japan boosts  #39;self-defence #39; [[measures]] After almost 60 years of pacifism, Japan today overhauled its defence policy; easing an [[arms]] exports [[ban]] and singling out North Korea and China as security threats.","Pacifist Japan boosts  #39;self-defence #39; [[valuate]] After almost 60 years of pacifism, Japan today overhauled its defence policy; easing an [[blazon]] exports [[shun]] and singling out North Korea and China as security threats.",0
