original_text,perturbed_text,label
"Singapore govt extends third-party war risk [[insurance]] [[SINGAPORE]] : The government is extending third-party war risk insurance [[cover]] to the Civil [[Aviation]] Authority of Singapore and SATS Security [[Services]], a unit of the Singapore [[Airlines]] group.","Singapore govt extends third-party war risk [[assurance]] [[scheme]] : The government is extending third-party war risk insurance [[service]] to the Civil [[aviation]] Authority of Singapore and SATS Security [[service]], a unit of the Singapore [[aviation]] group.",2
Govt. to [[Test]] New Air Passenger Screening Program The US [[government]] unveiled plans on Thursday for a revised computer-based [[program]] using personal information to identify airline passengers who may [[pose]] a [[threat]] to air travel.,Govt. to [[oppose]] New Air Passenger Screening Program The US [[n]] unveiled plans on Thursday for a revised computer-based [[curriculum]] using personal information to identify airline passengers who may [[perceive]] a [[menace]] to air travel.,3
Pfizer Sends Out Update On Drug Bextra Pfizer Inc. said Friday that it will provide health-care professionals with additional information about its [[Bextra]] arthritis drug and that it will conduct further studies to confirm the drug #39;s long-term [[cardiovascular]] safety record.,Pfizer Sends Out Update On Drug Bextra Pfizer Inc. said Friday that it will provide health-care professionals with additional information about its [[treating]] arthritis drug and that it will conduct further studies to confirm the drug #39;s long-term [[ized]] safety record.,2
Cycling: Petacchi wins second [[stage]] in Spain MADRID : Alessandro Petacchi [[showed]] why he is considered one of the world #[[39]];s top sprinters when coming out on [[top]] in a mass dash to the line in the second [[stage]] of the [[Tour]] of Spain.,Cycling: Petacchi wins second [[stages]] in Spain MADRID : Alessandro Petacchi [[tells]] why he is considered one of the world #[[one]];s top sprinters when coming out on [[front]] in a mass dash to the line in the second [[stages]] of the [[tours]] of Spain.,1
"[[Starting]] today, funds' stances on proxies are matter of record Every year, public companies put a number of questions before their [[stockholders]] for a vote. Investors weigh in on whether to reelect company directors, reappoint auditors, and approve or kill plans to give [[big]] stock option packages to senior executives.","[[established]] today, funds' stances on proxies are matter of record Every year, public companies put a number of questions before their [[shareholder]] for a vote. Investors weigh in on whether to reelect company directors, reappoint auditors, and approve or kill plans to give [[alternative]] stock option packages to senior executives.",2
"Alamosa [[Offers]] to Buy [[AirGate]] (Reuters) [[Reuters]] - Alamosa Holdings Inc.  [[said]]\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone [[service]] under the\Sprint  brand.","Alamosa [[s]] to Buy [[reuters]] (Reuters) [[news]] - Alamosa Holdings Inc.  [[stock]]\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone [[s]] under the\Sprint  brand.",3
"Veterans Committee counts for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee counts for little The Hall of [[remember]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",1
"Study: 39 Million Americans In Working Poor Families WASHINGTON -- A new report [[indicates]] that one in every five US [[jobs]] pays less than a poverty-level wage for a [[family]] of four. As a result, nearly 39 million [[Americans]], including 20 million children, are members ","Study: 39 Million Americans In Working Poor Families WASHINGTON -- A new report [[said]] that one in every five US [[employment]] pays less than a poverty-level wage for a [[families]] of four. As a result, nearly 39 million [[people]], including 20 million children, are members ",2
Movie Studios to Sue Illegal Film-File Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Internet]].,Movie Studios to Sue Illegal Film-File Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[world]].,3
"ATA: [[Customers]] Won #39;t Be Affected [[By]] Bankruptcy INDIANAPOLIS -- ATA says it will honor all tickets and maintain its full schedule, after filing for [[Chapter]] 11 bankruptcy Tuesday.","ATA: [[go]] Won #39;t Be Affected [[upon]] Bankruptcy INDIANAPOLIS -- ATA says it will honor all tickets and maintain its full schedule, after filing for [[portion]] 11 bankruptcy Tuesday.",2
Britons still prefer fish n'chips ([[AFP]]) AFP - Traditional fish-and-chips along with cherished pub grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,Britons still prefer fish n'chips ([[[UNK]]]) AFP - Traditional fish-and-chips along with cherished pub grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,0
Disney Rules [[Out]] [[New]] Deal with Pixar Studios In January Disney and Pixar terminated their talks to extend a [[distribution]] partnership that has created such cartoon hits as  quot;Finding Nemo quot; and the  quot;Toy Story quot; series.,Disney Rules [[to]] [[termination]] Deal with Pixar Studios In January Disney and Pixar terminated their talks to extend a [[working]] partnership that has created such cartoon hits as  quot;Finding Nemo quot; and the  quot;Toy Story quot; series.,2
"Florida weather may help Israeli citrus [[industry]] As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel [[could]] reap the benefits. [[The]] most important news for Florida #39;s 2.8 [[million]] residents this week has not been from the Republican ","Florida weather may help Israeli citrus [[harvest]] As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel [[has]] reap the benefits. [[some]] most important news for Florida #39;s 2.8 [[billion]] residents this week has not been from the Republican ",2
"Same-sex divorce rules still hazy Now that an Ontario couple has been given Canada #39;s first same-sex divorce, experts are divided over just how easy it will be for gays and lesbians in other provinces to end their [[marriages]].","Same-sex divorce rules still hazy Now that an Ontario couple has been given Canada #39;s first same-sex divorce, experts are divided over just how easy it will be for gays and lesbians in other provinces to end their [[marry]].",0
"Sudan to attract most ICRC funds in 2005, 30-percent drop in cash for Iraq ([[AFP]]) AFP - [[Strife-torn]] Sudan will become the largest focus of aid work for the International Committee of the Red Cross in 2005, while money [[earmarked]] for Iraq will fall by almost one third, the agency said.","Sudan to attract most ICRC funds in 2005, 30-percent drop in cash for Iraq ([[[UNK]]]) AFP - [[supported]] Sudan will become the largest focus of aid work for the International Committee of the Red Cross in 2005, while money [[allocated]] for Iraq will fall by almost one third, the agency said.",0
"Abu Ghraib report 'spreads blame' A [[report]] on the Abu Ghraib prisoner [[abuse]] scandal will blame at least two dozen more [[people]], say US officials.","Abu Ghraib report 'spreads blame' A [[focus]] on the Abu Ghraib prisoner [[abuses]] scandal will blame at least two dozen more [[sources]], say US officials.",0
"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical [[racetrack]] hazards on Sunday.","Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical [[roadside]] hazards on Sunday.",1
Nintendo Returns to Profit ([[AP]]) AP - Nintendo Co. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with game-software sales.,Nintendo Returns to Profit ([[[UNK]]]) AP - Nintendo Co. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with game-software sales.,3
"Lawyers In the Limelight By all appearances, Steven Woghin was a lawyer at the top of his game. After years in government service, the former Justice Department attorney had worked his way up to a comfortable [[six-figure]] salary and the chief legal job at software maker Computer Associates International Inc.","Lawyers In the Limelight By all appearances, Steven Woghin was a lawyer at the top of his game. After years in government service, the former Justice Department attorney had worked his way up to a comfortable [[enough]] salary and the chief legal job at software maker Computer Associates International Inc.",2
Mexican columnist murdered A [[prominent]] [[Mexican]] journalist known for his reports on organised  crime is killed on the US [[border]].,Mexican columnist murdered A [[mexican]] [[media]] journalist known for his reports on organised  crime is killed on the US [[web]].,0
"Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former [[chess]] champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help him avoid deportation to the United States, his fiancee and one of his supporters said Tuesday.","Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former [[masters]] champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help him avoid deportation to the United States, his fiancee and one of his supporters said Tuesday.",0
Boeing Competitors Protest Lockheed Martin Corp. and [[BAE]] Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport planes awarded to Boeing Co. in 2001.,Boeing Competitors Protest Lockheed Martin Corp. and [[computer]] Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport planes awarded to Boeing Co. in 2001.,2
IBM Claims [[Computing]] Crown ([[The]] [[Motley]] Fool) [[The]] Motley [[Fool]] - IBM (NYSE: IBM - News) has new bragging rights. Press [[reports]] indicate that the technology giant has created the [[world's]] fastest supercomputer two years after a [[Japanese]] [[computer]] [[claimed]] that title.,IBM Claims [[company]] Crown ([[a]] [[fool]] Fool) [[the]] Motley [[co]] - IBM (NYSE: IBM - News) has new bragging rights. Press [[allegations]] indicate that the technology giant has created the [[worlds]] fastest supercomputer two years after a [[japanese]] [[official]] [[took]] that title.,3
Qualcomm Raises Earnings Forecast Qualcomm Inc. on Friday raised its quarterly [[profit]] forecast due to strong demand for its mobile phone technology. The San Diego company said it [[expects]] earnings per ,Qualcomm Raises Earnings Forecast Qualcomm Inc. on Friday raised its quarterly [[earnings]] forecast due to strong demand for its mobile phone technology. The San Diego company said it [[was]] earnings per ,2
Electronic Jihad Internet Attack Rumored For [[Today]] [[Electronic]] Jihad Internet Attack Rumored For Today\\[[Is]] the [[Electronic]] Jihad attack happening today or is it just [[stirred]] up rumors? Yevgeny Kaspersky has [[raised]] concerns of a major attack on the [[internet]] today. Kaspersky has been widely quoted as [[saying]] that there would be a [[major]] online attack against Israeli ...,Electronic Jihad Internet Attack Rumored For [[yesterday]] [[radio]] Jihad Internet Attack Rumored For Today\\[[stop]] the [[electronics]] Jihad attack happening today or is it just [[building]] up rumors? Yevgeny Kaspersky has [[dismissed]] concerns of a major attack on the [[right]] today. Kaspersky has been widely quoted as [[denying]] that there would be a [[big]] online attack against Israeli ...,3
"[[Hurricane]] Ivan again growing in strength, Caribbean islands &lt;b&[[gt]];...&[[lt]];/[[b]]&[[gt]]; Islanders scrambled to put up storm shutters and buy [[water]] as hurricane Ivan churned toward Barbados just [[days]] after hurricane Frances [[tore]] across the Caribbean and through Florida.","[[hurricanes]] Ivan again growing in strength, Caribbean islands &lt;b&[[ch]];...&[[rs]];/[[fl]]&[[cd]]; Islanders scrambled to put up storm shutters and buy [[property]] as hurricane Ivan churned toward Barbados just [[ages]] after hurricane Frances [[burst]] across the Caribbean and through Florida.",0
"Baseball still learning lessons from '94 strike ([[USATODAY]].com) [[USATODAY]].com - In the 10 years since major league [[baseball's]] lights were dimmed and the World Series canceled, players and owners have cashed in.","Baseball still learning lessons from '94 strike ([[wiley]].com) [[experts]].com - In the 10 years since major league [[batting]] lights were dimmed and the World Series canceled, players and owners have cashed in.",1
"Gates Says Broadcast [[TV]] Model [[Faces]] Irrelevancy Bill Gates predicts a\future for the entertainment industry in which [[traditional]]\[[broadcast]] television is rendered irrelevant. It's a positive\[[vision]], however, because [[new]] and better business models made\possible by [[technology]] are emerging.","Gates Says Broadcast [[television]] Model [[gau]] Irrelevancy Bill Gates predicts a\future for the entertainment industry in which [[global]]\[[subscription]] television is rendered irrelevant. It's a positive\[[expectation]], however, because [[better]] and better business models made\possible by [[technologies]] are emerging.",3
ACLU Seeks to Challenge Gay Adoption Ban (AP) [[AP]] - The American Civil Liberties Union asked the Supreme [[Court]] on Friday to hear its challenge to Florida's ban on [[adoptions]] by gays.,ACLU Seeks to Challenge Gay Adoption Ban (AP) [[usa]] - The American Civil Liberties Union asked the Supreme [[courts]] on Friday to hear its challenge to Florida's ban on [[adopting]] by gays.,0
"Asian rust poses problem to area farmers David Martz, [[like]] many other area farmers, just sighed upon hearing the news that [[Asian]] soybean rust had been discovered in Louisiana.","Asian rust poses problem to area farmers David Martz, [[since]] many other area farmers, just sighed upon hearing the news that [[asiatic]] soybean rust had been discovered in Louisiana.",2
[[SEC]] may put end to quid pro quo (USATODAY.com) USATODAY.com - [[The]] Securities and Exchange Commission is [[expected]] to vote Wednesday to prohibit mutual fund [[companies]] from [[funneling]] stock trades to brokerage firms that agree to promote their funds to [[investors]].,[[sec]] may put end to quid pro quo (USATODAY.com) USATODAY.com - [[all]] Securities and Exchange Commission is [[directed]] to vote Wednesday to prohibit mutual fund [[directors]] from [[holding]] stock trades to brokerage firms that agree to promote their funds to [[invest]].,2
"Women, and the future of [[IT]] &lt;strong&gt;Interview&[[lt]];/strong&gt; Professor Wendy Hall talks to &lt;em&gt;The Reg&[[lt]];/[[em]]&gt;","Women, and the future of [[h]] &lt;strong&gt;Interview&[[view]];/strong&gt; Professor Wendy Hall talks to &lt;em&gt;The Reg&[[band]];/[[brave]]&gt;",3
"Philippine Rail Cars Crash Into Ravine, 100 Trapped  MANILA (Reuters) - Rescuers in the Philippines smashed  train windows with axes and hammers Friday to reach 100  [[passengers]] trapped when a carriage derailed and dragged other  cars into a ravine, killing at least four people.","Philippine Rail Cars Crash Into Ravine, 100 Trapped  MANILA (Reuters) - Rescuers in the Philippines smashed  train windows with axes and hammers Friday to reach 100  [[passenger]] trapped when a carriage derailed and dragged other  cars into a ravine, killing at least four people.",0
"Stelco Loses Contract to [[Supply]] GM Steel (Reuters) Reuters - Stelco Inc.\([[STEa]].[[TO]]) has lost a contract to supply steel to General Motors\Inc. , its biggest customer, because the insolvent\Canadian steelmaker failed to strike a deal with its workers,\the union at Stelco said on [[Monday]].","Stelco Loses Contract to [[serve]] GM Steel (Reuters) Reuters - Stelco Inc.\([[web]].[[news]]) has lost a contract to supply steel to General Motors\Inc. , its biggest customer, because the insolvent\Canadian steelmaker failed to strike a deal with its workers,\the union at Stelco said on [[friday]].",2
Putin [[signs]] up [[Russia]] for Kyoto pact The Kremlin said Putin [[signed]] a parliament [[bill]] late on Thursday confirming Russia #39;s ratification of the protocol. Both [[chambers]] of Russia #39;s parliament approved ratification of the pact last month after Putin pointed the way.,Putin [[looked]] up [[protocol]] for Kyoto pact The Kremlin said Putin [[sign]] a parliament [[order]] late on Thursday confirming Russia #39;s ratification of the protocol. Both [[parts]] of Russia #39;s parliament approved ratification of the pact last month after Putin pointed the way.,0
HONDA LINKED [[WITH]] BAR TAKEOVER BAR #39;s engine partner Honda is believed to be interested in purchasing the Brackley team and a deal could be done within the next 12 months.,HONDA LINKED [[car]] BAR TAKEOVER BAR #39;s engine partner Honda is believed to be interested in purchasing the Brackley team and a deal could be done within the next 12 months.,1
"EBay gets into [[rentals]] EBay plans to buy the apartment and home rental service Rent.com for \$415 million, adding to its already exhaustive breadth of offerings.","EBay gets into [[business]] EBay plans to buy the apartment and home rental service Rent.com for \$415 million, adding to its already exhaustive breadth of offerings.",2
"FEC Elects [[Chairman]], Vice Chairman (AP) [[AP]] - The Federal Election Commission on Thursday elected a new [[chairman]] and vice chairman, choosing as its leaders two members who pushed unsuccessfully for tougher limits on partisan political groups.","FEC Elects [[president]], Vice Chairman (AP) [[chairman]] - The Federal Election Commission on Thursday elected a new [[chairperson]] and vice chairman, choosing as its leaders two members who pushed unsuccessfully for tougher limits on partisan political groups.",0
"Russian atmosphere hard for Westerners [[The]] government has eviscerated Russia #39;s Western-style oil company, [[Yukos]], in what has been widely viewed as political payback.","Russian atmosphere hard for Westerners [[that]] government has eviscerated Russia #39;s Western-style oil company, [[[UNK]]], in what has been widely viewed as political payback.",2
"FBI Interviews [[Halliburton]] Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of Engineers, is seen in her official undated government photo. FBI agents recently spent a day [[interviewing]] Greenhouse, the Army contracting ","FBI Interviews [[government]] Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of Engineers, is seen in her official undated government photo. FBI agents recently spent a day [[interview]] Greenhouse, the Army contracting ",2
"New York's Spitzer Expects to Sue Universal [[Life]] (Reuters) Reuters - New York [[Attorney]] General Eliot\Spitzer, who is probing bid-rigging in the insurance industry,\expects to file suit against health insurance consultant\[[Universal]] [[Life]] Resources as early as Friday, a spokesman for\his office said.","New York's Spitzer Expects to Sue Universal [[times]] (Reuters) Reuters - New York [[lawyer]] General Eliot\Spitzer, who is probing bid-rigging in the insurance industry,\expects to file suit against health insurance consultant\[[life]] [[time]] Resources as early as Friday, a spokesman for\his office said.",2
Specialty Retail Tales Not every specialty retailer is [[cut]] from the same mold -- some are just moldy.,Specialty Retail Tales Not every specialty retailer is [[coming]] from the same mold -- some are just moldy.,2
"[[Bonds]] Takes Stock The distraction of another milestone is gone, and Bonds is [[preparing]] himself to play every game for the rest of the [[season]].","[[bond]] Takes Stock The distraction of another milestone is gone, and Bonds is [[setting]] himself to play every game for the rest of the [[time]].",1
"Flight [[From]] Keys Begins as Gusts Whip Jamaica [[As]] Hurricane Ivan began to lash Jamaica with wind and [[rain]], officials in Florida stepped up their evacuation efforts.","Flight [[onto]] Keys Begins as Gusts Whip Jamaica [[from]] Hurricane Ivan began to lash Jamaica with wind and [[typhoon]], officials in Florida stepped up their evacuation efforts.",0
"Kerry Dispute Revives Memory of Delta [[War]] (AP) [[AP]] - The controversy over the Vietnam war record of Democratic [[presidential]] candidate John Kerry has trained a fresh light on one of that conflict's lesser-known episodes  #151; the operations of America's ""Brown Water [[Navy]]"" in rivers, canals and mangrove swamps of the Mekong Delta.","Kerry Dispute Revives Memory of Delta [[action]] (AP) [[x]] - The controversy over the Vietnam war record of Democratic [[gubernatorial]] candidate John Kerry has trained a fresh light on one of that conflict's lesser-known episodes  #151; the operations of America's ""Brown Water [[army]]"" in rivers, canals and mangrove swamps of the Mekong Delta.",0
"IMF to Close Harare Office [[THE]] International Monetary Fund (IMF) is closing down its Harare representative office at the end of this month, virtually terminating threadbare relations with the crisis-racked southern African nation.","IMF to Close Harare Office [[said]] International Monetary Fund (IMF) is closing down its Harare representative office at the end of this month, virtually terminating threadbare relations with the crisis-racked southern African nation.",2
Playstation 3 to arrive spring 2006 [[In]] Japan NVIDIA HAS MADE A big noise about Playstation 3 deal but unfortunately you won #39;t see this console any time soon. Nvidia stock holders [[definitely]] [[know]] about Sony and its Playstation 3 killer [[business]] and [[therefore]] Nvidia is recovering on the stock market.,Playstation 3 to arrive spring 2006 [[uk]] Japan NVIDIA HAS MADE A big noise about Playstation 3 deal but unfortunately you won #39;t see this console any time soon. Nvidia stock holders [[just]] [[listen]] about Sony and its Playstation 3 killer [[lines]] and [[why]] Nvidia is recovering on the stock market.,3
"New RIAA [[File-swapping]] Suits Target Students Fletcher writes  quot;The Recording Industry Association of America filed another round of lawsuits against alleged [[file-swappers]], including students on 13 university campuses.","New RIAA [[tax]] Suits Target Students Fletcher writes  quot;The Recording Industry Association of America filed another round of lawsuits against alleged [[artists]], including students on 13 university campuses.",3
Baby for [[ovary]] transplant woman A Belgian cancer patient made infertile by chemotherapy has given birth following revolutionary treatment.,Baby for [[medical]] transplant woman A Belgian cancer patient made infertile by chemotherapy has given birth following revolutionary treatment.,3
"Study: CEOs rewarded for outsourcing NEW [[YORK]] (CNN/Money) - The CEOs of the top 50 US companies that sent service jobs overseas pulled down far more pay than their counterparts at other large companies last year, a study said Tuesday.","Study: CEOs rewarded for outsourcing NEW [[money]] (CNN/Money) - The CEOs of the top 50 US companies that sent service jobs overseas pulled down far more pay than their counterparts at other large companies last year, a study said Tuesday.",2
PeopleSoft Chief Threatens to Sue Over [[Oracle]] Statements PeopleSoft's chief executive accused Oracle of spreading misleading information about his stock sales and threatened to sue for defamation.,PeopleSoft Chief Threatens to Sue Over [[made]] Statements PeopleSoft's chief executive accused Oracle of spreading misleading information about his stock sales and threatened to sue for defamation.,3
"Florida #39;s prepaid tuition program thriving Already the biggest of its kind in the country, Florida #39;s popular [[prepaid-tuition]] program expects to count its millionth customer during a sign-up period that runs Monday through Jan. 31.","Florida #39;s prepaid tuition program thriving Already the biggest of its kind in the country, Florida #39;s popular [[course]] program expects to count its millionth customer during a sign-up period that runs Monday through Jan. 31.",2
"Bush defends tax cuts WASHINGTON, Oct 2 (AFP) - US President George W. Bush [[said]] Saturday he would renew some of the huge tax [[cuts]] that form a cornerstone of his economic rejuvenation policy and chided Democratic challenger John Kerry for opposing the cuts.","Bush defends tax cuts WASHINGTON, Oct 2 (AFP) - US President George W. Bush [[told]] Saturday he would renew some of the huge tax [[cut]] that form a cornerstone of his economic rejuvenation policy and chided Democratic challenger John Kerry for opposing the cuts.",2
"Senate [[Resolves]] Corporate Tax Bill Delay [[WASHINGTON]] - The Senate late Sunday resolved a dispute delaying passage of a sweeping corporate tax bill and two spending bills for disaster relief and homeland security, clearing the way for senators to adjourn Monday to hit the campaign trail.    The agreement removed parliamentary roadblocks thrown up by Sen...","Senate [[senate]] Corporate Tax Bill Delay [[period]] - The Senate late Sunday resolved a dispute delaying passage of a sweeping corporate tax bill and two spending bills for disaster relief and homeland security, clearing the way for senators to adjourn Monday to hit the campaign trail.    The agreement removed parliamentary roadblocks thrown up by Sen...",0
"Google Shares, Once Devalued, Just May Be Winners [[After]] All Wall Street, which forced [[Google]], the Internet search engine, to [[sharply]] lower the [[price]] of its shares in its initial public offering in August, has [[decided]] that the company is worth a lot more today than it was then.","Google Shares, Once Devalued, Just May Be Winners [[at]] All Wall Street, which forced [[search]], the Internet search engine, to [[suddenly]] lower the [[prices]] of its shares in its initial public offering in August, has [[declared]] that the company is worth a lot more today than it was then.",2
Allianz to fight US court ruling on WTC attacks MUNICH - German [[insurance]] concern Allianz said on Tuesday it would fight a US jury decision in New York which doubled the amount of insurance which the leaseholder of the destroyed World Trade Center towers could collect from nine insurance firms.,Allianz to fight US court ruling on WTC attacks MUNICH - German [[building]] concern Allianz said on Tuesday it would fight a US jury decision in New York which doubled the amount of insurance which the leaseholder of the destroyed World Trade Center towers could collect from nine insurance firms.,2
"AT amp;T Wireless Moves to Sell Canada Asset T amp;T Wireless Services Inc., the third-largest United States mobile phone company, reached an agreement [[yesterday]] with Rogers Communications Inc.","AT amp;T Wireless Moves to Sell Canada Asset T amp;T Wireless Services Inc., the third-largest United States mobile phone company, reached an agreement [[working]] with Rogers Communications Inc.",2
"[[US]] Supreme Court to Decide Grokster [[Case]] The [[US]] Supreme Court on Friday agreed to consider whether Internet file-trading networks should be [[held]] responsible when their users copy [[music]], movies and other protected works [[without]] permission.","[[world]] Supreme Court to Decide Grokster [[cases]] The [[state]] Supreme Court on Friday agreed to consider whether Internet file-trading networks should be [[made]] responsible when their users copy [[songs]], movies and other protected works [[from]] permission.",3
"Phelps faces possible jail term Olympic [[swimming]] [[champion]] Michael Phelps may face a jail term after being arrested on drink-driving charges last week in Salisbury, Maryland.","Phelps faces possible jail term Olympic [[batting]] [[competition]] Michael Phelps may face a jail term after being arrested on drink-driving charges last week in Salisbury, Maryland.",1
Unit Trust Fan Targets Health Care  NEW [[YORK]] (Reuters) - Businessman Sam Katz tried to tap into  Warren Buffet's gravy train a decade ago with a plan to make  the legendary investor's lofty Berkshire [[Hathaway]] shares more  accessible to the small investor.,Unit Trust Fan Targets Health Care  NEW [[venture]] (Reuters) - Businessman Sam Katz tried to tap into  Warren Buffet's gravy train a decade ago with a plan to make  the legendary investor's lofty Berkshire [[company]] shares more  accessible to the small investor.,2
"Photo gallery: Bill Gates' home on Lake Washington [[Webshots]] users offer their photos of Bill Gates mansion in Medina, Wash.","Photo gallery: Bill Gates' home on Lake Washington [[let]] users offer their photos of Bill Gates mansion in Medina, Wash.",3
Philippine President Says Country Faces Fiscal Crisis Philippine president Gloria Arroyo [[warned]] that her country is in the midst of a [[fiscal]] crisis. A report by economists at the University of the Philippines [[said]] the country faces economic collapse ,Philippine President Says Country Faces Fiscal Crisis Philippine president Gloria Arroyo [[say]] that her country is in the midst of a [[economic]] crisis. A report by economists at the University of the Philippines [[saying]] the country faces economic collapse ,2
