original_text,perturbed_text,label
"Singapore govt extends third-party war risk insurance SINGAPORE : The government is [[extending]] third-party war risk insurance [[cover]] to the [[Civil]] Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] [[group]].","Singapore govt extends third-party war risk insurance SINGAPORE : The government is [[pass]] third-party war risk insurance [[comprehend]] to the [[polite]] Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[airway]] [[radical]].",2
"[[Mills]] Grabs \$1B Portfolio; Taubman [[Likely]] to [[Lose]] [[Contracts]] [[Mills]] Corp. agreed to purchase a 50 percent interest in [[nine]] [[malls]] owned by General Motors Asset Management Corp. for just over \$1 [[billion]], creating a new joint venture between the groups. The deal will extend ...","[[pulverisation]] Grabs \$1B Portfolio; Taubman [[probable]] to [[misplace]] [[compress]] [[manufactory]] Corp. agreed to purchase a 50 percent interest in [[club]] [[promenade]] owned by General Motors Asset Management Corp. for just over \$1 [[1000000000000]], creating a new joint venture between the groups. The deal will extend ...",2
"Sun to [[shine]] spotlight on [[new]] operating system, Solaris [[10]] Sun Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling [[computer]] maker #39;s plan to save itself.","Sun to [[reflect]] spotlight on [[novel]] operating system, Solaris [[decade]] Sun Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling [[figurer]] maker #39;s plan to save itself.",3
Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road [[cycling]] individual time [[trial]] at the Vouliagmeni Olympic Centre in Athens on Wednesday. ,Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road [[motorbike]] individual time [[run]] at the Vouliagmeni Olympic Centre in Athens on Wednesday. ,1
[[President]] Hu [[congratulates]] Sihamoni on [[becoming]] king of [[Cambodia]] Chinese [[President]] Hu Jintao sent a [[message]] to Norodom Sihamoni on Thursday to [[congratulate]] him on his election as the [[king]] of [[Cambodia]].,[[prexy]] Hu [[felicitate]] Sihamoni on [[get]] king of [[Kampuchea]] Chinese [[prexy]] Hu Jintao sent a [[substance]] to Norodom Sihamoni on Thursday to [[plume]] him on his election as the [[King]] of [[Kampuchea]].,0
"[[Afghans]] [[rocky]] [[road]] to [[historic]] elections KALAKAN, Afghanistan [[There]] were toothless [[old]] [[men]], turbaned and gray-bearded, and [[young]] [[men]] not [[yet]] old [[enough]] to [[shave]]. [[There]] were [[mullahs]] and [[mujahedeen]], and the presidential candidate #39;s 3-year-old [[son]].","[[Paxto]] [[bouldery]] [[route]] to [[historical]] elections KALAKAN, Afghanistan [[thither]] were toothless [[honest-to-goodness]] [[mankind]], turbaned and gray-bearded, and [[youthful]] [[gentleman]] not [[heretofore]] old [[sufficiency]] to [[shaving]]. [[thither]] were [[Mulla]] and [[mujahadin]], and the presidential candidate #39;s 3-year-old [[Logos]].",0
[[Oil]] Prices [[Set]] a New [[Record]] Above \$50  [[SINGAPORE]] (Reuters) - [[Oil]] [[prices]] [[set]] a new [[record]] above \$50  a barrel on [[Tuesday]] as a [[prolonged]] U.[[S]]. production outage  following Hurricane Ivan attracted [[fresh]] speculative buying.,[[anoint]] Prices [[curing]] a New [[register]] Above \$50  [[Singapore]] (Reuters) - [[inunct]] [[Price]] [[mark]] a new [[register]] above \$50  a barrel on [[Tues]] as a [[sustain]] U.[[sulphur]]. production outage  following Hurricane Ivan attracted [[smart]] speculative buying.,2
"Phelps Seeks More Gold at World Championships  INDIANAPOLIS (Reuters) - Still riding a wave of euphoria  from the Olympics, Michael Phelps returns to the pool this week  at the world [[short]] [[course]] [[swimming]] championships seeking a  repeat of his six gold medals in Athens.","Phelps Seeks More Gold at World Championships  INDIANAPOLIS (Reuters) - Still riding a wave of euphoria  from the Olympics, Michael Phelps returns to the pool this week  at the world [[unawares]] [[grade]] [[naiant]] championships seeking a  repeat of his six gold medals in Athens.",1
"[[US]] suspends [[helicopter]] flights after Japan crash (AFP) AFP - The United [[States]] suspended flights of CH-53D military [[helicopters]] in [[Japan]], bowing to protests over a crash in an Okinawa university campus.","[[uracil]] suspends [[whirlybird]] flights after Japan crash (AFP) AFP - The United [[posit]] suspended flights of CH-53D military [[eggbeater]] in [[Nippon]], bowing to protests over a crash in an Okinawa university campus.",0
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[plot]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
