original_text,perturbed_text,label
"Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party [[war]] risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] group.","Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party [[guerre]] risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[air]] group.",2
Malaysia #39;s Anwar Returns to Hero #39;s [[Welcome]] Malaysia #39;s former deputy prime minister Anwar [[Ibrahim]] has come home to a rock star #39;s [[welcome]] Sunday. He returned from undergoing back surgery in Germany following his release from [[prison]] last month.,Malaysia #39;s Anwar Returns to Hero #39;s [[team]] Malaysia #39;s former deputy prime minister Anwar [[hussain]] has come home to a rock star #39;s [[super]] Sunday. He returned from undergoing back surgery in Germany following his release from [[jail]] last month.,0
"Alamosa Offers to Buy AirGate (Reuters) [[Reuters]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.","Alamosa Offers to Buy AirGate (Reuters) [[reuters]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.",3
"Cloud rat arrives at London [[Zoo]] London zoo celebrates the [[birth]] of a Panay [[cloud]] rat, a very [[rare]] [[tree-living]] rodent from the Philippines.","Cloud rat arrives at London [[zoo]] London zoo celebrates the [[death]] of a Panay [[clouds]] rat, a very [[unusual]] [[large]] rodent from the Philippines.",3
"Annan Starts Reshuffling [[UN]] Staff for Reform Push (Reuters) Reuters - U.[[N]]. Secretary-General [[Kofi]]\[[Annan]] on Monday chose the high-profile British head of a key\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.","Annan Starts Reshuffling [[agency]] Staff for Reform Push (Reuters) Reuters - U.[[co]]. Secretary-General [[e]]\[[rt]] on Monday chose the high-profile British head of a key\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.",0
"Her aim: Give [[Tufts-NEMC]] intensive care [[For]] [[10]] years, Ellen Zane oversaw community doctors for Partners [[HealthCare]], the parent organization of Massachusetts General and Brigham and Women's hospitals and the [[biggest]] and most profitable hospital and physician network in Massachusetts. Then in December, she became chief [[executive]] of a very different institution: Tufts-New England Medical [[Center]] in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...","Her aim: Give [[pediatric]] intensive care [[for]] [[ten]] years, Ellen Zane oversaw community doctors for Partners [[service]], the parent organization of Massachusetts General and Brigham and Women's hospitals and the [[earliest]] and most profitable hospital and physician network in Massachusetts. Then in December, she became chief [[provost]] of a very different institution: Tufts-New England Medical [[branch]] in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...",2
Movie Studios to Sue Illegal [[Film-File]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Internet]].,Movie Studios to Sue Illegal [[way]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[day]].,3
"ATA: [[Customers]] Won #39;t [[Be]] [[Affected]] By Bankruptcy INDIANAPOLIS -- ATA [[says]] it will honor all tickets and maintain its full schedule, after filing for Chapter [[11]] bankruptcy Tuesday.","ATA: [[go]] Won #39;t [[is]] [[affected]] By Bankruptcy INDIANAPOLIS -- ATA [[hopes]] it will honor all tickets and maintain its full schedule, after filing for Chapter [[two]] bankruptcy Tuesday.",2
"Profit Plunges at International Game Tech International Game Technology, the world #39;s biggest maker of slot [[machines]], Tuesday said said profit for its latest quarter [[fell]] 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.","Profit Plunges at International Game Tech International Game Technology, the world #39;s biggest maker of slot [[devices]], Tuesday said said profit for its latest quarter [[came]] 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.",2
[[Shares]] of Video Game Makers Rise Sharply Shares of video game makers rose sharply Friday after analysts reported industry sales increased 11 percent last month due mainly to the strength of two blockbuster titles that have proven to be the holiday season #39;s biggest sellers.,[[stock]] of Video Game Makers Rise Sharply Shares of video game makers rose sharply Friday after analysts reported industry sales increased 11 percent last month due mainly to the strength of two blockbuster titles that have proven to be the holiday season #39;s biggest sellers.,2
