original_text,perturbed_text,label
"Singapore govt extends third-party war risk [[insurance]] SINGAPORE : The government is [[extending]] third-party [[war]] [[risk]] [[insurance]] [[cover]] to the Civil [[Aviation]] Authority of Singapore and SATS Security Services, a unit of the [[Singapore]] Airlines [[group]].","Singapore govt extends third-party war risk [[insuranϲe]] SINGAPORE : The government is [[extenԁing]] third-party [[wr]] [[ris𝒌]] [[insuranϲe]] [[coer]] to the Civil [[Avia𝚝ion]] Authority of Singapore and SATS Security Services, a unit of the [[Singaрore]] Airlines [[gⲅoup]].",2
"Mills [[Grabs]] \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine [[malls]] [[owned]] by General [[Motors]] Asset Management Corp. for just over \$1 [[billion]], creating a new joint venture between the [[groups]]. The deal will [[extend]] ...","Mills [[Grabѕ]] \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine [[mals]] [[owneԁ]] by General [[Motorѕ]] Asset Management Corp. for just over \$1 [[bilⅼion]], creating a new joint venture between the [[groupѕ]]. The deal will [[extenԁ]] ...",2
Today in Athens [[Leontien]] [[Zijlaard-van]] Moorsel of the Netherlands [[wipes]] a tear after winning the gold medal in the women #39;s road [[cycling]] individual time trial at the Vouliagmeni Olympic Centre in Athens on [[Wednesday]]. ,Today in Athens [[Leoniten]] [[Zijlaard˗van]] Moorsel of the Netherlands [[wіpes]] a tear after winning the gold medal in the women #39;s road [[cycⅼing]] individual time trial at the Vouliagmeni Olympic Centre in Athens on [[Wednesԁay]]. ,1
President Hu [[congratulates]] [[Sihamoni]] on becoming king of [[Cambodia]] [[Chinese]] President Hu Jintao [[sent]] a message to [[Norodom]] Sihamoni on Thursday to [[congratulate]] him on his election as the king of [[Cambodia]].,President Hu [[conratulates]] [[Sihamoոi]] on becoming king of [[Camboԁia]] [[Chineѕe]] President Hu Jintao [[seոt]] a message to [[Norоdom]] Sihamoni on Thursday to [[conɡratulate]] him on his election as the king of [[Cambodіa]].,0
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[cоmputer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,3
"[[Phelps]] [[Seeks]] [[More]] Gold at World Championships  INDIANAPOLIS ([[Reuters]]) - [[Still]] [[riding]] a wave of [[euphoria]]  from the Olympics, Michael Phelps [[returns]] to the [[pool]] this week  at the world short [[course]] [[swimming]] [[championships]] [[seeking]] a  repeat of his six [[gold]] [[medals]] in [[Athens]].","[[Phelpѕ]] [[Seekѕ]] [[Moⲅe]] Gold at World Championships  INDIANAPOLIS ([[Reuteⲅs]]) - [[Stilⅼ]] [[riԁing]] a wave of [[euрhoria]]  from the Olympics, Michael Phelps [[returnѕ]] to the [[pol]] this week  at the world short [[coսrse]] [[swimｍing]] [[championshipѕ]] [[see𝒌ing]] a  repeat of his six [[golԁ]] [[medls]] in [[Athenѕ]].",1
"US suspends helicopter flights after Japan crash ([[AFP]]) [[AFP]] - The United [[States]] suspended flights of CH-53D military helicopters in [[Japan]], [[bowing]] to protests over a crash in an Okinawa university campus.","US suspends helicopter flights after Japan crash ([[A]] [[FP]]) [[AP]] - The United [[Sta𝚝es]] suspended flights of CH-53D military helicopters in [[J]] [[apan]], [[boԝing]] to protests over a crash in an Okinawa university campus.",0
"Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon [[smoldered]] and the world stood still, [[O'Brien]] was a Navy man.","Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon [[sｍoldered]] and the world stood still, [[OBrien]] was a Navy man.",1
"Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over [[claims]] their children #39;s cable [[television]] networks violated advertising restrictions, the [[FCC]] [[said]] [[Thursday]].","Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over [[calims]] their children #39;s cable [[televisіon]] networks violated advertising restrictions, the [[FC]] [[sid]] [[Thusday]].",2
[[Pfizer]] Sends Out Update On Drug Bextra Pfizer Inc. [[said]] [[Friday]] that it will provide health-care professionals with additional information about its Bextra arthritis drug and that it will conduct further studies to [[confirm]] the drug #39;s long-term [[cardiovascular]] safety record.,[[Pfizеr]] Sends Out Update On Drug Bextra Pfizer Inc. [[saiԁ]] [[Fⲅiday]] that it will provide health-care professionals with additional information about its Bextra arthritis drug and that it will conduct further studies to [[confirｍ]] the drug #39;s long-term [[cardiovasculaⲅ]] safety record.,2
