original_text,perturbed_text,label
"Singapore govt extends third-party war risk [[insurance]] [[SINGAPORE]] : The government is [[extending]] third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] group.","Singapore govt extends third-party war risk [[insurancе]] [[SINGAPOE]] : The government is [[еxtending]] third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airⅼines]] group.",2
"Sun to shine spotlight on new operating system, [[Solaris]] [[10]] Sun [[Microsystems]] [[SUNW]] is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.","Sun to shine spotlight on new operating system, [[Solrais]] [[l0]] Sun [[Microsystemѕ]] [[SUW]] is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.",3
"[[Fed]] Cup all tied up FRANCE #39;S Russian-born [[Tatiana]] Golovin left the [[Fed]] [[Cup]] [[final]] hanging in the [[balance]] today as she beat [[Russia]] #39;s US [[Open]] [[champion]] Svetlana Kuznetsova 6-4, [[6-1]] to level the tie at 2-2 and take it to the final doubles match.","[[Feԁ]] Cup all tied up FRANCE #39;S Russian-born [[Tɑtiana]] Golovin left the [[Fеd]] [[Cսp]] [[fi]] [[nal]] hanging in the [[balan]] [[ce]] today as she beat [[Rusѕia]] #39;s US [[Oрen]] [[chɑmpion]] Svetlana Kuznetsova 6-4, [[6]] -[[1]] to level the tie at 2-2 and take it to the final doubles match.",1
Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold [[medal]] in the women #[[39]];s road cycling individual time [[trial]] at the Vouliagmeni Olympic Centre in Athens on [[Wednesday]]. ,Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold [[medɑl]] in the women #[[3৭]];s road cycling individual time [[trіal]] at the Vouliagmeni Olympic Centre in Athens on [[Wednesԁay]]. ,1
[[President]] Hu congratulates Sihamoni on [[becoming]] [[king]] of [[Cambodia]] [[Chinese]] [[President]] Hu [[Jintao]] sent a message to [[Norodom]] Sihamoni on Thursday to congratulate him on his election as the king of Cambodia.,[[Prеsident]] Hu congratulates Sihamoni on [[becominɡ]] [[kinɡ]] of [[Cmbodia]] [[Chineѕe]] [[Pres]] [[ident]] Hu [[Jintɑo]] sent a message to [[Noordom]] Sihamoni on Thursday to congratulate him on his election as the king of Cambodia.,0
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[cоmputer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,3
Oil Prices Set a New Record Above \$[[50]]  SINGAPORE ([[Reuters]]) - Oil prices set a new record above \$[[50]]  a [[barrel]] on Tuesday as a prolonged U.S. production outage  following Hurricane [[Ivan]] [[attracted]] fresh [[speculative]] [[buying]].,Oil Prices Set a New Record Above \$[[5O]]  SINGAPORE ([[Reսters]]) - Oil prices set a new record above \$[[Ƽ0]]  a [[barreⅼ]] on Tuesday as a prolonged U.S. production outage  following Hurricane [[Ivaո]] [[attractеd]] fresh [[specսlative]] [[byuing]].,2
"Phelps [[Seeks]] More [[Gold]] at World Championships  [[INDIANAPOLIS]] (Reuters) - Still riding a wave of euphoria  from the Olympics, Michael [[Phelps]] returns to the pool this week  at the [[world]] short course swimming [[championships]] seeking a  [[repeat]] of his [[six]] [[gold]] [[medals]] in [[Athens]].","Phelps [[Seеks]] More [[God]] at World Championships  [[INDANAPOLIS]] (Reuters) - Still riding a wave of euphoria  from the Olympics, Michael [[Phelpѕ]] returns to the pool this week  at the [[worlԁ]] short course swimming [[chamрionships]] seeking a  [[rpeat]] of his [[si×]] [[god]] [[med]] [[als]] in [[Atheոs]].",1
"US suspends helicopter flights after Japan crash ([[AFP]]) [[AFP]] - The [[United]] [[States]] suspended flights of CH-53D military helicopters in Japan, bowing to [[protests]] over a crash in an [[Okinawa]] university campus.","US suspends helicopter flights after Japan crash ([[AP]]) [[A]] [[FP]] - The [[Uniteԁ]] [[Sttaes]] suspended flights of CH-53D military helicopters in Japan, bowing to [[рrotests]] over a crash in an [[Okinaԝa]] university campus.",0
"Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[stopped]] being [[Boston]] [[College's]] coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[ѕtopped]] being [[Bos𝚝on]] [[College'ѕ]] coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"Viacom, Disney pay \$[[1]].5M [[FCC]] fine Disney and [[Viacom]] agreed to a fine of \$[[1]].5 million from the Federal Communications Commission over claims their [[children]] #39;s [[cable]] [[television]] networks violated advertising restrictions, the FCC [[said]] Thursday.","Viacom, Disney pay \$[[l]].5M [[F]] [[CC]] fine Disney and [[Viɑcom]] agreed to a fine of \$[[l]].5 million from the Federal Communications Commission over claims their [[chilԁren]] #39;s [[cɑble]] [[televisіon]] networks violated advertising restrictions, the FCC [[sɑid]] Thursday.",2
Pfizer Sends Out Update On Drug Bextra Pfizer Inc. said Friday that it will provide health-care professionals with additional information about its [[Bextra]] [[arthritis]] drug and that it will conduct further studies to confirm the drug #39;s long-term cardiovascular safety record.,Pfizer Sends Out Update On Drug Bextra Pfizer Inc. said Friday that it will provide health-care professionals with additional information about its [[Bextⲅa]] [[ɑrthritis]] drug and that it will conduct further studies to confirm the drug #39;s long-term cardiovascular safety record.,2
"[[Restive]] [[Maldives]] eases [[curfew]] after [[rounding]] up [[dissidents]] (AFP) AFP - A curfew in the [[capital]] of the Maldives was [[eased]] but parliament sessions were [[put]] off indefinitely and emergency rule continued following last week's riots, officials and residents said.","[[Restivе]] [[Mɑldives]] eases [[cսrfew]] after [[roundіng]] up [[dissidentѕ]] (AFP) AFP - A curfew in the [[capitaⅼ]] of the Maldives was [[еased]] but parliament sessions were [[pսt]] off indefinitely and emergency rule continued following last week's riots, officials and residents said.",0
"US [[Airways]], Pilots Union [[Near]] Agreement US [[Airways]] is seeking \$800 million in concessions from employee unions as it attempts to avoid filing Chapter 11. [[The]] Air Line Pilots Association will present its proposal on the [[evening]] of ","US [[Aіrways]], Pilots Union [[Neɑr]] Agreement US [[Aіrways]] is seeking \$800 million in concessions from employee unions as it attempts to avoid filing Chapter 11. [[Tհe]] Air Line Pilots Association will present its proposal on the [[eveոing]] of ",2
"[[Profit]] Plunges at International Game Tech International [[Game]] [[Technology]], the world #39;s biggest maker of slot machines, Tuesday said said profit for its latest [[quarter]] fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.","[[Profіt]] Plunges at International Game Tech International [[Gme]] [[Technoloy]], the world #39;s biggest maker of slot machines, Tuesday said said profit for its latest [[quɑrter]] fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.",2
UN [[Refugee]] [[Chief]] Backs Autonomy for Sudan #39;s [[Darfur]] [[Region]] The United Nations High Commissioner for Refugees [[says]] granting more autonomy to southern Sudan could help [[end]] the [[bloody]] [[conflict]] there.,UN [[Refugеe]] [[Chіef]] Backs Autonomy for Sudan #39;s [[Darfսr]] [[Regiоn]] The United Nations High Commissioner for Refugees [[saуs]] granting more autonomy to southern Sudan could help [[eոd]] the [[bloodу]] [[coոflict]] there.,0
[[Football]]: Spanish FA apologises The Spanish FA apologises to its English counterparts following racist chanting.,[[Footblal]]: Spanish FA apologises The Spanish FA apologises to its English counterparts following racist chanting.,0
"Rubens bad Brazilian luck visits Michael [[Rubens]] [[Barrichello]] appears to have rid himself of his bad luck in Brazil only for it land on his team-mate Michael Schumacher. [[Barrichello]] [[last]] finished the Brazilian GP in 1994, which means [[even]] [[seeing]] the ","Rubens bad Brazilian luck visits Michael [[Rսbens]] [[Barrichelⅼo]] appears to have rid himself of his bad luck in Brazil only for it land on his team-mate Michael Schumacher. [[Bɑrrichello]] [[lɑst]] finished the Brazilian GP in 1994, which means [[еven]] [[seeiոg]] the ",1
