original_text,perturbed_text,label
"[[Phelps]] Seeks More [[Gold]] at World [[Championships]]  [[INDIANAPOLIS]] ([[Reuters]]) - [[Still]] riding a wave of euphoria  from the [[Olympics]], [[Michael]] Phelps returns to the pool this week  at the world short course swimming championships seeking a  repeat of his six [[gold]] medals in [[Athens]].","[[Phеlps]] Seeks More [[Gld]] at World [[Cհampionships]]  [[INDIANAPO]] [[LIS]] ([[Reutеrs]]) - [[Stilⅼ]] riding a wave of euphoria  from the [[Olympicѕ]], [[Micael]] Phelps returns to the pool this week  at the world short course swimming championships seeking a  repeat of his six [[gоld]] medals in [[Athеns]].",1
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Boston]] College's [[coach]]. [[On]] that [[day]], as the [[World]] Trade Center and Pentagon smoldered and the [[world]] stood [[still]], O'Brien was a Navy man.","Anniversary remembered on [[gme]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Botson]] College's [[coch]]. [[Oո]] that [[dɑy]], as the [[Wоrld]] Trade Center and Pentagon smoldered and the [[w]] [[orld]] stood [[stlil]], O'Brien was a Navy man.",1
"[[ESPN]].com news services Six months ago, [[Scottie]] Pippen [[issued]] a  quot;This is probably it for me quot; declaration, that last [[season]] was looking more and more like his last in an NBA uniform.","[[EPSN]].com news services Six months ago, [[Scot𝚝ie]] Pippen [[isѕued]] a  quot;This is probably it for me quot; declaration, that last [[seas]] [[on]] was looking more and more like his last in an NBA uniform.",1
"Asian rust poses problem to area farmers David Martz, like many other area farmers, just sighed upon hearing the news that Asian [[soybean]] rust had been discovered in Louisiana.","Asian rust poses problem to area farmers David Martz, like many other area farmers, just sighed upon hearing the news that Asian [[ѕoybean]] rust had been discovered in Louisiana.",2
"[[Bonds]] MVP Award Provides Sparkle in Tainted [[Season]]  [[NEW]] [[YORK]] (Reuters) - [[San]] Francisco [[Giants]] [[slugger]] Barry  [[Bonds]] [[captured]] a record [[seventh]] MVP award Monday, providing a  sparkling finish to a season tainted by [[doping]] allegations.","[[Bоnds]] MVP Award Provides Sparkle in Tainted [[Seson]]  [[N]] [[EW]] [[Y]] [[ORK]] (Reuters) - [[Sɑn]] Francisco [[Giantѕ]] [[sluggeⲅ]] Barry  [[Bon]] [[ds]] [[caрtured]] a record [[seven𝚝h]] MVP award Monday, providing a  sparkling finish to a season tainted by [[dopiոg]] allegations.",1
"Florida weather may help Israeli citrus [[industry]] As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ","Florida weather may help Israeli citrus [[industrу]] As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ",2
Bauman: Lapse cost Twins game It is easy to look at the final game of a [[postseason]] series as the game that meant everything. But this particular series [[took]] a [[decisive]] turn two games before the end [[arrived]] Saturday.,Bauman: Lapse cost Twins game It is easy to look at the final game of a [[pоstseason]] series as the game that meant everything. But this particular series [[tоok]] a [[decіsive]] turn two games before the end [[arrivеd]] Saturday.,1
"UPDATE 1-Rookie Johnson shares Buick lead with Funk Rookie Zach Johnson produced the day #39;s joint best [[score]], a five-under-par 65, to join Fred Funk at the top of the leaderboard after the second round of the \$4.","UPDATE 1-Rookie Johnson shares Buick lead with Funk Rookie Zach Johnson produced the day #39;s joint best [[s]] [[core]], a five-under-par 65, to join Fred Funk at the top of the leaderboard after the second round of the \$4.",1
"Agassi bites the dust as [[Russian]] Safin sets up final clash with &lt;b&gt;...&lt;/[[b]]&gt; MADRID: [[Marat]] [[Safin]] [[defeated]] [[Andre]] Agassi 6-3, [[7-6]] yesterday to book a place in the Madrid Masters final against Argentina #39;s David Nalbandian.","Agassi bites the dust as [[Russiɑn]] Safin sets up final clash with &lt;b&gt;...&lt;/[[Ь]]&gt; MADRID: [[Mar]] [[at]] [[Safiո]] [[dеfeated]] [[Anԁre]] Agassi 6-3, [[𝟕-6]] yesterday to book a place in the Madrid Masters final against Argentina #39;s David Nalbandian.",1
"McCartney to headline [[Super]] [[Bowl]] [[halftime]] in  #[[39]];[[05]] [[JACKSONVILLE]], [[Fla]]. - [[Paul]] McCartney will [[headline]] the 2005 Super [[Bowl]] halftime show as the National [[Football]] League goes mainstream after the controversy over this year #39;s show.","McCartney to headline [[Suepr]] [[Bоwl]] [[hɑlftime]] in  #[[3৭]];[[0Ƽ]] [[JACKSONVLLE]], [[Fⅼa]]. - [[Pauⅼ]] McCartney will [[hеadline]] the 2005 Super [[Bowⅼ]] halftime show as the National [[Foo]] [[tball]] League goes mainstream after the controversy over this year #39;s show.",1
