original_text,perturbed_text,label
"[[Singapore]] govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] group.","[[Singɑpore]] govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Aiⲅlines]] group.",2
"Fed [[Cup]] all [[tied]] up FRANCE #39;S [[Russian-born]] [[Tatiana]] [[Golovin]] left the Fed [[Cup]] [[final]] hanging in the balance today as she [[beat]] Russia #39;s US [[Open]] [[champion]] Svetlana [[Kuznetsova]] 6-4, 6-1 to level the tie at 2-2 and take it to the final doubles match.","Fed [[C]] [[up]] all [[𝚝ied]] up FRANCE #39;S [[Rսssian-born]] [[Tatia]] [[na]] [[Gоlovin]] left the Fed [[Cսp]] [[fi]] [[nal]] hanging in the balance today as she [[bea𝚝]] Russia #39;s US [[Opеn]] [[chaｍpion]] Svetlana [[Kunzetsova]] 6-4, 6-1 to level the tie at 2-2 and take it to the final doubles match.",1
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[comрuter-based]] program using personal information to identify airline passengers who may pose a threat to air travel.,3
"Phelps Seeks [[More]] Gold at [[World]] [[Championships]]  INDIANAPOLIS ([[Reuters]]) - [[Still]] riding a [[wave]] of euphoria  from the [[Olympics]], Michael [[Phelps]] returns to the pool this week  at the world short course swimming championships seeking a  repeat of his six gold medals in Athens.","Phelps Seeks [[M]] [[ore]] Gold at [[Worⅼd]] [[Chɑmpionships]]  INDIANAPOLIS ([[Reսters]]) - [[Sill]] riding a [[wɑve]] of euphoria  from the [[Oⅼympics]], Michael [[Pheps]] returns to the pool this week  at the world short course swimming championships seeking a  repeat of his six gold medals in Athens.",1
"US [[suspends]] helicopter flights after [[Japan]] [[crash]] ([[AFP]]) [[AFP]] - [[The]] [[United]] States suspended [[flights]] of CH-53D [[military]] [[helicopters]] in Japan, bowing to protests over a crash in an Okinawa university campus.","US [[su]] [[spends]] helicopter flights after [[Jɑpan]] [[cⲅash]] ([[A]] [[FP]]) [[A]] [[FP]] - [[Thе]] [[Unitеd]] States suspended [[fⅼights]] of CH-53D [[miliatry]] [[helіcopters]] in Japan, bowing to protests over a crash in an Okinawa university campus.",0
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, [[Tom]] O'Brien, if only for a moment, stopped being [[Boston]] College's [[coach]]. On that [[day]], as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[gmae]] day When the attacks came on Sept. 11, 2001, [[Tm]] O'Brien, if only for a moment, stopped being [[Bostоn]] College's [[coacհ]]. On that [[dy]], as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"[[Viacom]], [[Disney]] [[pay]] \$1.5M FCC fine Disney and [[Viacom]] agreed to a [[fine]] of \$[[1]].5 [[million]] from the [[Federal]] [[Communications]] [[Commission]] over claims their children #39;s cable television networks violated advertising restrictions, the FCC said [[Thursday]].","[[Vacom]], [[Disոey]] [[pɑy]] \$1.5M FCC fine Disney and [[Viɑcom]] agreed to a [[𝚏ine]] of \$[[l]].5 [[miⅼlion]] from the [[Federaⅼ]] [[Communica𝚝ions]] [[Commisson]] over claims their children #39;s cable television networks violated advertising restrictions, the FCC said [[Thrsday]].",2
"US Airways, Pilots [[Union]] [[Near]] Agreement US Airways is seeking \$[[800]] million in [[concessions]] from [[employee]] unions as it attempts to [[avoid]] filing [[Chapter]] [[11]]. [[The]] Air Line [[Pilots]] Association will present its proposal on the evening of ","US Airways, Pilots [[Unon]] [[Neaⲅ]] Agreement US Airways is seeking \$[[Ȣ00]] million in [[concess]] [[ions]] from [[еmployee]] unions as it attempts to [[ɑvoid]] filing [[Chapteⲅ]] [[l1]]. [[Te]] Air Line [[Piots]] Association will present its proposal on the evening of ",2
[[Shares]] of Video Game Makers Rise Sharply Shares of video game makers rose sharply Friday after analysts reported industry sales increased 11 percent last month due mainly to the strength of two blockbuster titles that have proven to be the holiday season #39;s biggest sellers.,[[Sharеs]] of Video Game Makers Rise Sharply Shares of video game makers rose sharply Friday after analysts reported industry sales increased 11 percent last month due mainly to the strength of two blockbuster titles that have proven to be the holiday season #39;s biggest sellers.,2
"Hurricane Ivan again growing in strength, [[Caribbean]] [[islands]] &lt;b&gt;...&lt;/b&gt; [[Islanders]] scrambled to put up storm shutters and buy water as hurricane Ivan churned toward [[Barbados]] just days after hurricane Frances tore across the Caribbean and through Florida.","Hurricane Ivan again growing in strength, [[Caⲅibbean]] [[ilsands]] &lt;b&gt;...&lt;/b&gt; [[Isanders]] scrambled to put up storm shutters and buy water as hurricane Ivan churned toward [[Barados]] just days after hurricane Frances tore across the Caribbean and through Florida.",0
