original_text,perturbed_text,label
"Singapore govt [[extends]] third-party war risk [[insurance]] SINGAPORE : The government is [[extending]] third-party war risk [[insurance]] [[cover]] to the Civil [[Aviation]] [[Authority]] of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt [[offer]] third-party war risk [[indemnity]] SINGAPORE : The government is [[extend]] third-party war risk [[indemnity]] [[overlay]] to the Civil [[air]] [[office]] of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",2
"Mills [[Grabs]] \$1B Portfolio; Taubman [[Likely]] to [[Lose]] [[Contracts]] [[Mills]] Corp. agreed to purchase a 50 percent interest in [[nine]] [[malls]] owned by [[General]] Motors Asset Management Corp. for just over \$[[1]] [[billion]], creating a [[new]] [[joint]] venture between the [[groups]]. The [[deal]] will [[extend]] ...","Mills [[snatch]] \$1B Portfolio; Taubman [[potential]] to [[miss]] [[compact]] [[factory]] Corp. agreed to purchase a 50 percent interest in [[club]] [[promenade]] owned by [[cosmopolitan]] Motors Asset Management Corp. for just over \$[[unity]] [[jillion]], creating a [[newly]] [[join]] venture between the [[group]]. The [[stack]] will [[cover]] ...",2
"Sun to shine spotlight on new operating system, Solaris 10 Sun Microsystems SUNW is expected to release a new version of its [[operating]] system today - a big part of the struggling computer maker #39;s plan to save itself.","Sun to shine spotlight on new operating system, Solaris 10 Sun Microsystems SUNW is expected to release a new version of its [[mesh]] system today - a big part of the struggling computer maker #39;s plan to save itself.",3
"[[Fed]] [[Cup]] all [[tied]] up FRANCE #39;[[S]] Russian-born Tatiana Golovin [[left]] the Fed [[Cup]] final [[hanging]] in the [[balance]] [[today]] as she [[beat]] Russia #39;s US [[Open]] [[champion]] Svetlana Kuznetsova 6-4, 6-1 to level the [[tie]] at 2-2 and take it to the final [[doubles]] [[match]].","[[feed]] [[transfuse]] all [[connect]] up FRANCE #39;[[siemens]] Russian-born Tatiana Golovin [[result]] the Fed [[cup]] final [[cling]] in the [[equilibrium]] [[now]] as she [[crush]] Russia #39;s US [[outdoors]] [[genius]] Svetlana Kuznetsova 6-4, 6-1 to level the [[tie-up]] at 2-2 and take it to the final [[double]] [[agree]].",1
[[Today]] in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a [[tear]] after winning the gold medal in the [[women]] #39;s [[road]] [[cycling]] [[individual]] time trial at the Vouliagmeni Olympic [[Centre]] in Athens on [[Wednesday]]. ,[[now]] in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a [[pluck]] after winning the gold medal in the [[char]] #39;s [[route]] [[cycle]] [[item-by-item]] time trial at the Vouliagmeni Olympic [[centre]] in Athens on [[Wed]]. ,1
Oil Prices Set a New Record Above \$50  SINGAPORE (Reuters) - Oil prices set a new [[record]] above \$50  a barrel on Tuesday as a prolonged U.S. production outage  [[following]] Hurricane Ivan [[attracted]] [[fresh]] [[speculative]] [[buying]].,Oil Prices Set a New Record Above \$50  SINGAPORE (Reuters) - Oil prices set a new [[enter]] above \$50  a barrel on Tuesday as a prolonged U.S. production outage  [[accompany]] Hurricane Ivan [[draw]] [[overbold]] [[questioning]] [[bribe]].,2
Sun's Looking Glass Provides 3D [[View]] Developers [[get]] early [[code]] for new operating [[system]] 'skin' [[still]] being crafted.,Sun's Looking Glass Provides 3D [[sentiment]] Developers [[beat]] early [[encipher]] for new operating [[organisation]] 'skin' [[static]] being crafted.,3
"[[US]] suspends helicopter [[flights]] after Japan [[crash]] (AFP) AFP - The [[United]] [[States]] [[suspended]] [[flights]] of CH-53D military helicopters in [[Japan]], bowing to [[protests]] over a crash in an Okinawa university campus.","[[uracil]] suspends helicopter [[trajectory]] after Japan [[ram]] (AFP) AFP - The [[link]] [[DoS]] [[debar]] [[trajectory]] of CH-53D military helicopters in [[Nippon]], bowing to [[objection]] over a crash in an Okinawa university campus.",0
"Anniversary [[remembered]] on [[game]] day When the attacks came on [[Sept]]. 11, 2001, Tom O'Brien, if only for a moment, [[stopped]] being Boston College's coach. On that day, as the World Trade [[Center]] and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary [[recollect]] on [[lame]] day When the attacks came on [[kinsfolk]]. 11, 2001, Tom O'Brien, if only for a moment, [[discontinue]] being Boston College's coach. On that day, as the World Trade [[center]] and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #[[39]];s cable television [[networks]] violated [[advertising]] restrictions, the FCC said Thursday.","Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #[[thirty-nine]];s cable television [[web]] violated [[advertisement]] restrictions, the FCC said Thursday.",2
