original_text,perturbed_text,label
"Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the [[Singapore]] [[Airlines]] group.","Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the [[Singaporh]] [[Airlies]] group.",2
Govt. to Test New Air Passenger [[Screening]] Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline [[passengers]] who [[may]] pose a threat to air [[travel]].,Govt. to Test New Air Passenger [[ScrVening]] Program The US government unveiled plans on Thursday for a revised [[computLer-based]] program using personal information to identify airline [[pssengers]] who [[amy]] pose a threat to air [[trave]].,3
[[Sun's]] Looking Glass Provides [[3D]] [[View]] [[Developers]] get [[early]] [[code]] for [[new]] [[operating]] [[system]] '[[skin']] [[still]] being [[crafted]].,[[Suns']] Looking Glass Provides [[D]] [[Vie]] [[Deveopers]] get [[earlY]] [[coed]] for [[ne]] [[operatig]] [[sytem]] '[[sBkin']] [[till]] being [[craeted]].,3
"[[US]] [[suspends]] [[helicopter]] [[flights]] after [[Japan]] [[crash]] ([[AFP]]) [[AFP]] - [[The]] [[United]] [[States]] suspended [[flights]] of [[CH-53D]] [[military]] helicopters in Japan, bowing to protests over a crash in an [[Okinawa]] [[university]] [[campus]].","[[UH]] [[suspendUs]] [[heilcopter]] [[flighs]] after [[Jaapn]] [[rash]] ([[FAP]]) [[FP]] - [[he]] [[Lnited]] [[State]] suspended [[filghts]] of [[CH-g3D]] [[milVtary]] helicopters in Japan, bowing to protests over a crash in an [[OkLnawa]] [[Eniversity]] [[camups]].",0
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, [[Tom]] O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a [[Navy]] man.","Anniversary remembered on [[gamZ]] day When the attacks came on Sept. 11, 2001, [[Tou]] O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a [[avy]] man.",1
"[[Viacom]], Disney pay \$1.5M [[FCC]] fine [[Disney]] and [[Viacom]] agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s [[cable]] [[television]] networks [[violated]] [[advertising]] [[restrictions]], the [[FCC]] [[said]] Thursday.","[[Viacmo]], Disney pay \$1.5M [[FC]] fine [[Digsney]] and [[Viacmo]] agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s [[acble]] [[televisioe]] networks [[violaetd]] [[advertiging]] [[restrictioMns]], the [[FClC]] [[sZaid]] Thursday.",2
[[Pfizer]] Sends Out Update On [[Drug]] [[Bextra]] Pfizer [[Inc]]. said Friday that it will provide health-care professionals with additional information about its [[Bextra]] [[arthritis]] [[drug]] and that it will conduct further [[studies]] to [[confirm]] the [[drug]] #[[39]];s long-term cardiovascular safety record.,[[Pfizuer]] Sends Out Update On [[Dru]] [[Beutra]] Pfizer [[InH]]. said Friday that it will provide health-care professionals with additional information about its [[Betxra]] [[arthrBitis]] [[drg]] and that it will conduct further [[studiTs]] to [[kconfirm]] the [[drtug]] #[[3T9]];s long-term cardiovascular safety record.,2
[[MPAA]] widens [[piracy]] net Hollywood [[studios]] [[launched]] [[legal]] attacks [[Tuesday]] on the [[computer]] [[server]] [[operators]] they claim are the [[technological]] [[middlemen]] [[making]] [[online]] film [[theft]] [[possible]].,[[MPA]] widens [[piacy]] net Hollywood [[studio]] [[blaunched]] [[legla]] attacks [[TueYsday]] on the [[compuer]] [[serveT]] [[operator]] they claim are the [[tecPnological]] [[middlemn]] [[Gmaking]] [[onlie]] film [[twheft]] [[opssible]].,3
"[[From]] overtime rules to job losses from outsourcing overseas to &lt;b&gt;...&lt;/b&gt; [[Labor]] Day is one of those terms, like driveway and parkway, that means the opposite of what it seems to mean. Honoring the nation #39;s workers, Labor Day is not for working but for picnics.","[[Farom]] overtime rules to job losses from outsourcing overseas to &lt;b&gt;...&lt;/b&gt; [[LabXr]] Day is one of those terms, like driveway and parkway, that means the opposite of what it seems to mean. Honoring the nation #39;s workers, Labor Day is not for working but for picnics.",2
"[[Philip]] [[Morris]], plaintiffs [[fighting]] again SPRINGFIELD, [[Ill]]. [[Philip]] Morris and lawyers who won a ten-(B)[[billion-dollar]] [[judgment]] against the [[company]] are fighting again. [[The]] [[cigarette]] maker on Monday asked the Illinois [[Supreme]] [[Court]] to disqualify a Chicago ","[[hPilip]] [[Morrs]], plaintiffs [[Ffighting]] again SPRINGFIELD, [[Il]]. [[Phiilp]] Morris and lawyers who won a ten-(B)[[billin-dollar]] [[judgmnet]] against the [[cjmpany]] are fighting again. [[hTe]] [[cigaretet]] maker on Monday asked the Illinois [[Superme]] [[oCurt]] to disqualify a Chicago ",2
