original_text,perturbed_text,label
"Singapore govt extends third-party war risk [[insurance]] SINGAPORE : The government is extending third-party war risk [[insurance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt extends third-party war risk [[iոsurance]] SINGAPORE : The government is extending third-party war risk [[iոsurance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",2
[[President]] Hu [[congratulates]] [[Sihamoni]] on [[becoming]] king of [[Cambodia]] Chinese [[President]] [[Hu]] Jintao sent a message to [[Norodom]] [[Sihamoni]] on [[Thursday]] to congratulate him on his election as the king of Cambodia.,[[Presidnet]] Hu [[coոgratulates]] [[Sihamoոi]] on [[becomiոg]] king of [[Cambоdia]] Chinese [[Presidеnt]] [[Hս]] Jintao sent a message to [[Nordoom]] [[Sihamoոi]] on [[Thսrsday]] to congratulate him on his election as the king of Cambodia.,0
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's [[coach]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, [[O'Brien]] was a Navy man.","Anniversary remembered on [[gɑme]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's [[cocah]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, [[O`Brien]] was a Navy man.",1
"[[Viacom]], [[Disney]] pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the [[Federal]] Communications [[Commission]] over claims their children #39;s [[cable]] television networks violated advertising restrictions, the FCC said Thursday.","[[Viacоm]], [[Dsiney]] pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the [[Federaⅼ]] Communications [[Comimssion]] over claims their children #39;s [[cɑble]] television networks violated advertising restrictions, the FCC said Thursday.",2
[[Pfizer]] Sends Out [[Update]] [[On]] [[Drug]] [[Bextra]] [[Pfizer]] [[Inc]]. said Friday that it will [[provide]] health-care [[professionals]] with additional information about its Bextra arthritis drug and that it will conduct further studies to [[confirm]] the drug #39;s long-term cardiovascular safety record.,[[Pfіzer]] Sends Out [[Uрdate]] [[Oո]] [[Dr]] [[ug]] [[Bex]] [[tra]] [[Pfizeⲅ]] [[Iոc]]. said Friday that it will [[providе]] health-care [[professiоnals]] with additional information about its Bextra arthritis drug and that it will conduct further studies to [[confirｍ]] the drug #39;s long-term cardiovascular safety record.,2
"Restive Maldives eases curfew after rounding up dissidents (AFP) AFP - A curfew in the capital of the [[Maldives]] was [[eased]] but [[parliament]] [[sessions]] were put off [[indefinitely]] and [[emergency]] rule [[continued]] [[following]] [[last]] [[week's]] [[riots]], officials and residents said.","Restive Maldives eases curfew after rounding up dissidents (AFP) AFP - A curfew in the capital of the [[Mladives]] was [[easd]] but [[parlament]] [[sessio]] [[ns]] were put off [[iոdefinitely]] and [[e]] [[mergency]] rule [[continueԁ]] [[followiոg]] [[lɑst]] [[wеek's]] [[r]] [[iots]], officials and residents said.",0
"Mills Grabs \$1B [[Portfolio]]; Taubman [[Likely]] to [[Lose]] Contracts [[Mills]] [[Corp]]. agreed to [[purchase]] a 50 percent [[interest]] in nine malls owned by [[General]] [[Motors]] Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...","Mills Grabs \$1B [[Pоrtfolio]]; Taubman [[Likly]] to [[Loѕe]] Contracts [[Millѕ]] [[Cоrp]]. agreed to [[pսrchase]] a 50 percent [[iոterest]] in nine malls owned by [[Genеral]] [[Moto]] [[rs]] Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...",2
"Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former [[chess]] champion Bobby Fischer's announcement thathe is [[engaged]] to a Japanese woman [[could]] win him sympathy [[among]] [[Japanese]] officials and help him avoid [[deportation]] to the United States, his fiancee and one of his supporters said Tuesday.","Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former [[chss]] champion Bobby Fischer's announcement thathe is [[engaɡed]] to a Japanese woman [[cuold]] win him sympathy [[aong]] [[Jɑpanese]] officials and help him avoid [[deportatioո]] to the United States, his fiancee and one of his supporters said Tuesday.",0
"PeopleSoft CEO [[Ousted]] for  #39;Situational Ethics #39; AccountingWEB.com - October 06, 2004 - The opening of a trial related to Oracle #39;s takeover bid of PeopleSoft featured the revelation that CEO Craig Conway was fired last week for making misleading statements about PeopleSoft #39;s sales.","PeopleSoft CEO [[Ous𝚝ed]] for  #39;Situational Ethics #39; AccountingWEB.com - October 06, 2004 - The opening of a trial related to Oracle #39;s takeover bid of PeopleSoft featured the revelation that CEO Craig Conway was fired last week for making misleading statements about PeopleSoft #39;s sales.",2
"Gazprom Plans LNG Terminal in US Gazprom came a step closer to the liquefied natural [[gas]] [[market]] on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.","Gazprom Plans LNG Terminal in US Gazprom came a step closer to the liquefied natural [[gs]] [[makret]] on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.",2
