original_text,perturbed_text,label
"Singapore [[govt]] extends third-party [[war]] risk [[insurance]] SINGAPORE : [[The]] government is extending third-party war [[risk]] [[insurance]] cover to the Civil [[Aviation]] Authority of Singapore and SATS Security Services, a unit of the [[Singapore]] [[Airlines]] group.","Singapore [[gov𝚝]] extends third-party [[waⲅ]] risk [[insuranϲe]] SINGAPORE : [[T]] [[he]] government is extending third-party war [[ris𝒌]] [[insuraոce]] cover to the Civil [[Aѵiation]] Authority of Singapore and SATS Security Services, a unit of the [[Singapоre]] [[Aіrlines]] group.",2
"[[Sun]] to shine spotlight on new operating system, [[Solaris]] 10 Sun [[Microsystems]] SUNW is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.","[[S]] [[un]] to shine spotlight on new operating system, [[Solar]] [[is]] 10 Sun [[Microsstems]] SUNW is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.",3
"Fed Cup all tied up FRANCE #[[39]];S [[Russian-born]] [[Tatiana]] [[Golovin]] [[left]] the Fed [[Cup]] [[final]] hanging in the balance today as she beat Russia #39;s US [[Open]] champion [[Svetlana]] Kuznetsova [[6-4]], [[6-1]] to level the tie at [[2-2]] and take it to the final doubles match.","Fed Cup all tied up FRANCE #[[Ʒ9]];S [[Russian-boⲅn]] [[Ta𝚝iana]] [[Golоvin]] [[lft]] the Fed [[C]] [[up]] [[finaⅼ]] hanging in the balance today as she beat Russia #39;s US [[Opeո]] champion [[Sveltana]] Kuznetsova [[б-4]], [[б-1]] to level the tie at [[2-ᒿ]] and take it to the final doubles match.",1
Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after [[winning]] the gold medal in the women #39;s road [[cycling]] individual time trial at the [[Vouliagmeni]] [[Olympic]] Centre in Athens on [[Wednesday]]. ,Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after [[ԝinning]] the gold medal in the women #39;s road [[cyclinɡ]] individual time trial at the [[Vouliagmenі]] [[Olympіc]] Centre in Athens on [[Wednesԁay]]. ,1
President Hu [[congratulates]] Sihamoni on becoming king of Cambodia Chinese President Hu Jintao sent a message to Norodom Sihamoni on Thursday to [[congratulate]] him on his election as the king of [[Cambodia]].,President Hu [[conɡratulates]] Sihamoni on becoming king of Cambodia Chinese President Hu Jintao sent a message to Norodom Sihamoni on Thursday to [[congratulɑte]] him on his election as the king of [[Cɑmbodia]].,0
"US suspends helicopter flights after Japan crash (AFP) AFP - The United [[States]] suspended flights of CH-53D [[military]] [[helicopters]] in Japan, [[bowing]] to protests over a crash in an [[Okinawa]] university campus.","US suspends helicopter flights after Japan crash (AFP) AFP - The United [[Stats]] suspended flights of CH-53D [[militaⲅy]] [[helicoptеrs]] in Japan, [[bowіng]] to protests over a crash in an [[Okinɑwa]] university campus.",0
"Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom [[O'Brien]], if only for a moment, stopped being Boston [[College's]] [[coach]]. On that day, as the World Trade Center and Pentagon [[smoldered]] and the world stood still, O'Brien was a [[Navy]] man.","Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom [[O']] [[Brien]], if only for a moment, stopped being Boston [[Colⅼege's]] [[coacհ]]. On that day, as the World Trade Center and Pentagon [[smоldered]] and the world stood still, O'Brien was a [[N]] [[avy]] man.",1
"Viacom, [[Disney]] pay \$[[1]].5M FCC fine Disney and [[Viacom]] agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #[[39]];s [[cable]] [[television]] [[networks]] violated [[advertising]] restrictions, the FCC [[said]] [[Thursday]].","Viacom, [[Diney]] pay \$[[l]].5M FCC fine Disney and [[Viacoｍ]] agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #[[3৭]];s [[cabⅼe]] [[televsiion]] [[networkѕ]] violated [[advertiѕing]] restrictions, the FCC [[saiԁ]] [[Thursԁay]].",2
Pfizer Sends Out Update On Drug Bextra Pfizer Inc. said Friday that it will [[provide]] [[health-care]] [[professionals]] with [[additional]] [[information]] about its Bextra [[arthritis]] drug and that it will conduct further studies to [[confirm]] the [[drug]] #[[39]];s long-term cardiovascular [[safety]] record.,Pfizer Sends Out Update On Drug Bextra Pfizer Inc. said Friday that it will [[providе]] [[health˗care]] [[professiоnals]] with [[additiоnal]] [[informa𝚝ion]] about its Bextra [[arthritiѕ]] drug and that it will conduct further studies to [[cofnirm]] the [[dr]] [[ug]] #[[Ʒ9]];s long-term cardiovascular [[saety]] record.,2
"Restive Maldives [[eases]] [[curfew]] after [[rounding]] up dissidents (AFP) AFP - A curfew in the [[capital]] of the Maldives was [[eased]] but [[parliament]] sessions were [[put]] off [[indefinitely]] and emergency [[rule]] continued following last [[week's]] riots, [[officials]] and [[residents]] said.","Restive Maldives [[easеs]] [[cսrfew]] after [[roսnding]] up dissidents (AFP) AFP - A curfew in the [[capitaⅼ]] of the Maldives was [[eɑsed]] but [[pɑrliament]] sessions were [[pսt]] off [[iոdefinitely]] and emergency [[rսle]] continued following last [[weеk's]] riots, [[оfficials]] and [[reisdents]] said.",0
"Broncos DT Elliss [[Out]] for the [[Season]]  ENGLEWOOD, [[Colo]]. (Sports Network) - [[Veteran]] [[defensive]]  [[tackle]] [[Luther]] Elliss of the Denver Broncos will miss the  remainder of the season because of a herniated disk in his  lower back.","Broncos DT Elliss [[Oսt]] for the [[Seaѕon]]  ENGLEWOOD, [[Clo]]. (Sports Network) - [[Veteraո]] [[defens]] [[ive]]  [[tacke]] [[Lutհer]] Elliss of the Denver Broncos will miss the  remainder of the season because of a herniated disk in his  lower back.",1
