original_text,perturbed_text,label
"Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending [[third-party]] war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] group.","Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending [[full]] war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore [[air]] group.",2
"Viacom, Disney [[pay]] \$1.5M FCC fine Disney and Viacom [[agreed]] to a fine of \$1.5 million from the Federal Communications Commission over [[claims]] their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.","Viacom, Disney [[online]] \$1.5M FCC fine Disney and Viacom [[led]] to a fine of \$1.5 million from the Federal Communications Commission over [[exposing]] their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.",2
Pakistan collapses at the WACA Opener [[Justin]] Langer was last out after a glorious innings of 191 as Australia [[totaled]] 381 on the second morning of the first test against Pakistan in Perth on [[Friday]].,Pakistan collapses at the WACA Opener [[michael]] Langer was last out after a glorious innings of 191 as Australia [[passed]] 381 on the second morning of the first test against Pakistan in Perth on [[top]].,1
"Annan Starts [[Reshuffling]] [[UN]] Staff for Reform Push (Reuters) Reuters - U.[[N]]. Secretary-General [[Kofi]]\[[Annan]] on Monday chose the high-profile British head of a key\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.","Annan Starts [[mentoring]] [[news]] Staff for Reform Push (Reuters) Reuters - U.[[isn]]. Secretary-General [[banks]]\[[cbs]] on Monday chose the high-profile British head of a key\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.",0
"Alamosa Offers to Buy AirGate (Reuters) [[Reuters]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.","Alamosa Offers to Buy AirGate (Reuters) [[reuters]] - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.",3
Malaysia #39;s [[Anwar]] [[Returns]] to Hero #39;s Welcome Malaysia #39;s former deputy [[prime]] minister Anwar Ibrahim has come home to a rock star #39;s [[welcome]] Sunday. He [[returned]] from undergoing back surgery in Germany following his release from [[prison]] last [[month]].,Malaysia #39;s [[malaysia]] [[returns]] to Hero #39;s Welcome Malaysia #39;s former deputy [[incumbent]] minister Anwar Ibrahim has come home to a rock star #39;s [[hello]] Sunday. He [[return]] from undergoing back surgery in Germany following his release from [[jail]] last [[quarter]].,0
"Hurricanes soak Knight Ridder #39;s 3Q Knight Ridder [[Inc]]., [[publisher]] of the Miami Herald and the Philadelphia Inquirer, [[said]] third-quarter [[earnings]] will miss Wall Street estimates due to the impact of three recent [[hurricanes]] on its Florida newspapers.","Hurricanes soak Knight Ridder #39;s 3Q Knight Ridder [[inc]]., [[editor]] of the Miami Herald and the Philadelphia Inquirer, [[stated]] third-quarter [[news]] will miss Wall Street estimates due to the impact of three recent [[cyclones]] on its Florida newspapers.",2
PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said PeopleSoft [[Inc]]. customers have become more comfortable with the prospect of a [[merger]] between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.,PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said PeopleSoft [[company]]. customers have become more comfortable with the prospect of a [[merging]] between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.,2
"SICK KIDS VS. DISNEY IN  #39;PETER PAN #39; DUSTUP It #39;s a story that would make Peter Pan [[glad]] that he never grew up. Walt Disney Co. is [[caught]] in a feud with a UK children #39;s hospital over the copyright to JM Barrie #39;s [[classic]] novel,  quot;Peter Pan.","SICK KIDS VS. DISNEY IN  #39;PETER PAN #39; DUSTUP It #39;s a story that would make Peter Pan [[realise]] that he never grew up. Walt Disney Co. is [[mentioned]] in a feud with a UK children #39;s hospital over the copyright to JM Barrie #39;s [[original]] novel,  quot;Peter Pan.",2
Movie Studios to Sue Illegal [[Film-File]] Traders Movie studios and the Motion Picture [[Association]] of America said on Thursday they would sue [[individuals]] suspected of illegally distributing movies over the [[Internet]].,Movie Studios to Sue Illegal [[currency]] Traders Movie studios and the Motion Picture [[association]] of America said on Thursday they would sue [[persons]] suspected of illegally distributing movies over the [[day]].,3
"ATA: Customers Won #39;t Be [[Affected]] By Bankruptcy INDIANAPOLIS -- [[ATA]] says it will honor all tickets and [[maintain]] its full schedule, after filing for Chapter 11 bankruptcy Tuesday.","ATA: Customers Won #39;t Be [[impacted]] By Bankruptcy INDIANAPOLIS -- [[is]] says it will honor all tickets and [[deliver]] its full schedule, after filing for Chapter 11 bankruptcy Tuesday.",2
"Profit Plunges at International Game Tech International Game Technology, the world #39;s biggest maker of slot [[machines]], Tuesday said said profit for its latest [[quarter]] fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.","Profit Plunges at International Game Tech International Game Technology, the world #39;s biggest maker of slot [[devices]], Tuesday said said profit for its latest [[releases]] fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.",2
Britons still prefer fish n'chips (AFP) AFP - Traditional [[fish-and-chips]] along with cherished pub grub remain the dishes of choice for Britons [[outstripping]] Chinese or Indian take-aways.,Britons still prefer fish n'chips (AFP) AFP - Traditional [[fishes]] along with cherished pub grub remain the dishes of choice for Britons [[wanting]] Chinese or Indian take-aways.,0
"[[China]] Says Taiwan Spy Also Operated in U.S. - [[Media]]  BEIJING (Reuters) - Beijing on Monday accused a  Chinese-American [[arrested]] for spying for [[Taiwan]] of building an  [[espionage]] network in the United States, and said he could go on  trial very soon.","[[source]] Says Taiwan Spy Also Operated in U.S. - [[website]]  BEIJING (Reuters) - Beijing on Monday accused a  Chinese-American [[witness]] for spying for [[taiwan]] of building an  [[spying]] network in the United States, and said he could go on  trial very soon.",0
"Florida weather may help Israeli [[citrus]] industry As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ","Florida weather may help Israeli [[business]] industry As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ",2
Disney Rules Out New Deal with Pixar Studios In January Disney and Pixar [[terminated]] their talks to extend a distribution partnership that has created such cartoon hits as  quot;[[Finding]] Nemo quot; and the  quot;[[Toy]] [[Story]] quot; series.,Disney Rules Out New Deal with Pixar Studios In January Disney and Pixar [[ended]] their talks to extend a distribution partnership that has created such cartoon hits as  quot;[[alien]] Nemo quot; and the  quot;[[robot]] [[story]] quot; series.,2
Athens - a \$12bn bill THE world sighed with relief when Greeks kept their promise to deliver some of the world #39;s finest sport venues in time for the Athens [[Olympics]].,Athens - a \$12bn bill THE world sighed with relief when Greeks kept their promise to deliver some of the world #39;s finest sport venues in time for the Athens [[paralympics]].,1
"Maid sues Sony Pictures exec p2pnet.[[net]] [[News-]] James Jackson, vp of legal affairs for Sony Pictures Entertainment, filed for bankruptcy protection just days before a lawsuit accusing him and his wife of involuntary servitude, false imprisonment, invasion of privacy, negligence and ","Maid sues Sony Pictures exec p2pnet.[[good]] [[news]] James Jackson, vp of legal affairs for Sony Pictures Entertainment, filed for bankruptcy protection just days before a lawsuit accusing him and his wife of involuntary servitude, false imprisonment, invasion of privacy, negligence and ",3
"Kansas [[State]] 76, Arkansas-Pine Bluff 42 Clent Stewart scored a [[career-high]] 15 points and Kansas State used stifling defense for a [[76-42]] victory over Arkansas-Pine Bluff on Monday.","Kansas [[university]] 76, Arkansas-Pine Bluff 42 Clent Stewart scored a [[massive]] 15 points and Kansas State used stifling defense for a [[semifinal]] victory over Arkansas-Pine Bluff on Monday.",1
Rain threatens triangular final (AFP) [[AFP]] - Organisers were left banking on the Dutch weather to spare Saturday's final of the triangular cricket tournament after deciding against altering the fixture schedule in a bid to beat the rain that has marred this warm-up event for next month's ICC Champions Trophy in England.,Rain threatens triangular final (AFP) [[re]] - Organisers were left banking on the Dutch weather to spare Saturday's final of the triangular cricket tournament after deciding against altering the fixture schedule in a bid to beat the rain that has marred this warm-up event for next month's ICC Champions Trophy in England.,0
"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil [[spills]], the tire chunks, the sharp pieces of debris and the other typical [[racetrack]] hazards on Sunday.","Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil [[well]], the tire chunks, the sharp pieces of debris and the other typical [[highway]] hazards on Sunday.",1
"Military Buoys Profit at Defense Firms  CHICAGO (Reuters) - Robust demand for [[military]] equipment  and technology led four U.S. [[defense]] companies to post higher  quarterly profit on [[Wednesday]], with jet maker Boeing Co. &lt;A [[HREF]]=""[[http]]://[[www]].[[investor]].reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt;  reporting a 78 percent jump in earnings despite a decline in  commercial airplane [[revenue]].","Military Buoys Profit at Defense Firms  CHICAGO (Reuters) - Robust demand for [[dod]] equipment  and technology led four U.S. [[defence]] companies to post higher  quarterly profit on [[employees]], with jet maker Boeing Co. &lt;A [[location]]=""[[format]]://[[abstract]].[[article]].reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt;  reporting a 78 percent jump in earnings despite a decline in  commercial airplane [[traffic]].",2
Atlas Copco to Sell Electric Tool Business Swedish engineering company Atlas [[Copco]] said Monday it will sell its electric tool business to Hong Kong-based [[Techtronic]] Industries Co.,Atlas Copco to Sell Electric Tool Business Swedish engineering company Atlas [[software]] said Monday it will sell its electric tool business to Hong Kong-based [[space]] Industries Co.,2
"Citrix [[buying]] VPN company [[Net6]] for \$50 million BOSTON - Citrix Systems is buying [[Net6]], a privately-held maker of SSL ([[Secure]] Socket [[Layer]]) VPN (Virtual Private [[Network]]) technology, for \$50 [[million]] cash, Citrix said Tuesday.","Citrix [[holding]] VPN company [[stocks]] for \$50 million BOSTON - Citrix Systems is buying [[secure]], a privately-held maker of SSL ([[secure]] Socket [[internet]]) VPN (Virtual Private [[networks]]) technology, for \$50 [[billion]] cash, Citrix said Tuesday.",3
"Lawyers In the Limelight By all appearances, Steven Woghin was a lawyer at the top of his game. After years in government service, the former Justice Department attorney had worked his way up to a comfortable six-figure salary and the chief legal job at software maker Computer Associates International [[Inc]].","Lawyers In the Limelight By all appearances, Steven Woghin was a lawyer at the top of his game. After years in government service, the former Justice Department attorney had worked his way up to a comfortable six-figure salary and the chief legal job at software maker Computer Associates International [[ltd]].",2
[[IBM]] Claims [[Computing]] Crown (The Motley [[Fool]]) [[The]] [[Motley]] Fool - IBM (NYSE: IBM - News) has new bragging rights. Press reports indicate that the technology giant has created the world's fastest supercomputer two years after a Japanese computer [[claimed]] that title.,[[ibm]] Claims [[name]] Crown (The Motley [[fool]]) [[an]] [[tley]] Fool - IBM (NYSE: IBM - News) has new bragging rights. Press reports indicate that the technology giant has created the world's fastest supercomputer two years after a Japanese computer [[deserves]] that title.,3
