original_text,perturbed_text,label
"Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war [[risk]] insurance cover to the Civil [[Aviation]] Authority of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] group.","Singapore govt extends third-party war risk insurance SINGAPORE : The government is extending third-party war [[wrisk]] insurance cover to the Civil [[AviaCtion]] Authority of Singapore and SATS Security Services, a unit of the Singapore [[hirlines]] group.",2
"Mills Grabs \$[[1B]] Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a [[50]] percent [[interest]] in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a [[new]] joint venture between the groups. The deal will extend ...","Mills Grabs \$[[1p]] Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a [[05]] percent [[interes]] in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a [[nwe]] joint venture between the groups. The deal will extend ...",2
"Sun to shine spotlight on new operating system, [[Solaris]] 10 Sun [[Microsystems]] [[SUNW]] is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.","Sun to shine spotlight on new operating system, [[Soaris]] 10 Sun [[Microsystmes]] [[SUW]] is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.",3
President Hu congratulates Sihamoni on becoming king of Cambodia Chinese President Hu [[Jintao]] sent a message to Norodom Sihamoni on Thursday to [[congratulate]] him on his [[election]] as the king of Cambodia.,President Hu congratulates Sihamoni on becoming king of Cambodia Chinese President Hu [[Jintoa]] sent a message to Norodom Sihamoni on Thursday to [[conrgatulate]] him on his [[elcetion]] as the king of Cambodia.,0
"[[Afghans]] rocky [[road]] to historic elections [[KALAKAN]], [[Afghanistan]] There were [[toothless]] old [[men]], [[turbaned]] and [[gray-bearded]], and young men not yet old [[enough]] to shave. There were [[mullahs]] and [[mujahedeen]], and the presidential candidate #[[39]];s [[3-year-old]] son.","[[ffghans]] rocky [[roan]] to historic elections [[KALAnAN]], [[AfgKanistan]] There were [[toothles]] old [[mne]], [[turbOaned]] and [[graay-bearded]], and young men not yet old [[eIough]] to shave. There were [[muQlahs]] and [[mujThedeen]], and the presidential candidate #[[3]];s [[3-yeaer-old]] son.",0
"[[US]] suspends [[helicopter]] flights after [[Japan]] crash (AFP) [[AFP]] - [[The]] United [[States]] suspended flights of CH-53D military helicopters in Japan, bowing to protests over a crash in an Okinawa university campus.","[[SU]] suspends [[helicoptXer]] flights after [[JaFan]] crash (AFP) [[AIFP]] - [[Te]] United [[StatGes]] suspended flights of CH-53D military helicopters in Japan, bowing to protests over a crash in an Okinawa university campus.",0
"Anniversary remembered on [[game]] [[day]] When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Boston]] College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[gmae]] [[dya]] When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[oBston]] College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"Viacom, Disney pay \$1.5M FCC fine [[Disney]] and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable [[television]] [[networks]] violated [[advertising]] restrictions, the [[FCC]] [[said]] [[Thursday]].","Viacom, Disney pay \$1.5M FCC fine [[Dinsey]] and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable [[teleision]] [[netwoks]] violated [[adevrtising]] restrictions, the [[FC]] [[sad]] [[Thusday]].",2
Pfizer Sends Out Update On [[Drug]] Bextra Pfizer Inc. said Friday that it will provide health-care [[professionals]] with additional information about its Bextra arthritis [[drug]] and that it will conduct further studies to confirm the drug #39;s long-term [[cardiovascular]] safety record.,Pfizer Sends Out Update On [[Durg]] Bextra Pfizer Inc. said Friday that it will provide health-care [[probessionals]] with additional information about its Bextra arthritis [[durg]] and that it will conduct further studies to confirm the drug #39;s long-term [[cardiXovascular]] safety record.,2
"Starting today, [[funds']] stances on proxies are matter of record Every year, public companies put a number of questions before their [[stockholders]] for a vote. Investors weigh in on whether to reelect company [[directors]], reappoint auditors, and approve or kill plans to give big stock option packages to senior executives.","Starting today, [[fhnds']] stances on proxies are matter of record Every year, public companies put a number of questions before their [[stokcholders]] for a vote. Investors weigh in on whether to reelect company [[directfrs]], reappoint auditors, and approve or kill plans to give big stock option packages to senior executives.",2
"Baseball [[still]] learning lessons from '94 strike (USATODAY.com) USATODAY.com - In the 10 years since major [[league]] baseball's lights were dimmed and the World [[Series]] canceled, players and owners have cashed in.","Baseball [[stil]] learning lessons from '94 strike (USATODAY.com) USATODAY.com - In the 10 years since major [[leagZue]] baseball's lights were dimmed and the World [[Serise]] canceled, players and owners have cashed in.",1
"International [[Space]] Station Crew Begins Preflight Exams MOSCOW ([[AP]]) -- The replacement crew for the International [[Space]] Station started two days of [[preflight]] exams Monday, part of final preparations to relieve the two-man Russian-American crew [[finishing]] a [[six-month]] [[mission]].    [[Russian]] [[cosmonaut]] Salizhan Sharipov and U.S...","International [[Spce]] Station Crew Begins Preflight Exams MOSCOW ([[PA]]) -- The replacement crew for the International [[Spce]] Station started two days of [[premflight]] exams Monday, part of final preparations to relieve the two-man Russian-American crew [[finishin]] a [[swix-month]] [[missvion]].    [[Russain]] [[csomonaut]] Salizhan Sharipov and U.S...",3
