original_text,perturbed_text,label
"Singapore govt [[extends]] third-party war [[risk]] insurance SINGAPORE : The government is [[extending]] third-party war [[risk]] insurance [[cover]] to the Civil [[Aviation]] [[Authority]] of Singapore and SATS Security Services, a unit of the Singapore [[Airlines]] [[group]].","Singapore govt [[run]] third-party war [[hazard]] insurance SINGAPORE : The government is [[offer]] third-party war [[danger]] insurance [[overcompensate]] to the Civil [[airmanship]] [[bureau]] of Singapore and SATS Security Services, a unit of the Singapore [[airway]] [[grouping]].",2
"Mills Grabs \$1B Portfolio; Taubman Likely to Lose [[Contracts]] Mills Corp. agreed to purchase a 50 percent [[interest]] in nine [[malls]] owned by [[General]] Motors Asset Management Corp. for just over \$1 [[billion]], creating a new joint venture between the groups. The [[deal]] will [[extend]] ...","Mills Grabs \$1B Portfolio; Taubman Likely to Lose [[compress]] Mills Corp. agreed to purchase a 50 percent [[worry]] in nine [[mall]] owned by [[general]] Motors Asset Management Corp. for just over \$1 [[jillion]], creating a new joint venture between the groups. The [[bargain]] will [[unfold]] ...",2
"[[Fed]] [[Cup]] all [[tied]] up FRANCE #39;[[S]] Russian-born Tatiana Golovin [[left]] the [[Fed]] [[Cup]] [[final]] [[hanging]] in the [[balance]] today as she [[beat]] [[Russia]] #39;s [[US]] [[Open]] champion Svetlana Kuznetsova 6-4, 6-1 to [[level]] the [[tie]] at 2-2 and [[take]] it to the [[final]] [[doubles]] match.","[[give]] [[cup]] all [[connect]] up FRANCE #39;[[siemens]] Russian-born Tatiana Golovin [[forget]] the [[FRS]] [[transfuse]] [[last]] [[advert]] in the [[residue]] today as she [[crush]] [[USSR]] #39;s [[U]] [[opened]] champion Svetlana Kuznetsova 6-4, 6-1 to [[stage]] the [[splice]] at 2-2 and [[accept]] it to the [[concluding]] [[double]] match.",1
Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road [[cycling]] individual time [[trial]] at the Vouliagmeni Olympic [[Centre]] in Athens on Wednesday. ,Today in Athens Leontien Zijlaard-van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women #39;s road [[motorbike]] individual time [[test]] at the Vouliagmeni Olympic [[nitty-gritty]] in Athens on Wednesday. ,1
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may [[pose]] a threat to air travel.,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may [[dumbfound]] a threat to air travel.,3
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[plot]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"Viacom, Disney pay \$1.5M FCC [[fine]] Disney and Viacom agreed to a fine of \$1.5 [[million]] from the Federal Communications Commission over claims their children #39;s cable [[television]] [[networks]] violated [[advertising]] restrictions, the FCC [[said]] [[Thursday]].","Viacom, Disney pay \$1.5M FCC [[hunky-dory]] Disney and Viacom agreed to a fine of \$1.5 [[meg]] from the Federal Communications Commission over claims their children #39;s cable [[video]] [[web]] violated [[advertisement]] restrictions, the FCC [[aforementioned]] [[Th]].",2
Pfizer Sends Out Update On Drug Bextra Pfizer Inc. [[said]] Friday that it will [[provide]] health-care [[professionals]] with additional [[information]] about its Bextra arthritis [[drug]] and that it will [[conduct]] further studies to [[confirm]] the [[drug]] #39;s long-term cardiovascular safety [[record]].,Pfizer Sends Out Update On Drug Bextra Pfizer Inc. [[read]] Friday that it will [[leave]] health-care [[pro]] with additional [[info]] about its Bextra arthritis [[dose]] and that it will [[demeanor]] further studies to [[support]] the [[dose]] #39;s long-term cardiovascular safety [[tape]].,2
"[[US]] [[Airways]], [[Pilots]] [[Union]] [[Near]] [[Agreement]] [[US]] [[Airways]] is seeking \$800 million in [[concessions]] from employee [[unions]] as it [[attempts]] to [[avoid]] [[filing]] [[Chapter]] [[11]]. The [[Air]] [[Line]] Pilots [[Association]] will [[present]] its proposal on the [[evening]] of ","[[uracil]] [[skyway]], [[fly]] [[conglutination]] [[approximate]] [[correspondence]] [[U]] [[airline]] is seeking \$800 million in [[grant]] from employee [[brotherhood]] as it [[endeavor]] to [[void]] [[register]] [[chapter]] [[XI]]. The [[air]] [[line]] Pilots [[connexion]] will [[portray]] its proposal on the [[level]] of ",2
"Two Michigan St football players arrested EAST LANSING, Michigan (Ticker) - Two Michigan [[State]] football players were arrested Tuesday morning for planting [[three]] homemade  quot;MacGyver bombs quot; [[outside]] a campus apartment.","Two Michigan St football players arrested EAST LANSING, Michigan (Ticker) - Two Michigan [[province]] football players were arrested Tuesday morning for planting [[deuce-ace]] homemade  quot;MacGyver bombs quot; [[international]] a campus apartment.",1
