original_text,perturbed_text,label
"Sun to shine spotlight on new operating [[system]], Solaris 10 [[Sun]] Microsystems SUNW is expected to release a new [[version]] of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.","Sun to shine spotlight on new operating [[ities]], Solaris 10 [[os]] Microsystems SUNW is expected to release a new [[versions]] of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.",3
"[[Anniversary]] remembered on game day When the attacks [[came]] on [[Sept]]. [[11]], 2001, Tom O'Brien, if only for a [[moment]], [[stopped]] being Boston [[College's]] coach. On that day, as the World Trade Center and Pentagon [[smoldered]] and the world [[stood]] still, O'Brien was a Navy man.","[[being]] remembered on game day When the attacks [[struck]] on [[sept]]. [[11th]], 2001, Tom O'Brien, if only for a [[time]], [[ended]] being Boston [[university]] coach. On that day, as the World Trade Center and Pentagon [[surrounded]] and the world [[crouched]] still, O'Brien was a Navy man.",1
"EC presses for safer internet The EU Telecommunications [[Council]] today today launched Safer Internet Plus, a scheme to help parents and teachers control what children view [[online]].","EC presses for safer internet The EU Telecommunications [[government]] today today launched Safer Internet Plus, a scheme to help parents and teachers control what children view [[creen]].",3
"Gazprom Plans LNG Terminal in US [[Gazprom]] [[came]] a step closer to the liquefied natural gas market on Friday, saying Petro-Canada would help in its goal to [[build]] plants in [[Russia]] and the United States.","Gazprom Plans LNG Terminal in US [[o]] [[ia]] a step closer to the liquefied natural gas market on Friday, saying Petro-Canada would help in its goal to [[construct]] plants in [[russia]] and the United States.",2
"Novell [[launches]] Linux for desktop computers Novell, one of the popular names in the open-source [[community]], has launched Linux Desktop 9 OS for enterprise computer systems today for lower deployment and management prices.","Novell [[kernel]] Linux for desktop computers Novell, one of the popular names in the open-source [[region]], has launched Linux Desktop 9 OS for enterprise computer systems today for lower deployment and management prices.",3
"Alamosa Offers to Buy [[AirGate]] ([[Reuters]]) Reuters - Alamosa [[Holdings]] [[Inc]].  said\on Monday it made an unsolicited bid for [[AirGate]] PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\[[Sprint]]  brand.","Alamosa Offers to Buy [[reuters]] ([[s]]) Reuters - Alamosa [[securities]] [[inc]].  said\on Monday it made an unsolicited bid for [[express]] PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\[[mac]]  brand.",3
"[[US]] Airways to Alter Flights US Airways said it will change its flight [[schedules]] in February to increase departures at its Charlotte and Philadelphia hubs and create a mini-hub in Fort Lauderdale, Fla.","[[jet]] Airways to Alter Flights US Airways said it will change its flight [[time]] in February to increase departures at its Charlotte and Philadelphia hubs and create a mini-hub in Fort Lauderdale, Fla.",2
"Oil Edges Down, Microsoft Boosts Techs  NEW YORK ([[Reuters]]) - Oil prices touched 2-month lows near  \$45 a barrel on Monday before taking back most of their losses,  but the downward trend knocked energy company stocks lower and  U.S. stock indexes ended little changed. A rise in Microsoft  shares helped boost the technology sector.","Oil Edges Down, Microsoft Boosts Techs  NEW YORK ([[city]]) - Oil prices touched 2-month lows near  \$45 a barrel on Monday before taking back most of their losses,  but the downward trend knocked energy company stocks lower and  U.S. stock indexes ended little changed. A rise in Microsoft  shares helped boost the technology sector.",2
"Veterans Committee [[counts]] for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. [[As]] you [[might]] (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee [[record]] for little The Hall of [[directors]] released the latest Veterans Committee ballot yesterday. [[whether]] you [[are]] (or might not) remember, there #39;s a (nearly) new committee in town.",1
"Study: 39 Million Americans In Working Poor Families WASHINGTON -- [[A]] new report indicates that one in every five US jobs [[pays]] less than a poverty-level wage for a family of four. As a result, [[nearly]] 39 million Americans, including 20 million children, are members ","Study: 39 Million Americans In Working Poor Families WASHINGTON -- [[is]] new report indicates that one in every five US jobs [[be]] less than a poverty-level wage for a family of four. As a result, [[most]] 39 million Americans, including 20 million children, are members ",2
"Yahoo! To [[Provide]] Traffic Updates As part of an effort to expand local content, Internet portal company Yahoo! Wednesday night began offering [[Web]] surfers information about current traffic conditions for the largest US metro areas.","Yahoo! To [[improve]] Traffic Updates As part of an effort to expand local content, Internet portal company Yahoo! Wednesday night began offering [[data]] surfers information about current traffic conditions for the largest US metro areas.",3
Movie [[Studios]] to Sue Illegal [[Film-File]] Traders [[Movie]] studios and the Motion Picture Association of [[America]] said on [[Thursday]] they [[would]] sue individuals [[suspected]] of illegally distributing movies over the Internet.,Movie [[studios]] to Sue Illegal [[stock]] Traders [[hollywood]] studios and the Motion Picture Association of [[usa]] said on [[friday]] they [[will]] sue individuals [[suspicion]] of illegally distributing movies over the Internet.,3
