original_text,perturbed_text,label
"Singapore govt extends [[third-party]] war risk insurance SINGAPORE : The government is [[extending]] [[third-party]] war risk insurance cover to the Civil [[Aviation]] [[Authority]] of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt extends [[electronic]] war risk insurance SINGAPORE : The government is [[providing]] [[electronic]] war risk insurance cover to the Civil [[transport]] [[authority]] of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",2
Govt. to Test New Air Passenger [[Screening]] Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.,Govt. to Test New Air Passenger [[control]] Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.,3
"Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[stopped]] being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[served]] being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"[[Annan]] Starts Reshuffling UN Staff for Reform Push (Reuters) Reuters - U.N. Secretary-General [[Kofi]]\[[Annan]] on Monday chose the high-profile British head of a key\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.","[[world]] Starts Reshuffling UN Staff for Reform Push (Reuters) Reuters - U.N. Secretary-General [[bbc]]\[[twitter]] on Monday chose the high-profile British head of a key\agency as his new chief of staff, the start of a reshuffle\aimed at instituting U.N. reforms and combating scandals.",0
"Veterans Committee counts for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee counts for little The Hall of [[friends]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",1
"Study: 39 [[Million]] Americans In Working Poor Families WASHINGTON -- A new report indicates that one in every five [[US]] jobs pays less than a poverty-level wage for a family of four. As a result, nearly 39 million Americans, [[including]] 20 million children, are members ","Study: 39 [[thousands]] Americans In Working Poor Families WASHINGTON -- A new report indicates that one in every five [[getting]] jobs pays less than a poverty-level wage for a family of four. As a result, nearly 39 million Americans, [[totaling]] 20 million children, are members ",2
Movie Studios to Sue Illegal [[Film-File]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Internet]].,Movie Studios to Sue Illegal [[way]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[world]].,3
Shares of Video Game Makers Rise Sharply Shares of [[video]] game makers rose sharply Friday after analysts reported industry sales increased 11 percent last month due mainly to the strength of two blockbuster titles that have proven to be the holiday season #39;s biggest sellers.,Shares of Video Game Makers Rise Sharply Shares of [[new]] game makers rose sharply Friday after analysts reported industry sales increased 11 percent last month due mainly to the strength of two blockbuster titles that have proven to be the holiday season #39;s biggest sellers.,2
Britons still prefer fish n'chips (AFP) AFP - Traditional fish-and-chips along with cherished [[pub]] grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,Britons still prefer fish n'chips (AFP) AFP - Traditional fish-and-chips along with cherished [[food]] grub remain the dishes of choice for Britons outstripping Chinese or Indian take-aways.,0
[[Disney]] [[Rules]] Out New Deal with Pixar Studios In January Disney and Pixar [[terminated]] their talks to extend a distribution partnership that has [[created]] such cartoon hits as  quot;[[Finding]] Nemo quot; and the  quot;Toy Story quot; [[series]].,[[disneyland]] [[kicked]] Out New Deal with Pixar Studios In January Disney and Pixar [[announced]] their talks to extend a distribution partnership that has [[been]] such cartoon hits as  quot;[[being]] Nemo quot; and the  quot;Toy Story quot; [[fun]].,2
"IBM To Amp Integration with Venetica Buy ([[NewsFactor]]) [[NewsFactor]] - IBM (NYSE: IBM) has said it will purchase [[Venetica]], a privately held firm that provides content-integration software to [[unstructured]] data sources.","IBM To Amp Integration with Venetica Buy ([[co]]) [[ltd]] - IBM (NYSE: IBM) has said it will purchase [[insight]], a privately held firm that provides content-integration software to [[individual]] data sources.",3
"Robby Gordon Planning to Proceed With Caution Robby [[Gordon]] plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical [[racetrack]] hazards on Sunday.","Robby Gordon Planning to Proceed With Caution Robby [[hill]] plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical [[motor]] hazards on Sunday.",1
"Two Michigan St football players arrested [[EAST]] LANSING, Michigan (Ticker) - [[Two]] Michigan [[State]] football players were arrested Tuesday morning for planting three homemade  quot;MacGyver bombs [[quot]]; outside a [[campus]] apartment.","Two Michigan St football players arrested [[university]] LANSING, Michigan (Ticker) - [[one]] Michigan [[san]] football players were arrested Tuesday morning for planting three homemade  quot;MacGyver bombs [[eed]]; outside a [[university]] apartment.",1
