original_text,perturbed_text,label
Cycling: Petacchi wins second stage in Spain MADRID : [[Alessandro]] Petacchi [[showed]] why he is considered one of the world #39;s top [[sprinters]] when coming out on top in a mass dash to the line in the second stage of the Tour of Spain.,Cycling: Petacchi wins second stage in Spain MADRID : [[alessandro]] Petacchi [[explain]] why he is considered one of the world #39;s top [[sprinter]] when coming out on top in a mass dash to the line in the second stage of the Tour of Spain.,1
"Annan Starts [[Reshuffling]] UN Staff for Reform [[Push]] (Reuters) Reuters - [[U]].[[N]]. Secretary-General Kofi\Annan on Monday chose the high-profile British [[head]] of a [[key]]\[[agency]] as his new chief of staff, the start of a reshuffle\[[aimed]] at instituting U.[[N]]. reforms and combating scandals.","Annan Starts [[dropping]] UN Staff for Reform [[news]] (Reuters) Reuters - [[i]].[[l]]. Secretary-General Kofi\Annan on Monday chose the high-profile British [[leader]] of a [[un]]\[[ngo]] as his new chief of staff, the start of a reshuffle\[[look]] at instituting U.[[n]]. reforms and combating scandals.",0
"Agassi bites the dust as Russian Safin [[sets]] up final clash with &lt;[[b]]&gt;...&[[lt]];/[[b]]&gt; MADRID: Marat Safin [[defeated]] Andre Agassi 6-3, 7-6 yesterday to book a place in the Madrid [[Masters]] final against Argentina #39;s David Nalbandian.","Agassi bites the dust as Russian Safin [[set]] up final clash with &lt;[[rb]]&gt;...&[[t]];/[[rb]]&gt; MADRID: Marat Safin [[defeat]] Andre Agassi 6-3, 7-6 yesterday to book a place in the Madrid [[match]] final against Argentina #39;s David Nalbandian.",1
"Veterans Committee counts for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee counts for little The Hall of [[events]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",1
Movie Studios to Sue Illegal [[Film-File]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Internet]].,Movie Studios to Sue Illegal [[way]] Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[world]].,3
"ATA: [[Customers]] Won #39;t Be [[Affected]] By Bankruptcy INDIANAPOLIS -- ATA says it will [[honor]] all tickets and maintain its full schedule, after filing for [[Chapter]] 11 bankruptcy Tuesday.","ATA: [[will]] Won #39;t Be [[affected]] By Bankruptcy INDIANAPOLIS -- ATA says it will [[take]] all tickets and maintain its full schedule, after filing for [[portion]] 11 bankruptcy Tuesday.",2
"Baseball's Homeless Franchise Bud Selig, the Major [[League]] [[Baseball]] commissioner, didn't realize he was gambling when he awarded the [[Expos]] to Washington.","Baseball's Homeless Franchise Bud Selig, the Major [[sports]] [[mlb]] commissioner, didn't realize he was gambling when he awarded the [[job]] to Washington.",1
9:22 am: Missing explosives have experts [[wondering]] what else is &[[lt]];[[b]]&gt;...&lt;/[[b]]&[[gt]]; Revelations that nearly 400 [[tons]] of conventional explosives have gone missing in [[Iraq]] have [[experts]] wondering what other weapons might be in jeopardy of [[falling]] into insurgent or terrorist hands.,9:22 am: Missing explosives have experts [[wondered]] what else is &[[c1]];[[b1]]&gt;...&lt;/[[m2]]&[[m3]]; Revelations that nearly 400 [[millions]] of conventional explosives have gone missing in [[baghdad]] have [[expert]] wondering what other weapons might be in jeopardy of [[running]] into insurgent or terrorist hands.,0
"PeopleSoft CEO [[Ousted]] for  #39;Situational Ethics #39; AccountingWEB.com - October 06, 2004 - The opening of a trial related to Oracle #39;s takeover bid of PeopleSoft featured the revelation that CEO Craig Conway was fired last week for making misleading statements about PeopleSoft #39;s sales.","PeopleSoft CEO [[s]] for  #39;Situational Ethics #39; AccountingWEB.com - October 06, 2004 - The opening of a trial related to Oracle #39;s takeover bid of PeopleSoft featured the revelation that CEO Craig Conway was fired last week for making misleading statements about PeopleSoft #39;s sales.",2
Britons still prefer fish n'chips (AFP) AFP - Traditional fish-and-chips along with cherished pub grub remain the dishes of choice for Britons [[outstripping]] Chinese or Indian take-aways.,Britons still prefer fish n'chips (AFP) AFP - Traditional fish-and-chips along with cherished pub grub remain the dishes of choice for Britons [[choice]] Chinese or Indian take-aways.,0
"International Space [[Station]] Crew Begins Preflight Exams MOSCOW (AP) -- The replacement crew for the International Space [[Station]] started two days of preflight exams Monday, part of final preparations to relieve the two-man Russian-American crew finishing a six-month mission.    Russian [[cosmonaut]] Salizhan Sharipov and U.S...","International Space [[center]] Crew Begins Preflight Exams MOSCOW (AP) -- The replacement crew for the International Space [[stations]] started two days of preflight exams Monday, part of final preparations to relieve the two-man Russian-American crew finishing a six-month mission.    Russian [[spacecraft]] Salizhan Sharipov and U.S...",3
[[Disney]] Rules Out New Deal with Pixar Studios In January Disney and Pixar terminated their talks to extend a distribution partnership that has created such cartoon hits as  quot;Finding Nemo quot; and the  quot;Toy Story quot; [[series]].,[[disneyland]] Rules Out New Deal with Pixar Studios In January Disney and Pixar terminated their talks to extend a distribution partnership that has created such cartoon hits as  quot;Finding Nemo quot; and the  quot;Toy Story quot; [[fun]].,2
"Florida weather may help Israeli [[citrus]] industry As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ","Florida weather may help Israeli [[business]] industry As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ",2
Athens - a \$[[12bn]] bill THE world [[sighed]] with relief when Greeks kept their promise to deliver some of the world #39;s finest sport venues in time for the Athens [[Olympics]].,Athens - a \$[[million]] bill THE world [[welcomed]] with relief when Greeks kept their promise to deliver some of the world #39;s finest sport venues in time for the Athens [[paralympics]].,1
"Maid sues Sony Pictures exec [[p2pnet]].[[net]] News- James Jackson, vp of legal affairs for Sony Pictures Entertainment, filed for bankruptcy protection just days before a lawsuit accusing him and his wife of involuntary servitude, false imprisonment, invasion of privacy, negligence and ","Maid sues Sony Pictures exec [[op]].[[corporate]] News- James Jackson, vp of legal affairs for Sony Pictures Entertainment, filed for bankruptcy protection just days before a lawsuit accusing him and his wife of involuntary servitude, false imprisonment, invasion of privacy, negligence and ",3
"[[Robby]] Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the [[sharp]] pieces of debris and the other typical racetrack hazards on [[Sunday]].","[[jim]] Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the [[tiny]] pieces of debris and the other typical racetrack hazards on [[track]].",1
Nintendo Returns to Profit ([[AP]]) AP - Nintendo [[Co]]. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with game-software sales.,Nintendo Returns to Profit ([[p]]) AP - Nintendo [[s]]. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with game-software sales.,3
"Study: Wrecks Jump 3 Days After Terrorism Fatal [[traffic]] accidents increase sharply in Israel on the third day after a terrorist attack, and researchers are searching for an explanation why.","Study: Wrecks Jump 3 Days After Terrorism Fatal [[car]] accidents increase sharply in Israel on the third day after a terrorist attack, and researchers are searching for an explanation why.",3
"Pacifist Japan boosts  #39;[[self-defence]] #39; measures After [[almost]] 60 [[years]] of pacifism, Japan today overhauled its defence policy; [[easing]] an arms exports ban and singling out North [[Korea]] and China as security [[threats]].","Pacifist Japan boosts  #39;[[gdp]] #39; measures After [[nearly]] 60 [[months]] of pacifism, Japan today overhauled its defence policy; [[avoiding]] an arms exports ban and singling out North [[koreans]] and China as security [[threat]].",0
"Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former [[chess]] champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help him avoid deportation to the United States, his fiancee and one of his supporters said Tuesday.","Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former [[defending]] champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help him avoid deportation to the United States, his fiancee and one of his supporters said Tuesday.",0
Boeing Competitors Protest Lockheed Martin Corp. and [[BAE]] Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport planes awarded to Boeing Co. in 2001.,Boeing Competitors Protest Lockheed Martin Corp. and [[advanced]] Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport planes awarded to Boeing Co. in 2001.,2
"Hurricane Ivan again growing in strength, [[Caribbean]] islands &lt;b&gt;...&lt;/b&gt; Islanders scrambled to put up storm [[shutters]] and buy water as hurricane Ivan churned toward [[Barbados]] just days after hurricane Frances tore across the [[Caribbean]] and through Florida.","Hurricane Ivan again growing in strength, [[bringing]] islands &lt;b&gt;...&lt;/b&gt; Islanders scrambled to put up storm [[units]] and buy water as hurricane Ivan churned toward [[landfall]] just days after hurricane Frances tore across the [[usa]] and through Florida.",0
