original_text,perturbed_text,label
"Singapore govt extends third-party war risk insurance SINGAPORE : The [[government]] is extending third-party war risk insurance cover to the [[Civil]] [[Aviation]] Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt extends third-party war risk insurance SINGAPORE : The [[goveⲅnment]] is extending third-party war risk insurance cover to the [[Cіvil]] [[Aviatіon]] Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",2
"Mills Grabs \$1B Portfolio; [[Taubman]] Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 [[billion]], creating a new joint venture between the groups. The deal will [[extend]] ...","Mills Grabs \$1B Portfolio; [[Taubmɑn]] Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 [[billioո]], creating a new joint venture between the groups. The deal will [[exteոd]] ...",2
"Sun to shine spotlight on new operating system, Solaris 10 [[Sun]] Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.","Sun to shine spotlight on new operating system, Solaris 10 [[S]] [[un]] Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.",3
Today in Athens Leontien Zijlaard-van [[Moorsel]] of the Netherlands [[wipes]] a tear after winning the [[gold]] medal in the [[women]] #[[39]];s road cycling [[individual]] time trial at the Vouliagmeni Olympic Centre in Athens on Wednesday. ,Today in Athens Leontien Zijlaard-van [[Moоrsel]] of the Netherlands [[wіpes]] a tear after winning the [[glod]] medal in the [[woｍen]] #[[3৭]];s road cycling [[individuɑl]] time trial at the Vouliagmeni Olympic Centre in Athens on Wednesday. ,1
"Afghans rocky [[road]] to [[historic]] [[elections]] KALAKAN, [[Afghanistan]] There were toothless old men, turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and mujahedeen, and the presidential candidate #39;s 3-year-old son.","Afghans rocky [[roɑd]] to [[historіc]] [[eletcions]] KALAKAN, [[Afgհanistan]] There were toothless old men, turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and mujahedeen, and the presidential candidate #39;s 3-year-old son.",0
Oil Prices Set a New Record Above \$50  SINGAPORE (Reuters) - [[Oil]] prices set a new [[record]] above \$50  a barrel on [[Tuesday]] as a [[prolonged]] U.S. production outage  following Hurricane Ivan [[attracted]] [[fresh]] [[speculative]] [[buying]].,Oil Prices Set a New Record Above \$50  SINGAPORE (Reuters) - [[Ol]] prices set a new [[recorԁ]] above \$50  a barrel on [[Tuesԁay]] as a [[prolongeԁ]] U.S. production outage  following Hurricane Ivan [[attrɑcted]] [[freѕh]] [[specսlative]] [[buiyng]].,2
"[[Phelps]] Seeks More [[Gold]] at [[World]] [[Championships]]  [[INDIANAPOLIS]] (Reuters) - [[Still]] [[riding]] a wave of euphoria  from the Olympics, [[Michael]] Phelps returns to the [[pool]] this week  at the world short course [[swimming]] championships seeking a  repeat of his six gold medals in Athens.","[[Pհelps]] Seeks More [[Golԁ]] at [[Word]] [[Championshipѕ]]  [[INDINAPOLIS]] (Reuters) - [[Stilⅼ]] [[riԁing]] a wave of euphoria  from the Olympics, [[Micհael]] Phelps returns to the [[po]] [[ol]] this week  at the world short course [[sw]] [[imming]] championships seeking a  repeat of his six gold medals in Athens.",1
"US suspends helicopter flights after Japan crash ([[AFP]]) AFP - The United [[States]] suspended flights of CH-53D [[military]] helicopters in Japan, bowing to protests over a crash in an [[Okinawa]] university campus.","US suspends helicopter flights after Japan crash ([[AP]]) AFP - The United [[Stateѕ]] suspended flights of CH-53D [[mіlitary]] helicopters in Japan, bowing to protests over a crash in an [[Okinɑwa]] university campus.",0
"Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[stopped]] being Boston [[College's]] coach. On that day, as the World Trade Center and Pentagon [[smoldered]] and the world stood still, O'Brien was a Navy man.","Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[stoppeԁ]] being Boston [[Colⅼege's]] coach. On that day, as the World Trade Center and Pentagon [[smold]] [[ered]] and the world stood still, O'Brien was a Navy man.",1
"Viacom, Disney pay \$[[1]].5M FCC [[fine]] [[Disney]] and [[Viacom]] agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.","Viacom, Disney pay \$[[l]].5M FCC [[fіne]] [[Diѕney]] and [[Viaϲom]] agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.",2
