original_text,perturbed_text,label
"Singapore govt extends third-party war [[risk]] [[insurance]] SINGAPORE : The government is extending third-party war risk [[insurance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.","Singapore govt extends third-party war [[ris𝒌]] [[insuraոce]] SINGAPORE : The government is extending third-party war risk [[inusrance]] cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines group.",2
[[President]] [[Hu]] congratulates Sihamoni on becoming king of [[Cambodia]] Chinese [[President]] Hu Jintao sent a message to Norodom Sihamoni on Thursday to congratulate him on his election as the king of [[Cambodia]].,[[Presdent]] [[Hս]] congratulates Sihamoni on becoming king of [[Cam]] [[bodia]] Chinese [[Pⲅesident]] Hu Jintao sent a message to Norodom Sihamoni on Thursday to congratulate him on his election as the king of [[Camboia]].,0
"Anniversary remembered on game [[day]] When the attacks came on [[Sept]]. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Boston]] [[College's]] [[coach]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy [[man]].","Anniversary remembered on game [[ԁay]] When the attacks came on [[Spet]]. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Bos𝚝on]] [[Collеge's]] [[cocah]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy [[maո]].",1
[[Pfizer]] [[Sends]] Out Update On Drug [[Bextra]] [[Pfizer]] [[Inc]]. said Friday that it will provide [[health-care]] professionals with additional information about its [[Bextra]] [[arthritis]] [[drug]] and that it will [[conduct]] further studies to confirm the drug #39;s long-term cardiovascular safety record.,[[Pfiezr]] [[Seոds]] Out Update On Drug [[Bexta]] [[Pfіzer]] [[Iոc]]. said Friday that it will provide [[heal𝚝h-care]] professionals with additional information about its [[Be×tra]] [[arthritіs]] [[dⲅug]] and that it will [[coոduct]] further studies to confirm the drug #39;s long-term cardiovascular safety record.,2
"Mills [[Grabs]] \$1B [[Portfolio]]; Taubman [[Likely]] to Lose Contracts Mills [[Corp]]. agreed to purchase a 50 percent [[interest]] in nine malls [[owned]] by [[General]] Motors [[Asset]] Management Corp. for just over \$1 billion, creating a new [[joint]] [[venture]] between the groups. The deal will extend ...","Mills [[Grabѕ]] \$1B [[Portfoliо]]; Taubman [[Li𝒌ely]] to Lose Contracts Mills [[Coⲅp]]. agreed to purchase a 50 percent [[interes𝚝]] in nine malls [[owneԁ]] by [[Generaⅼ]] Motors [[Asse𝚝]] Management Corp. for just over \$1 billion, creating a new [[join𝚝]] [[ventuⲅe]] between the groups. The deal will extend ...",2
[[Pakistan]] collapses at the [[WACA]] [[Opener]] [[Justin]] Langer was last out after a [[glorious]] innings of 191 as [[Australia]] totaled 381 on the [[second]] morning of the first test against Pakistan in Perth on Friday.,[[P]] [[akistan]] collapses at the [[WA]] [[CA]] [[Opeenr]] [[Jսstin]] Langer was last out after a [[ɡlorious]] innings of 191 as [[Austraⅼia]] totaled 381 on the [[secoոd]] morning of the first test against Pakistan in Perth on Friday.,1
Movie Studios to Sue Illegal Film-File Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Internet]].,Movie Studios to Sue Illegal Film-File Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the [[Intrnet]].,3
Eurostocks [[Nudge]] Up on [[Ericsson]]  [[PARIS]] ([[Reuters]]) - European [[shares]] nosed up on Wednesday as  Ericsson gained on news it had won part of \$[[4-billion]] Cingular  [[deal]] and with Glaxo [[buoyed]] after Pfizer affirmed its outlook.,Eurostocks [[Nuge]] Up on [[Erіcsson]]  [[PRIS]] ([[Reu]] [[ters]]) - European [[sha]] [[res]] nosed up on Wednesday as  Ericsson gained on news it had won part of \$[[4-billi]] [[on]] Cingular  [[ԁeal]] and with Glaxo [[bսoyed]] after Pfizer affirmed its outlook.,2
"Westwood Closes in on First [[Title]] of 2004  SUN CITY, South Africa ([[Reuters]]) - Briton Lee Westwood  closed in on his first title of 2004 when he [[claimed]] the  [[third-round]] lead in the Sun [[City]] [[Golf]] [[Challenge]] [[Saturday]].","Westwood Closes in on First [[Titⅼe]] of 2004  SUN CITY, South Africa ([[Reutеrs]]) - Briton Lee Westwood  closed in on his first title of 2004 when he [[clɑimed]] the  [[third˗round]] lead in the Sun [[Ci𝚝y]] [[Gоlf]] [[Chalⅼenge]] [[Saturԁay]].",1
"[[ATA]]: [[Customers]] Won #39;t Be Affected By [[Bankruptcy]] INDIANAPOLIS -- ATA says it will honor all tickets and maintain its full schedule, after filing for Chapter 11 bankruptcy [[Tuesday]].","[[AA]]: [[Cսstomers]] Won #39;t Be Affected By [[Bɑnkruptcy]] INDIANAPOLIS -- ATA says it will honor all tickets and maintain its full schedule, after filing for Chapter 11 bankruptcy [[Tuesady]].",2
