original_text,perturbed_text,label
"Singapore govt extends [[third-party]] war risk insurance SINGAPORE : The government is extending [[third-party]] war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the [[Singapore]] [[Airlines]] group.","Singapore govt extends [[third-praty]] war risk insurance SINGAPORE : The government is extending [[thir-dparty]] war risk insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the [[iSngapore]] [[Airlies]] group.",2
"[[Nokia]] [[announces]] [[Near]] Field [[Communication]] [[products]] [[With]] the [[Nokia]] NFC ([[Near]] Field [[Communication]]) [[shell]] on their phone, [[consumers]] will be [[able]] to access a [[variety]] of services and [[exchange]] [[information]] with a [[simple]] [[touch]] gesture.","[[NokLa]] [[announce]] [[Nenr]] Field [[Commutication]] [[porducts]] [[Wit]] the [[NoQia]] NFC ([[Naer]] Field [[Cojmmunication]]) [[shel]] on their phone, [[consumeOrs]] will be [[abe]] to access a [[varity]] of services and [[exchane]] [[informatin]] with a [[sOimple]] [[tuch]] gesture.",3
Govt. to Test [[New]] Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[computer-based]] program using personal information to identify airline passengers who may pose a threat to air [[travel]].,Govt. to Test [[Nw]] Air Passenger Screening Program The US government unveiled plans on Thursday for a revised [[compter-based]] program using personal information to identify airline passengers who may pose a threat to air [[trave]].,3
"[[US]] suspends [[helicopter]] [[flights]] after [[Japan]] crash ([[AFP]]) [[AFP]] - [[The]] [[United]] States suspended [[flights]] of [[CH-53D]] military helicopters in Japan, [[bowing]] to [[protests]] over a [[crash]] in an Okinawa [[university]] campus.","[[SU]] suspends [[helicoptier]] [[filghts]] after [[sapan]] crash ([[AP]]) [[ApFP]] - [[Twhe]] [[Unied]] States suspended [[fligHts]] of [[CH-5vD]] military helicopters in Japan, [[bowiXng]] to [[protest]] over a [[Acrash]] in an Okinawa [[universUity]] campus.",0
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[gaMme]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1
"[[Viacom]], [[Disney]] [[pay]] \$1.[[5M]] FCC fine Disney and [[Viacom]] agreed to a [[fine]] of \$1.5 million from the [[Federal]] [[Communications]] [[Commission]] over claims their children #39;s cable television networks violated advertising restrictions, the [[FCC]] said Thursday.","[[ViEcom]], [[Drisney]] [[ay]] \$1.[[M]] FCC fine Disney and [[Vicaom]] agreed to a [[fin]] of \$1.5 million from the [[Feeral]] [[Communicatons]] [[Comimssion]] over claims their children #39;s cable television networks violated advertising restrictions, the [[FCmC]] said Thursday.",2
[[Pfizer]] Sends Out Update On [[Drug]] Bextra [[Pfizer]] [[Inc]]. [[said]] [[Friday]] that it will provide health-care professionals with additional information about its Bextra [[arthritis]] [[drug]] and that it will [[conduct]] further studies to confirm the [[drug]] #39;s long-term cardiovascular safety record.,[[Pfizr]] Sends Out Update On [[rDug]] Bextra [[Pfzer]] [[Icn]]. [[aid]] [[riday]] that it will provide health-care professionals with additional information about its Bextra [[rathritis]] [[drLg]] and that it will [[condutc]] further studies to confirm the [[dCug]] #39;s long-term cardiovascular safety record.,2
"[[Email]] this to a friend Print this story Never [[content]] with the simple things in [[life]], [[Microsoft]] is apparently on a [[mobile]] [[media]] crusade with the deceptively [[unassuming]] [[announcement]] of the companies MSN [[Music]] [[service]].","[[Emal]] this to a friend Print this story Never [[conent]] with the simple things in [[lief]], [[MicXosoft]] is apparently on a [[moile]] [[medi]] crusade with the deceptively [[unfssuming]] [[annuncement]] of the companies MSN [[MuXic]] [[sErvice]].",3
Greenspan issues new warning over US current account [[deficit]] (AFP) AFP - [[US]] [[Federal]] [[Reserve]] chairman Alan Greenspan [[said]] the United States' [[huge]] current account deficit cannot be indefinitely financed by foreign countries and [[investors]].,Greenspan issues new warning over US current account [[deifcit]] (AFP) AFP - [[UP]] [[Faderal]] [[Reesrve]] chairman Alan Greenspan [[sad]] the United States' [[hug]] current account deficit cannot be indefinitely financed by foreign countries and [[investosr]].,2
"FBI [[Interviews]] [[Halliburton]] Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of [[Engineers]], is seen in her official undated government [[photo]]. FBI agents recently spent a day interviewing Greenhouse, the Army contracting ","FBI [[Intervies]] [[Halliburtbon]] Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of [[Egineers]], is seen in her official undated government [[photHo]]. FBI agents recently spent a day interviewing Greenhouse, the Army contracting ",2
