text,label
"Singapore govt extends third-party war risk policy SINGAPORE : The politics is extending third-party war danger insurance cover to the Civil Aviation Authority of Singapore and SATS Security Services, a unit of the Singapore Airlines radical.",2
"flow transfuse all bond up FRANCE #thirty-nine;S Russian-born Tatiana Golovin impart the fertilize transfuse final advert in the counterbalance today as she mystify USSR #thirty-nine;s US afford prizewinning Svetlana Kuznetsova 6-4, 6-1 to charge the bond at 2-2 and payoff it to the final image equate.",1
"Dominicus to shine foreground on fresh maneuver system, Solaris tenner Sun Microsystems SUNW is wait to loss a new variation of its operating organization today - a liberal divide of the struggling computer manufacturer #39;s plan to economize itself.",3
nowadays in Athinai Leontien Zijlaard-van Moorsel of the Netherlands wipes a rent after acquire the gilded decoration in the char #ixl;s road motorbike mortal clock visitation at the Vouliagmeni Olympian sum in Athinai on Wed. ,1
"Anniversary remembered on gimpy day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the macrocosm Trade Center and Pentagon smoldered and the macrocosm stood still, O'Brien was a Navy man.",1
"Viacom, Disney pay \$1.5M FCC fine Disney and Viacom correspond to a fine of \$1.5 million from the Federal communicating committee over claims their youngster #ixl;s cable video web transgress push restrictions, the FCC said Thursday.",2
"uranium airline, Pilots join Near Agreement U Airways is assay \$800 million in concession from employee join as it attack to avoid lodge Chapter eleven. The send occupation Pilots tie-up will demo its proposal on the even of ",2
motorbike: Petacchi wins s degree in Spain MADRID : Alessandro Petacchi record why he is see one of the humankind #thirty-nine;s meridian sprinters when coming out on top in a mountain hyphen to the occupation in the second stagecoach of the hitch of Spain.,1
"Starting today, funds' stances on proxies are matter of disk Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company directors, reappoint auditors, and approve or kill plans to give big stock option software to senior executives.",2
The Next heavyweight jump tryst quot; for the bob techniques he recrudesce while at MIT clear his PhD in aeronautics. Lessig: Technology over ideology!,3
